I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,-0.018,,0.085,-0.144,0.057,,,,,,
,-0.007,,0.074,-0.138,0.063,,,,,,
,0.0,,0.065,-0.133,0.067,,,,,,
,0.008,,0.06,-0.134,0.073,,,,,,
,0.017,,0.052,-0.131,0.078,,,,,,
,0.033,,0.036,-0.124,0.086,,,,,,
,0.046,,0.023,-0.116,0.092,,,,,,
,0.068,,0.001,-0.107,0.104,,,,,,
,0.071,,0.0,-0.108,0.107,,,,,,
,0.067,,0.004,-0.111,0.106,,,,,,
,0.079,,-0.007,-0.105,0.111,,,,,,
,0.119,,-0.046,-0.086,0.132,,,,,,
,0.126,,-0.056,-0.078,0.133,,,,,,
,0.128,,-0.058,-0.075,0.134,,,,,,
,0.147,,-0.08,-0.062,0.141,,,,,,
,0.152,,-0.085,-0.059,0.142,,,,,,
,0.148,,-0.081,-0.059,0.14,,,,,,
,0.151,,-0.086,-0.053,0.14,,,,,,
,0.148,,-0.083,-0.056,0.139,,,,,,
,0.151,,-0.088,-0.05,0.138,,,,,,
,0.147,,-0.085,-0.051,0.135,,,,,,
,0.167,,-0.106,-0.038,0.144,,,,,,
,0.171,,-0.111,-0.033,0.145,,,,,,
,0.169,,-0.109,-0.035,0.144,,,,,,
,0.17,,-0.113,-0.028,0.141,,,,,,
,0.166,,-0.108,-0.033,0.141,,,,,,
,0.164,,-0.108,-0.03,0.137,,,,,,
,0.166,,-0.111,-0.027,0.137,,,,,,
,0.151,,-0.098,-0.03,0.128,,,,,,
,0.118,,-0.066,-0.046,0.111,,,,,,
,0.091,,-0.039,-0.058,0.097,,,,,,
,0.07,,-0.02,-0.065,0.084,,,,,,
,0.054,,-0.005,-0.072,0.076,,,,,,
,0.039,,0.007,-0.075,0.067,,,,,,
,0.023,,0.024,-0.084,0.059,,,,,,
,0.009,,0.033,-0.082,0.047,,,,,,
,-0.004,,0.037,-0.068,0.03,,,,,,
,-0.015,,0.041,-0.061,0.018,,,,,,
,-0.037,,0.054,-0.052,-0.001,,,,,,
,-0.062,,0.075,-0.057,-0.017,,,,,,
,-0.066,,0.076,-0.055,-0.022,,,,,,
,-0.072,,0.088,-0.069,-0.018,,,,,,
,-0.074,,0.104,-0.095,-0.007,,,,,,
,-0.07,,0.095,-0.087,-0.008,,,,,,
,-0.07,,0.095,-0.085,-0.009,,,,,,
,-0.064,,0.086,-0.076,-0.009,,,,,,
,-0.069,,0.089,-0.076,-0.013,,,,,,
,-0.099,,0.117,-0.086,-0.03,,,,,,
,-0.092,,0.108,-0.079,-0.029,,,,,,
,-0.091,,0.1,-0.065,-0.034,,,,,,
,-0.088,,0.092,-0.051,-0.04,,,,,,
,-0.084,,0.081,-0.035,-0.045,,,,,,
,-0.08,,0.073,-0.025,-0.047,,,,,,
,-0.079,,0.076,-0.034,-0.041,,,,,,
,-0.075,,0.062,-0.01,-0.05,,,,,,
,-0.07,,0.057,-0.007,-0.049,,,,,,
,-0.069,,0.062,-0.02,-0.041,,,,,,
,-0.066,,0.064,-0.029,-0.035,,,,,,
,-0.064,,0.068,-0.04,-0.027,,,,,,
,-0.054,,0.061,-0.042,-0.019,,,,,,
,-0.036,,0.048,-0.042,-0.006,,,,,,
,-0.022,,0.036,-0.039,0.002,,,,,,
,-0.006,,0.016,-0.023,0.006,,,,,,
,-0.033,,0.039,-0.029,-0.009,,,,,,
,-0.063,,0.067,-0.039,-0.026,,,,,,
,-0.071,,0.073,-0.038,-0.033,,,,,,
,-0.067,,0.065,-0.027,-0.037,,,,,,
,-0.079,,0.074,-0.029,-0.044,,,,,,
,-0.09,,0.08,-0.024,-0.055,,,,,,
,-0.09,,0.074,-0.013,-0.06,,,,,,
,-0.095,,0.073,-0.003,-0.068,,,,,,
,-0.095,,0.073,-0.003,-0.069,,,,,,
,-0.1,,0.076,-0.001,-0.074,,,,,,
,-0.099,,0.075,-0.001,-0.074,,,,,,
,-0.1,,0.069,0.011,-0.08,,,,,,
,-0.099,,0.066,0.017,-0.083,,,,,,
,-0.1,,0.068,0.013,-0.081,,,,,,
,-0.099,,0.067,0.015,-0.082,,,,,,
,-0.1,,0.068,0.014,-0.081,,,,,,
,-0.099,,0.067,0.015,-0.082,,,,,,
,-0.1,,0.068,0.013,-0.081,,,,,,
,-0.099,,0.069,0.009,-0.079,,,,,,
,-0.1,,0.07,0.01,-0.08,,,,,,
,-0.099,,0.069,0.009,-0.079,,,,,,
,-0.1,,0.069,0.01,-0.08,,,,,,
,-0.099,,0.07,0.008,-0.079,,,,,,
,-0.112,,0.078,0.012,-0.09,,,,,,
,-0.11,,0.072,0.023,-0.094,,,,,,
,-0.108,,0.072,0.018,-0.09,,,,,,
,-0.102,,0.062,0.03,-0.091,,,,,,
,-0.128,,0.07,0.051,-0.121,,,,,,
,-0.131,,0.06,0.077,-0.137,,,,,,
,-0.11,,0.038,0.09,-0.127,,,,,,
,-0.096,,0.018,0.108,-0.126,,,,,,
,-0.074,,0.002,0.108,-0.108,,,,,,
,-0.056,,-0.012,0.108,-0.097,,,,,,
,-0.034,,-0.025,0.104,-0.077,,,,,,
,-0.022,,-0.043,0.12,-0.076,,,,,,
,-0.039,,-0.023,0.106,-0.083,,,,,,
,0.005,,-0.058,0.11,-0.051,,,,,,
,0.038,,-0.083,0.108,-0.025,,,,,,
,0.075,,-0.099,0.086,0.013,,,,,,
,0.106,,-0.115,0.072,0.043,,,,,,
,0.144,,-0.141,0.064,0.075,,,,,,
,0.258,,-0.238,0.088,0.148,,,,,,
,0.353,,-0.302,0.073,0.227,,,,,,
,0.432,,-0.344,0.039,0.304,,,,,,
,0.528,,-0.407,0.021,0.385,,,,,,
,0.664,,-0.498,0.0,0.497,,,,,,
,0.817,,-0.62,0.014,0.606,,,,,,
,0.877,,-0.697,0.077,0.619,,,,,,
,0.928,,-0.773,0.152,0.619,,,,,,
,0.94,,-0.793,0.174,0.617,,,,,,
,0.923,,-0.771,0.156,0.614,,,,,,
,0.922,,-0.769,0.155,0.613,,,,,,
,0.909,,-0.753,0.143,0.609,,,,,,
,0.944,,-0.764,0.111,0.653,,,,,,
,0.956,,-0.716,-0.003,0.719,,,,,,
,0.983,,-0.695,-0.086,0.78,,,,,,
,1.079,,-0.729,-0.161,0.891,,,,,,
,1.117,,-0.752,-0.173,0.924,,,,,,
,1.055,,-0.712,-0.16,0.871,,,,,,
,1.024,,-0.717,-0.104,0.82,,,,,,
,0.967,,-0.689,-0.072,0.76,,,,,,
,0.894,,-0.659,-0.024,0.682,,,,,,
,0.762,,-0.608,0.072,0.535,,,,,,
,0.538,,-0.458,0.109,0.348,,,,,,
,0.349,,-0.317,0.11,0.206,,,,,,
,0.232,,,,,-0.147,-0.063,0.011,,,
,0.115,,,,,-0.043,0.033,0.019,,,
,0.015,,,,,0.02,0.09,0.018,,,
,-0.008,,,,,0.042,0.111,0.014,,,
,-0.022,,,,,0.037,0.112,0.01,,,
,-0.036,,,,,0.058,0.126,0.007,,,
,-0.064,,,,,0.064,0.136,0.002,,,
,-0.093,,,,,0.08,0.155,-0.004,,,
,-0.076,,,,,0.091,0.161,-0.013,,,
,-0.085,,,,,0.089,0.159,-0.019,,,
,-0.065,,,,,0.095,0.16,-0.025,,,
,-0.089,,,,,0.095,0.159,-0.04,,,
,-0.1,,,,,0.1,0.16,-0.054,,,
,-0.086,,,,,0.099,0.159,-0.046,,,
,-0.156,,,,,0.103,0.16,-0.046,,,
,-0.154,,,,,0.108,0.159,-0.041,,,
,-0.14,,,,,0.129,0.16,-0.041,,,
,-0.163,,,,,0.137,0.159,-0.036,,,
,-0.21,,,,,0.158,0.179,-0.035,,,
,-0.194,,,,,0.169,0.194,-0.031,,,
,-0.188,,,,,0.174,0.2,-0.03,,,
,-0.174,,,,,0.178,0.212,-0.025,,,
,-0.169,,,,,0.187,0.222,-0.019,,,
,-0.159,,,,,0.195,0.236,-0.016,,,
,-0.154,,,,,0.207,0.255,-0.012,,,
,-0.2,,,,,0.213,0.271,-0.005,,,
,-0.207,,,,,0.215,0.269,-0.003,,,
,-0.203,,,,,0.214,0.275,0.003,,,
,-0.207,,,,,0.217,0.274,0.013,,,
,-0.2,,,,,0.247,0.301,0.022,,,
,-0.233,,,,,0.252,0.32,0.026,,,
,-0.245,,,,,0.264,0.329,0.044,,,
,-0.216,,,,,0.281,0.353,0.062,,,
,-0.254,,,,,0.311,0.372,0.052,,,
,-0.3,,,,,0.309,0.375,0.041,,,
,-0.322,,,,,0.31,0.375,0.052,,,
,-0.346,,,,,0.336,0.406,0.087,,,
,-0.338,,,,,0.349,0.418,0.09,,,
,-0.363,,,,,0.369,0.445,0.094,,,
,-0.364,,,,,0.396,0.486,0.111,,,
,-0.365,,,,,0.402,0.507,0.128,,,
,-0.363,,,,,0.418,0.537,0.148,,,
,-0.376,,,,,0.429,0.568,0.174,,,
,-0.406,,,,,0.443,0.594,0.179,,,
,-0.396,,,,,0.453,0.604,0.188,,,
,-0.463,,,,,0.466,0.62,0.204,,,
,-0.537,,,,,0.477,0.649,0.235,,,
,-0.518,,,,,0.494,0.684,0.266,,,
,-0.525,,,,,0.501,0.698,0.277,,,
,-0.516,,,,,0.522,0.721,0.3,,,
,-0.518,,,,,0.526,0.718,0.311,,,
,-0.512,,,,,0.524,0.72,0.317,,,
,-0.515,,,,,0.52,0.719,0.347,,,
,-0.494,,,,,0.52,0.72,0.358,,,
,-0.483,,,,,0.505,0.719,0.37,,,
,-0.464,,,,,0.49,0.718,0.385,,,
,-0.456,,,,,0.474,0.699,0.394,,,
,-0.441,,,,,0.458,0.683,0.397,,,
,-0.433,,,,,0.435,0.663,0.39,,,
,-0.401,,,,,0.412,0.646,0.39,,,
,-0.348,,,,,0.385,0.617,0.387,,,
,-0.285,,,,,0.358,0.577,0.382,,,
,-0.26,,,,,0.33,0.527,0.379,,,
,-0.23,,,,,0.302,0.483,0.374,,,
,-0.213,,,,,0.264,0.434,0.349,,,
,-0.176,,,,,0.228,0.397,0.33,,,
,-0.134,,,,,0.2,0.34,0.303,,,
,-0.098,,,,,0.175,0.289,0.271,,,
,-0.074,,,,,0.15,0.246,0.244,,,
,-0.035,,,,,0.129,0.204,0.217,,,
,0.002,,,,,0.106,0.165,0.189,,,
,0.035,,,,,0.08,0.127,0.165,,,
,0.062,,,,,0.057,0.086,0.142,,,
,0.11,,,,,0.039,0.055,0.119,,,
,0.091,,,,,0.029,0.038,0.103,,,
,0.062,,,,,0.017,0.023,0.087,,,
,0.041,,,,,0.006,0.007,0.073,,,
,0.027,,,,,0.0,-0.007,0.054,,,
,0.01,,,,,0.0,-0.024,0.036,,,
,-0.001,,,,,0.0,-0.033,0.018,,,
,-0.014,,,,,-0.003,-0.05,-0.001,,,
,-0.022,,,,,-0.005,-0.051,-0.012,,,
,-0.03,,,,,-0.004,-0.051,-0.016,,,
,-0.029,,,,,-0.005,-0.063,-0.02,,,
,-0.03,,,,,-0.009,-0.065,-0.024,,,
,-0.028,,,,,-0.01,-0.064,-0.028,,,
,-0.031,,,,,-0.009,-0.059,-0.032,,,
,-0.028,,,,,-0.013,-0.059,-0.036,,,
,-0.031,,,,,-0.015,-0.054,-0.039,,,
,-0.023,,,,,-0.014,-0.055,-0.045,,,
,-0.02,,,,,-0.014,-0.051,-0.042,,,
,-0.013,,,,,-0.01,-0.049,-0.039,,,
,-0.01,,,,,-0.006,-0.047,-0.037,,,
,-0.002,,,,,-0.002,-0.044,-0.034,,,
,0.002,,,,,0.0,-0.044,-0.032,,,
,0.014,,,,,0.005,-0.039,-0.029,,,
,0.012,,,,,0.008,-0.036,-0.026,,,
,0.012,,,,,0.012,-0.031,-0.023,,,
,0.044,,,,,0.016,-0.029,-0.021,,,
,0.038,,,,,0.02,-0.023,-0.018,,,
,0.04,,,,,0.024,-0.021,-0.016,,,
,0.039,,,,,0.024,-0.016,-0.013,,,
,0.04,,,,,0.028,-0.013,-0.011,,,
,0.039,,,,,0.039,-0.007,-0.008,,,
,0.04,,,,,0.033,-0.006,-0.012,,,
,0.039,,,,,0.035,0.001,-0.014,,,
,0.04,,,,,0.031,-0.009,-0.015,,,
,0.038,,,,,0.029,-0.024,-0.031,,,
,0.022,,,,,0.029,-0.019,-0.03,,,
,0.006,,,,,0.025,-0.02,-0.029,,,
,-0.008,,,,,0.024,-0.019,-0.03,,,
,-0.017,,,,,0.025,-0.015,-0.029,,,
,-0.024,,,,,0.02,-0.014,-0.03,,,
,-0.032,,,,,0.02,-0.015,-0.029,,,
,-0.031,,,,,0.019,-0.014,-0.03,,,
,-0.026,,,,,0.014,-0.009,-0.029,,,
,-0.025,,,,,0.015,-0.01,-0.03,,,
,-0.022,,,,,0.013,-0.009,-0.029,,,
,-0.017,,,,,0.01,-0.005,-0.03,,,
,-0.014,,,,,0.008,-0.004,-0.029,,,
,-0.013,,,,,0.014,-0.004,-0.03,,,
,-0.007,,,,,0.024,-0.006,-0.029,,,
,-0.005,,,,,0.018,-0.01,-0.039,,,
,-0.003,,,,,0.02,-0.01,-0.042,,,
,0.0,,,,,0.019,-0.015,-0.055,,,
,-0.003,,,,,0.02,-0.014,-0.067,,,
,-0.017,,,,,0.016,-0.019,-0.073,,,
,0.0,,,,,0.015,-0.019,-0.074,,,
,0.039,,,,,0.014,-0.021,-0.075,,,
,0.038,,,,,0.015,-0.024,-0.074,,,
,0.028,,,,,0.013,-0.026,-0.072,,,
,0.022,,,,,0.009,-0.03,-0.064,,,
,0.014,,,,,0.009,-0.029,-0.071,,,
,-0.003,,,,,0.01,-0.033,-0.083,,,
,-0.019,,,,,0.009,-0.035,-0.078,,,
,-0.04,,,,,0.01,-0.033,-0.079,,,
,-0.047,,,,,0.017,-0.03,-0.074,,,
,-0.044,,,,,0.025,-0.029,-0.075,,,
,-0.045,,,,,0.033,-0.03,-0.071,,,
,-0.04,,,,,0.034,-0.029,-0.069,,,
,-0.039,,,,,0.028,-0.03,-0.07,,,
,-0.04,,,,,0.03,-0.029,-0.068,,,
,-0.035,,,,,0.029,-0.03,-0.064,,,
,-0.035,,,,,0.03,-0.029,-0.065,,,
,-0.033,,,,,0.029,-0.03,-0.06,,,
,-0.045,,,,,0.03,-0.029,-0.06,,,
,-0.053,,,,,0.029,-0.03,-0.059,,,
,-0.048,,,,,0.03,-0.029,-0.063,,,
,-0.051,,,,,0.029,-0.03,-0.068,,,
,-0.049,,,,,0.03,-0.029,-0.063,,,
,-0.049,,,,,0.029,-0.024,-0.06,,,
,-0.043,,,,,0.03,-0.025,-0.058,,,
,-0.046,,,,,0.029,-0.022,-0.055,,,
,-0.044,,,,,0.031,-0.019,-0.053,,,
,-0.045,,,,,0.034,-0.02,-0.05,,,
,-0.039,,,,,0.034,-0.014,-0.048,,,
,-0.04,,,,,0.041,-0.014,-0.045,,,
,-0.039,,,,,0.054,-0.015,-0.042,,,
,-0.04,,,,,0.064,-0.011,-0.039,,,
,-0.039,,,,,0.073,-0.009,-0.038,,,
,-0.036,,,,,0.07,-0.009,-0.034,,,
,-0.033,,,,,0.069,-0.004,-0.035,,,
,-0.031,,,,,0.07,-0.005,-0.03,,,
,-0.029,,,,,0.07,-0.004,-0.029,,,
,-0.029,,,,,0.069,-0.011,-0.025,,,
,-0.023,,,,,0.07,-0.019,-0.025,,,
,-0.026,,,,,0.069,-0.023,-0.023,,,
,-0.02,,,,,0.066,-0.015,-0.015,,,
,-0.02,,,,,0.064,-0.013,-0.007,,,
,-0.014,,,,,0.065,-0.008,0.0,,,
,-0.015,,,,,0.064,-0.002,0.008,,,
,-0.012,,,,,0.065,0.002,0.014,,,
,-0.01,,,,,0.064,0.006,0.018,,,
,-0.008,,,,,0.065,0.02,0.025,,,
,-0.021,,,,,0.061,0.0,0.02,,,
,-0.042,,,,,0.057,-0.012,0.02,,,
,-0.058,,,,,0.054,-0.032,0.019,,,
,-0.054,,,,,0.053,-0.036,0.02,,,
,-0.055,,,,,0.047,-0.035,0.019,,,
,-0.054,,,,,0.045,-0.031,0.02,,,
,-0.053,,,,,0.043,-0.03,0.019,,,
,-0.048,,,,,0.039,-0.026,0.02,,,
,-0.05,,,,,0.035,-0.025,0.018,,,
,-0.049,,,,,0.034,-0.02,0.028,,,
,-0.048,,,,,0.029,-0.019,0.033,,,
,-0.043,,,,,0.029,-0.015,0.028,,,
,-0.046,,,,,0.023,-0.014,0.031,,,
,-0.043,,,,,0.025,-0.01,0.027,,,
,-0.043,,,,,0.024,-0.01,0.043,,,
,-0.036,,,,,0.025,-0.003,0.045,,,
,-0.036,,,,,0.024,0.005,0.052,,,
,-0.031,,,,,0.025,0.008,0.074,,,
,-0.031,,,,,0.023,0.003,0.074,,,
,-0.025,,,,,0.02,0.006,0.075,,,
,-0.026,,,,,0.019,0.002,0.074,,,
,-0.02,,,,,0.02,0.0,0.075,,,
,-0.021,,,,,0.019,0.0,0.074,,,
,-0.016,,,,,0.02,0.0,0.075,,,
,-0.033,,,,,0.019,0.004,0.074,,,
,-0.072,,,,,0.021,0.005,0.075,,,
,-0.07,,,,,0.026,0.006,0.074,,,
,-0.065,,,,,0.035,0.011,0.075,,,
,-0.062,,,,,0.031,0.008,0.073,,,
,-0.056,,,,,0.03,0.012,0.076,,,
,-0.056,,,,,0.029,0.014,0.073,,,
,-0.046,,,,,0.025,0.015,0.077,,,
,-0.083,,,,,0.024,0.017,0.078,,,
,-0.09,,,,,0.023,0.022,0.081,,,
,-0.082,,,,,0.018,0.017,0.077,,,
,-0.078,,,,,0.021,0.031,0.091,,,
,-0.072,,,,,0.018,0.037,0.097,,,
,-0.058,,,,,0.015,0.034,0.094,,,
,-0.043,,,,,0.014,0.035,0.095,,,
,-0.024,,,,,0.012,0.034,0.095,,,
,-0.028,,,,,0.008,0.034,0.094,,,
,-0.038,,,,,0.011,0.035,0.095,,,
,-0.025,,,,,0.006,0.034,0.094,,,
,-0.02,,,,,0.005,0.035,0.095,,,
,-0.011,,,,,0.004,0.035,0.094,,,
,0.006,,,,,0.005,0.056,0.118,,,
,0.037,,,,,0.004,0.054,0.128,,,
,0.079,,,,,0.006,0.05,0.135,,,
,0.097,,,,,0.002,0.046,0.134,,,
,0.093,,,,,-0.012,0.042,0.135,,,
,0.095,,,,,-0.031,0.039,0.134,,,
,0.094,,,,,-0.043,0.038,0.135,,,
,0.1,,,,,-0.066,0.032,0.133,,,
,0.108,,,,,-0.077,0.03,0.136,,,
,0.115,,,,,-0.075,0.024,0.13,,,
,0.152,,,,,-0.071,0.021,0.111,,,
,0.157,,,,,-0.069,0.018,0.095,,,
,0.142,,,,,-0.066,0.017,0.08,,,
,0.139,,,,,-0.064,0.013,0.066,,,
,0.127,,,,,-0.06,0.012,0.065,,,
,0.115,,,,,-0.06,0.008,0.063,,,
,0.096,,,,,-0.055,0.007,0.067,,,
,0.083,,,,,-0.054,0.002,0.054,,,
,0.064,,,,,-0.049,0.001,0.036,,,
,0.046,,,,,-0.049,-0.002,0.017,,,
,0.03,,,,,-0.044,-0.003,0.0,,,
,0.013,,,,,-0.045,-0.007,-0.006,,,
,0.008,,,,,-0.044,-0.008,-0.004,,,
,0.024,,,,,-0.045,-0.012,-0.005,,,
,0.007,,,,,-0.044,-0.013,-0.004,,,
,0.022,,,,,-0.045,-0.016,-0.005,,,
,0.038,,,,,-0.043,-0.015,-0.004,,,
,0.049,,,,,-0.046,-0.024,-0.003,,,
,0.042,,,,,-0.043,-0.022,0.004,,,
,0.046,,,,,-0.046,-0.029,-0.001,,,
,0.039,,,,,-0.043,-0.027,0.0,,,
,0.041,,,,,-0.046,-0.035,-0.006,,,
,0.038,,,,,-0.043,-0.032,-0.004,,,
,0.038,,,,,-0.047,-0.041,-0.012,,,
,0.032,,,,,-0.042,-0.036,-0.007,,,
,0.037,,,,,-0.048,-0.052,-0.004,,,
,0.037,,,,,-0.037,-0.049,0.017,,,
,0.065,,,,,-0.033,-0.047,0.03,,,
,0.057,,,,,-0.01,0.045,0.167,,,
,0.136,,,,,-0.116,-0.097,0.18,,,
,0.191,,,,,-0.305,-0.349,0.198,,,
,0.28,,,,,-0.505,-0.466,0.4,,,
,0.381,,,,,-0.703,-0.638,0.485,,,
,0.41,,,,,-0.794,-0.753,0.418,,,
,0.412,,,,,-0.814,-0.826,0.306,,,
,0.306,,,,,-0.754,-0.809,0.095,,,
,0.077,,,,,-0.578,-0.777,-0.13,,,
,-0.151,,,,,-0.454,-0.798,-0.509,,,
,-0.163,,,,,-0.36,-0.746,-0.643,,,
,-0.115,,,,,-0.26,-0.575,-0.499,,,
,-0.065,,,,,-0.188,-0.449,-0.368,,,
,-0.066,,,,,-0.127,-0.331,-0.234,,,
,-0.063,,,,,-0.067,-0.25,-0.156,,,
,-0.065,,,,,-0.021,-0.171,-0.089,,,
,-0.058,,,,,0.004,-0.123,-0.071,,,
,-0.061,,,,,0.033,-0.091,-0.047,,,
,-0.059,,,,,0.042,-0.065,-0.031,,,
,-0.059,,,,,0.05,-0.053,-0.011,,,
,-0.053,,,,,0.048,-0.055,-0.011,,,
,-0.056,,,,,0.05,-0.048,-0.008,,,
,-0.053,,,,,0.05,-0.05,-0.011,,,
,-0.051,,,,,0.063,-0.044,-0.008,,,
,-0.048,,,,,0.064,-0.044,-0.011,,,
,-0.05,,,,,0.065,-0.039,-0.008,,,
,-0.05,,,,,0.064,-0.039,-0.011,,,
,-0.059,,,,,0.068,-0.033,-0.008,,,
,-0.063,,,,,0.069,-0.034,-0.01,,,
,-0.065,,,,,0.073,-0.028,-0.009,,,
,-0.063,,,,,0.075,-0.029,-0.01,,,
,-0.066,,,,,0.078,-0.023,-0.009,,,
,-0.063,,,,,0.083,-0.026,-0.01,,,
,-0.065,,,,,0.084,-0.019,-0.01,,,
,-0.068,,,,,0.079,-0.02,-0.016,,,
,-0.09,,,,,0.078,-0.014,-0.018,,,
,-0.099,,,,,0.074,-0.016,-0.023,,,
,-0.08,,,,,0.073,-0.011,-0.026,,,
,-0.065,,,,,0.069,-0.011,-0.031,,,
,-0.049,,,,,0.068,-0.007,-0.034,,,
,-0.039,,,,,0.064,-0.005,-0.039,,,
,-0.032,,,,,0.062,-0.004,-0.043,,,
,-0.023,,,,,0.059,-0.001,-0.043,,,
,-0.019,,,,,0.057,0.001,-0.039,,,
,-0.002,,,,,0.054,0.004,-0.038,,,
,0.017,,,,,0.052,0.006,-0.034,,,
,0.037,,,,,0.049,0.009,-0.032,,,
,0.054,,,,,0.047,0.009,-0.029,,,
,0.055,,,,,0.043,0.014,-0.027,,,
,0.054,,,,,0.041,0.032,-0.024,,,
,0.055,,,,,0.038,0.043,-0.022,,,
,0.054,,,,,0.036,0.05,-0.019,,,
,0.055,,,,,0.033,0.049,-0.017,,,
,0.054,,,,,0.031,0.05,-0.013,,,
,0.063,,,,,0.028,0.049,-0.011,,,
,0.073,,,,,0.025,0.058,-0.008,,,
,0.075,,,,,0.023,0.055,-0.011,,,
,0.074,,,,,0.008,0.054,-0.025,,,
,0.075,,,,,-0.002,0.054,-0.025,,,
,0.074,,,,,-0.017,0.055,-0.015,,,
,0.075,,,,,-0.026,0.054,-0.013,,,
,0.074,,,,,-0.031,0.055,-0.005,,,
,0.075,,,,,-0.034,0.054,-0.003,,,
,0.074,,,,,-0.04,0.055,0.004,,,
,0.08,,,,,-0.035,0.054,0.009,,,
,0.082,,,,,-0.042,0.055,0.022,,,
,0.068,,,,,-0.076,0.054,0.027,,,
,0.081,,,,,-0.073,0.055,0.037,,,
,0.105,,,,,-0.079,0.054,0.042,,,
,0.096,,,,,-0.079,0.055,0.047,,,
,0.102,,,,,-0.084,0.059,0.059,,,
,0.096,,,,,-0.085,0.068,0.081,,,
,0.107,,,,,-0.085,0.069,0.095,,,
,0.13,,,,,-0.093,0.07,0.095,,,
,0.13,,,,,-0.092,0.065,0.099,,,
,0.129,,,,,-0.104,0.062,0.1,,,
,0.13,,,,,-0.113,0.056,0.104,,,
,0.128,,,,,-0.107,0.057,0.105,,,
,0.131,,,,,-0.107,0.073,0.106,,,
,0.128,,,,,-0.102,0.069,0.111,,,
,0.151,,,,,-0.101,0.07,0.114,,,
,0.136,,,,,-0.097,0.069,0.119,,,
,0.148,,,,,-0.096,0.07,0.119,,,
,0.189,,,,,-0.092,0.069,0.12,,,
,0.17,,,,,-0.091,0.07,0.122,,,
,0.157,,,,,-0.086,0.068,0.125,,,
,0.14,,,,,-0.085,0.064,0.124,,,
,0.13,,,,,-0.079,0.065,0.123,,,
,0.118,,,,,-0.069,0.065,0.113,,,
,0.109,,,,,-0.061,0.064,0.11,,,
,0.097,,,,,-0.054,0.065,0.103,,,
,0.088,,,,,-0.045,0.064,0.099,,,
,0.07,,,,,-0.038,0.067,0.092,,,
,0.056,,,,,-0.029,0.07,0.089,,,
,0.042,,,,,-0.025,0.069,0.076,,,
,0.027,,,,,-0.019,0.069,0.059,,,
,0.007,,,,,-0.012,0.072,0.044,,,
,-0.004,,,,,-0.004,0.075,0.033,,,
,-0.023,,,,,0.002,0.074,0.029,,,
,-0.011,,,,,0.011,0.075,0.025,,,
,-0.021,,,,,0.018,0.078,0.021,,,
,-0.045,,,,,0.028,0.08,0.017,,,
,-0.068,,,,,0.032,0.079,0.013,,,
,-0.052,,,,,0.045,0.08,0.01,,,
,-0.083,,,,,0.052,0.075,0.005,,,
,-0.105,,,,,0.048,0.075,0.002,,,
,-0.091,,,,,0.05,0.074,-0.002,,,
,-0.087,,,,,0.049,0.075,-0.005,,,
,-0.077,,,,,0.05,0.074,-0.004,,,
,-0.071,,,,,0.049,0.075,-0.005,,,
,-0.069,,,,,0.05,0.075,-0.009,,,
,-0.07,,,,,0.045,0.071,-0.01,,,
,-0.069,,,,,0.044,0.069,-0.009,,,
,-0.07,,,,,0.044,0.07,-0.01,,,
,-0.069,,,,,0.045,0.069,-0.015,,,
,-0.07,,,,,0.044,0.07,-0.014,,,
,-0.066,,,,,0.045,0.069,-0.016,,,
,-0.064,,,,,0.044,0.07,-0.019,,,
,-0.064,,,,,0.049,0.073,-0.02,,,
,-0.065,,,,,0.05,0.075,-0.019,,,
,-0.065,,,,,0.049,0.074,-0.019,,,
,-0.064,,,,,0.05,0.075,-0.013,,,
,-0.065,,,,,0.049,0.074,-0.015,,,
,-0.061,,,,,0.05,0.075,-0.01,,,
,-0.059,,,,,0.049,0.074,-0.009,,,
,-0.056,,,,,0.053,0.078,-0.009,,,
,-0.054,,,,,0.055,0.08,-0.004,,,
,-0.054,,,,,0.054,0.079,-0.004,,,
,-0.049,,,,,0.054,0.079,-0.005,,,
,-0.05,,,,,0.055,0.08,0.0,,,
,-0.046,,,,,0.054,0.079,0.0,,,
,-0.045,,,,,0.055,0.08,0.001,,,
,-0.041,,,,,0.051,0.076,0.005,,,
,-0.039,,,,,0.05,0.067,0.004,,,
,-0.039,,,,,0.046,0.064,0.004,,,
,-0.034,,,,,0.044,0.057,0.0,,,
,-0.036,,,,,0.044,0.053,0.0,,,
,-0.029,,,,,0.039,0.047,0.0,,,
,-0.013,,,,,0.04,0.042,0.0,,,
,0.001,,,,,0.036,0.039,-0.003,,,
,-0.005,,,,,0.035,0.035,-0.005,,,
,-0.018,,,,,0.031,0.031,-0.004,,,
,-0.029,,,,,0.029,0.027,-0.004,,,
,-0.039,,,,,0.029,0.023,-0.005,,,
,-0.034,,,,,0.024,0.019,-0.01,,,
,-0.031,,,,,0.025,0.02,-0.009,,,
,-0.027,,,,,0.021,0.019,-0.01,,,
,-0.073,,,,,0.019,0.02,-0.009,,,
,-0.084,,,,,0.02,0.019,-0.009,,,
,-0.09,,,,,0.019,0.02,-0.004,,,
,-0.086,,,,,0.02,0.019,-0.005,,,
,-0.082,,,,,0.019,0.022,-0.004,,,
,-0.079,,,,,0.021,0.025,-0.005,,,
