I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,0.245,,-0.073,-0.222,0.295,,,,,,
,0.252,,-0.074,-0.233,0.306,,,,,,
,0.24,,-0.072,-0.214,0.287,,,,,,
,0.242,,-0.082,-0.2,0.281,,,,,,
,0.232,,-0.084,-0.181,0.264,,,,,,
,0.233,,-0.074,-0.202,0.276,,,,,,
,0.22,,-0.066,-0.199,0.265,,,,,,
,0.225,,-0.079,-0.18,0.258,,,,,,
,0.202,,-0.064,-0.176,0.239,,,,,,
,0.174,,-0.042,-0.176,0.218,,,,,,
,0.138,,-0.024,-0.159,0.183,,,,,,
,0.126,,-0.025,-0.138,0.163,,,,,,
,0.106,,-0.012,-0.133,0.146,,,,,,
,0.092,,0.0,-0.139,0.138,,,,,,
,0.085,,0.002,-0.134,0.131,,,,,,
,0.097,,-0.01,-0.125,0.134,,,,,,
,0.068,,0.008,-0.118,0.11,,,,,,
,0.063,,0.003,-0.103,0.098,,,,,,
,0.039,,0.016,-0.092,0.075,,,,,,
,0.039,,0.009,-0.078,0.067,,,,,,
,0.013,,0.032,-0.086,0.052,,,,,,
,0.035,,0.009,-0.073,0.062,,,,,,
,0.064,,-0.022,-0.052,0.074,,,,,,
,0.058,,-0.017,-0.053,0.07,,,,,,
,0.043,,-0.005,-0.055,0.059,,,,,,
,0.037,,-0.001,-0.055,0.055,,,,,,
,0.021,,0.005,-0.042,0.037,,,,,,
,0.015,,0.002,-0.03,0.026,,,,,,
,0.003,,0.002,-0.012,0.008,,,,,,
,0.0,,0.004,-0.011,0.005,,,,,,
,-0.012,,0.027,-0.035,0.008,,,,,,
,-0.015,,0.032,-0.043,0.01,,,,,,
,-0.026,,0.045,-0.05,0.005,,,,,,
,-0.015,,0.041,-0.061,0.019,,,,,,
,-0.019,,0.04,-0.051,0.011,,,,,,
,-0.005,,0.017,-0.026,0.008,,,,,,
,-0.016,,0.017,-0.011,-0.006,,,,,,
,0.003,,-0.006,0.01,-0.003,,,,,,
,-0.022,,0.021,-0.009,-0.011,,,,,,
,-0.061,,0.064,-0.037,-0.027,,,,,,
,-0.038,,0.044,-0.033,-0.011,,,,,,
,-0.024,,0.033,-0.03,-0.003,,,,,,
,-0.006,,0.017,-0.024,0.006,,,,,,
,-0.005,,0.014,-0.021,0.007,,,,,,
,-0.02,,0.031,-0.03,0.0,,,,,,
,-0.029,,0.034,-0.024,-0.009,,,,,,
,-0.044,,0.052,-0.036,-0.015,,,,,,
,-0.039,,0.059,-0.061,0.001,,,,,,
,-0.041,,0.055,-0.049,-0.006,,,,,,
,-0.036,,0.049,-0.044,-0.003,,,,,,
,-0.036,,0.039,-0.025,-0.013,,,,,,
,-0.033,,0.053,-0.056,0.003,,,,,,
,-0.031,,0.043,-0.039,-0.003,,,,,,
,-0.028,,0.014,0.014,-0.028,,,,,,
,-0.031,,0.016,0.014,-0.03,,,,,,
,-0.024,,0.009,0.018,-0.027,,,,,,
,-0.026,,0.015,0.01,-0.024,,,,,,
,-0.022,,0.011,0.011,-0.022,,,,,,
,-0.02,,0.012,0.005,-0.017,,,,,,
,-0.02,,0.013,0.003,-0.016,,,,,,
,-0.017,,0.013,0.0,-0.012,,,,,,
,-0.03,,0.027,-0.008,-0.018,,,,,,
,-0.07,,0.07,-0.035,-0.035,,,,,,
,-0.048,,0.049,-0.026,-0.022,,,,,,
,-0.039,,0.044,-0.029,-0.013,,,,,,
,-0.015,,0.025,-0.028,0.002,,,,,,
,-0.02,,0.036,-0.043,0.007,,,,,,
,-0.038,,0.05,-0.043,-0.006,,,,,,
,-0.041,,0.049,-0.036,-0.012,,,,,,
,-0.038,,0.039,-0.022,-0.017,,,,,,
,-0.041,,0.038,-0.014,-0.023,,,,,,
,-0.038,,0.016,0.024,-0.04,,,,,,
,-0.041,,0.022,0.018,-0.04,,,,,,
,-0.038,,0.025,0.005,-0.031,,,,,,
,-0.041,,0.036,-0.009,-0.026,,,,,,
,-0.037,,0.038,-0.019,-0.018,,,,,,
,-0.042,,0.038,-0.013,-0.024,,,,,,
,-0.037,,0.034,-0.013,-0.021,,,,,,
,-0.042,,0.023,0.018,-0.041,,,,,,
,-0.014,,-0.005,0.033,-0.027,,,,,,
,-0.053,,0.045,-0.009,-0.034,,,,,,
,-0.062,,0.062,-0.031,-0.03,,,,,,
,-0.055,,0.062,-0.042,-0.019,,,,,,
,-0.052,,0.055,-0.033,-0.021,,,,,,
,-0.047,,0.05,-0.03,-0.019,,,,,,
,-0.043,,0.043,-0.02,-0.021,,,,,,
,-0.04,,0.04,-0.021,-0.019,,,,,,
,-0.034,,0.031,-0.01,-0.019,,,,,,
,-0.026,,0.022,-0.006,-0.015,,,,,,
,-0.017,,0.01,0.006,-0.016,,,,,,
,-0.015,,,,,0.04,0.034,0.034,,,
,-0.02,,,,,0.04,0.035,0.035,,,
,-0.019,,,,,0.035,0.029,0.034,,,
,-0.021,,,,,0.034,0.03,0.035,,,
,-0.013,,,,,0.029,0.029,0.034,,,
,0.005,,,,,0.029,0.026,0.035,,,
,0.021,,,,,0.032,0.024,0.034,,,
,0.008,,,,,0.036,0.025,0.035,,,
,-0.014,,,,,0.034,0.024,0.034,,,
,-0.035,,,,,0.035,0.025,0.034,,,
,-0.053,,,,,0.034,0.024,0.035,,,
,-0.041,,,,,0.035,0.025,0.034,,,
,-0.033,,,,,0.032,0.02,0.035,,,
,-0.02,,,,,0.03,0.02,0.034,,,
,-0.012,,,,,0.029,0.019,0.029,,,
,0.001,,,,,0.03,0.02,0.029,,,
,0.013,,,,,0.029,0.019,0.03,,,
,0.004,,,,,0.03,0.02,0.025,,,
,-0.013,,,,,0.029,0.019,0.024,,,
,-0.028,,,,,0.03,0.02,0.025,,,
,-0.039,,,,,0.029,0.019,0.024,,,
,-0.031,,,,,0.03,0.02,0.019,,,
,-0.028,,,,,0.029,0.019,0.02,,,
,-0.024,,,,,0.03,0.02,0.019,,,
,-0.018,,,,,0.029,0.019,0.015,,,
,-0.013,,,,,0.029,0.02,0.014,,,
,-0.009,,,,,0.032,0.019,0.015,,,
,-0.027,,,,,0.035,0.02,0.015,,,
,-0.029,,,,,0.037,0.019,0.022,,,
,-0.009,,,,,0.04,0.02,0.023,,,
,-0.003,,,,,0.043,0.019,0.044,,,
,-0.047,,,,,0.045,0.02,0.045,,,
,-0.052,,,,,0.045,0.018,0.044,,,
,-0.039,,,,,0.051,0.014,0.044,,,
,-0.033,,,,,0.048,0.01,0.045,,,
,-0.028,,,,,0.051,0.008,0.044,,,
,-0.034,,,,,0.048,0.004,0.045,,,
,-0.009,,,,,0.051,0.003,0.042,,,
,0.005,,,,,0.048,0.0,0.04,,,
,-0.007,,,,,0.052,0.0,0.039,,,
,-0.039,,,,,0.054,-0.007,0.04,,,
,-0.036,,,,,0.055,0.003,0.039,,,
,0.0,,,,,0.054,0.022,0.04,,,
,0.026,,,,,0.055,0.036,0.039,,,
,0.018,,,,,0.054,0.035,0.04,,,
,0.009,,,,,0.054,0.03,0.039,,,
,0.001,,,,,0.056,0.027,0.041,,,
,-0.004,,,,,0.051,0.023,0.037,,,
,0.004,,,,,0.069,0.019,0.054,,,
,0.011,,,,,0.082,0.014,0.066,,,
,0.02,,,,,0.097,0.027,0.067,,,
,0.023,,,,,0.127,0.047,0.078,,,
,0.052,,,,,0.132,0.057,0.082,,,
,0.058,,,,,0.137,0.055,0.075,,,
,0.042,,,,,0.131,0.053,0.075,,,
,0.03,,,,,0.126,0.049,0.07,,,
,0.015,,,,,0.115,0.05,0.07,,,
,-0.001,,,,,0.114,0.045,0.065,,,
,0.012,,,,,0.104,0.044,0.065,,,
,0.009,,,,,0.099,0.039,0.059,,,
,0.01,,,,,0.091,0.04,0.056,,,
,0.008,,,,,0.08,0.037,0.054,,,
,0.014,,,,,0.061,0.035,0.051,,,
,0.044,,,,,0.049,0.034,0.048,,,
,0.045,,,,,0.027,0.023,0.046,,,
,0.032,,,,,0.01,0.014,0.043,,,
,0.029,,,,,-0.006,0.007,0.04,,,
,0.016,,,,,-0.022,-0.002,0.034,,,
,-0.023,,,,,-0.029,-0.014,0.035,,,
,-0.018,,,,,-0.02,-0.027,0.028,,,
,0.001,,,,,-0.021,-0.025,0.03,,,
,0.014,,,,,-0.016,-0.016,0.023,,,
,0.027,,,,,-0.013,-0.013,0.025,,,
,-0.005,,,,,-0.009,-0.006,0.017,,,
,-0.021,,,,,-0.009,-0.003,0.016,,,
,-0.064,,,,,-0.002,0.005,0.012,,,
,-0.081,,,,,-0.001,0.0,0.011,,,
,-0.079,,,,,0.002,-0.012,0.006,,,
,-0.071,,,,,0.006,-0.017,0.006,,,
,-0.073,,,,,-0.002,-0.028,0.001,,,
,-0.062,,,,,-0.01,-0.026,-0.001,,,
,-0.065,,,,,0.006,-0.024,-0.001,,,
,-0.054,,,,,0.008,-0.024,0.001,,,
,-0.058,,,,,0.021,-0.022,-0.001,,,
,-0.044,,,,,0.017,-0.019,0.007,,,
,-0.067,,,,,0.022,-0.02,0.003,,,
,-0.079,,,,,0.017,-0.019,0.006,,,
,-0.083,,,,,0.022,-0.016,-0.002,,,
,-0.072,,,,,0.017,-0.013,-0.007,,,
,-0.079,,,,,0.021,-0.015,-0.015,,,
,-0.068,,,,,0.025,-0.009,-0.006,,,
,-0.075,,,,,0.041,-0.01,-0.013,,,
,-0.062,,,,,0.037,-0.009,-0.006,,,
,-0.071,,,,,0.043,-0.01,-0.013,,,
,-0.057,,,,,0.036,-0.003,-0.006,,,
,-0.069,,,,,0.043,-0.005,-0.014,,,
,-0.048,,,,,0.036,0.001,-0.003,,,
,-0.063,,,,,0.043,-0.001,-0.008,,,
,-0.037,,,,,0.035,0.004,-0.001,,,
,-0.057,,,,,0.044,0.004,-0.009,,,
,-0.028,,,,,0.034,0.008,-0.001,,,
,-0.042,,,,,0.046,0.013,-0.007,,,
,0.001,,,,,0.03,-0.002,0.0,,,
,-0.317,,,,,0.073,-0.036,-0.376,,,
,2.815,,,,,-0.278,1.116,1.834,,,
,1.369,,,,,-0.181,0.479,0.735,,,
,0.263,,,,,-0.052,0.111,0.168,,,
,0.25,,,,,-0.039,0.08,0.145,,,
,0.124,,,,,-0.009,0.03,0.069,,,
,0.191,,,,,0.003,0.034,0.061,,,
,0.12,,,,,0.027,0.002,0.018,,,
,0.142,,,,,0.037,0.014,0.005,,,
,0.027,,,,,0.119,0.06,0.037,,,
,-0.005,,,,,0.271,0.22,0.153,,,
,-0.115,,,,,0.493,0.442,0.369,,,
,-0.175,,,,,0.659,0.625,0.576,,,
,-0.31,,,,,0.647,0.668,0.615,,,
,-0.359,,,,,0.589,0.697,0.637,,,
,-0.434,,,,,0.432,0.636,0.589,,,
,-0.393,,,,,0.123,0.425,0.414,,,
,-0.379,,,,,-0.166,0.238,0.208,,,
,-0.337,,,,,-0.38,0.082,0.083,,,
,-0.33,,,,,-0.543,-0.088,0.018,,,
,-0.287,,,,,-0.596,-0.182,0.011,,,
,-0.237,,,,,-0.564,-0.186,0.034,,,
,-0.144,,,,,-0.55,-0.308,-0.021,,,
,-0.108,,,,,-0.508,-0.396,-0.137,,,
,-0.086,,,,,-0.44,-0.355,-0.161,,,
,-0.085,,,,,-0.33,-0.341,-0.166,,,
,-0.062,,,,,-0.216,-0.264,-0.147,,,
,-0.065,,,,,-0.134,-0.206,-0.141,,,
,-0.046,,,,,-0.099,-0.149,-0.124,,,
,-0.053,,,,,-0.072,-0.11,-0.11,,,
,-0.035,,,,,-0.037,-0.09,-0.089,,,
,-0.043,,,,,-0.018,-0.077,-0.073,,,
,-0.023,,,,,-0.013,-0.059,-0.053,,,
,-0.048,,,,,-0.01,-0.052,-0.05,,,
,-0.037,,,,,-0.008,-0.048,-0.049,,,
,-0.024,,,,,-0.004,-0.047,-0.048,,,
,-0.002,,,,,0.0,-0.043,-0.043,,,
,0.005,,,,,0.0,-0.042,-0.046,,,
,-0.002,,,,,0.005,-0.038,-0.04,,,
,-0.024,,,,,0.009,-0.037,-0.04,,,
,-0.036,,,,,0.011,-0.033,-0.038,,,
,-0.047,,,,,0.014,-0.03,-0.035,,,
,-0.02,,,,,0.016,-0.028,-0.034,,,
,-0.005,,,,,0.022,-0.024,-0.036,,,
,0.011,,,,,0.02,-0.031,-0.042,,,
,-0.071,,,,,0.019,-0.072,-0.071,,,
,-0.058,,,,,0.018,-0.074,-0.077,,,
,-0.036,,,,,0.013,-0.075,-0.073,,,
,-0.021,,,,,0.016,-0.074,-0.075,,,
,-0.027,,,,,0.009,-0.075,-0.074,,,
,-0.022,,,,,0.01,-0.074,-0.072,,,
,-0.027,,,,,0.009,-0.075,-0.069,,,
,-0.022,,,,,0.006,-0.074,-0.07,,,
,-0.027,,,,,0.004,-0.075,-0.069,,,
,-0.022,,,,,0.004,-0.074,-0.069,,,
,-0.028,,,,,-0.001,-0.075,-0.063,,,
,-0.021,,,,,0.001,-0.074,-0.066,,,
,-0.046,,,,,-0.001,-0.075,-0.063,,,
,-0.043,,,,,-0.006,-0.074,-0.066,,,
,-0.042,,,,,-0.013,-0.074,-0.064,,,
,-0.034,,,,,-0.017,-0.075,-0.075,,,
,-0.036,,,,,-0.023,-0.073,-0.077,,,
,-0.029,,,,,-0.024,-0.081,-0.088,,,
,-0.029,,,,,-0.025,-0.109,-0.105,,,
,-0.021,,,,,-0.025,-0.102,-0.105,,,
,-0.021,,,,,-0.031,-0.106,-0.104,,,
,-0.016,,,,,-0.028,-0.103,-0.105,,,
,-0.011,,,,,-0.03,-0.106,-0.104,,,
,-0.002,,,,,-0.023,-0.103,-0.106,,,
,-0.018,,,,,-0.026,-0.106,-0.103,,,
,-0.029,,,,,-0.023,-0.1,-0.106,,,
,-0.054,,,,,-0.026,-0.1,-0.103,,,
,-0.063,,,,,-0.023,-0.099,-0.106,,,
,-0.042,,,,,-0.026,-0.1,-0.103,,,
,-0.028,,,,,-0.023,-0.099,-0.106,,,
,-0.015,,,,,-0.026,-0.1,-0.103,,,
,-0.02,,,,,-0.023,-0.099,-0.106,,,
,-0.019,,,,,-0.026,-0.104,-0.107,,,
,-0.028,,,,,-0.023,-0.107,-0.12,,,
,-0.044,,,,,-0.032,-0.112,-0.119,,,
,-0.07,,,,,-0.037,-0.114,-0.129,,,
,-0.06,,,,,-0.036,-0.115,-0.126,,,
,-0.061,,,,,-0.032,-0.114,-0.134,,,
,-0.055,,,,,-0.031,-0.118,-0.144,,,
,-0.055,,,,,-0.029,-0.125,-0.153,,,
,-0.045,,,,,-0.027,-0.131,-0.173,,,
,-0.07,,,,,-0.023,-0.134,-0.177,,,
,-0.127,,,,,-0.022,-0.131,-0.179,,,
,-0.124,,,,,-0.018,-0.129,-0.187,,,
,-0.125,,,,,-0.02,-0.13,-0.175,,,
,-0.124,,,,,-0.012,-0.128,-0.185,,,
,-0.119,,,,,-0.012,-0.125,-0.201,,,
,-0.12,,,,,-0.007,-0.124,-0.201,,,
,-0.118,,,,,-0.006,-0.125,-0.197,,,
,-0.131,,,,,0.001,-0.122,-0.225,,,
,-0.143,,,,,-0.001,-0.119,-0.234,,,
,-0.139,,,,,0.006,-0.119,-0.22,,,
,-0.136,,,,,0.007,-0.12,-0.208,,,
,-0.134,,,,,0.012,-0.117,-0.197,,,
,-0.131,,,,,0.012,-0.108,-0.188,,,
,-0.128,,,,,0.017,-0.101,-0.182,,,
,-0.138,,,,,-0.002,-0.092,-0.171,,,
,-0.144,,,,,0.004,-0.081,-0.169,,,
,-0.129,,,,,0.011,-0.069,-0.155,,,
,-0.126,,,,,0.022,-0.057,-0.146,,,
,-0.114,,,,,0.027,-0.045,-0.131,,,
,-0.109,,,,,0.038,-0.033,-0.12,,,
,-0.098,,,,,0.038,-0.02,-0.098,,,
,-0.099,,,,,0.041,-0.009,-0.083,,,
,-0.087,,,,,0.038,0.003,-0.059,,,
,-0.088,,,,,0.041,0.014,-0.049,,,
,-0.076,,,,,0.038,0.022,-0.028,,,
,-0.076,,,,,0.041,0.029,-0.017,,,
,-0.053,,,,,0.038,0.038,0.003,,,
,-0.054,,,,,0.041,0.039,0.012,,,
,-0.023,,,,,0.038,0.04,0.027,,,
,-0.038,,,,,0.042,0.045,0.028,,,
,-0.017,,,,,0.037,0.045,0.045,,,
,0.03,,,,,0.042,0.044,0.06,,,
,0.004,,,,,0.037,0.049,0.069,,,
,-0.005,,,,,0.041,0.049,0.068,,,
,-0.025,,,,,0.032,0.05,0.077,,,
,-0.025,,,,,0.037,0.045,0.076,,,
,-0.016,,,,,0.032,0.045,0.083,,,
,-0.013,,,,,0.037,0.044,0.077,,,
,-0.006,,,,,0.032,0.045,0.082,,,
,-0.003,,,,,0.037,0.044,0.078,,,
,0.003,,,,,0.031,0.045,0.088,,,
,0.02,,,,,0.032,0.044,0.081,,,
,0.066,,,,,0.027,0.041,0.088,,,
,0.052,,,,,0.032,0.039,0.081,,,
,0.051,,,,,0.027,0.04,0.094,,,
,0.037,,,,,0.032,0.039,0.086,,,
,0.041,,,,,0.027,0.04,0.094,,,
,0.028,,,,,0.03,0.039,0.085,,,
,0.034,,,,,0.021,0.04,0.093,,,
,0.024,,,,,0.027,0.034,0.08,,,
,0.028,,,,,0.022,0.035,0.085,,,
,0.018,,,,,0.028,0.034,0.075,,,
,0.023,,,,,0.021,0.035,0.08,,,
,0.013,,,,,0.028,0.034,0.069,,,
,0.016,,,,,0.021,0.035,0.075,,,
,0.005,,,,,0.028,0.034,0.064,,,
,0.011,,,,,0.021,0.036,0.069,,,
,0.0,,,,,0.028,0.033,0.061,,,
,0.007,,,,,0.021,0.036,0.075,,,
,-0.006,,,,,0.029,0.033,0.064,,,
,0.032,,,,,0.02,0.036,0.075,,,
,0.026,,,,,0.037,0.033,0.063,,,
,0.033,,,,,0.033,0.037,0.076,,,
,0.019,,,,,0.037,0.039,0.063,,,
,0.028,,,,,0.029,0.041,0.078,,,
,0.013,,,,,0.032,0.038,0.069,,,
,0.023,,,,,0.027,0.041,0.081,,,
,0.007,,,,,0.028,0.038,0.068,,,
,0.019,,,,,0.021,0.041,0.081,,,
,0.001,,,,,0.028,0.038,0.068,,,
,0.014,,,,,0.017,0.041,0.081,,,
,-0.004,,,,,0.023,0.038,0.07,,,
,0.01,,,,,0.014,0.041,0.088,,,
,-0.01,,,,,0.018,0.038,0.071,,,
,0.021,,,,,0.011,0.041,0.088,,,
,0.047,,,,,0.018,0.038,0.072,,,
,0.061,,,,,0.005,0.039,0.093,,,
,0.033,,,,,0.01,0.032,0.075,,,
,0.046,,,,,-0.004,0.037,0.094,,,
,0.025,,,,,0.011,0.032,0.075,,,
,0.052,,,,,0.028,0.037,0.098,,,
,0.033,,,,,0.033,0.032,0.08,,,
,0.062,,,,,0.025,0.037,0.1,,,
,0.033,,,,,0.033,0.032,0.079,,,
,0.051,,,,,0.02,0.038,0.101,,,
,0.016,,,,,0.029,0.031,0.078,,,
,0.042,,,,,0.02,0.038,0.101,,,
,0.002,,,,,0.028,0.031,0.077,,,
,0.029,,,,,0.014,0.038,0.102,,,
,-0.016,,,,,0.026,0.031,0.076,,,
,0.022,,,,,0.012,0.039,0.103,,,
,0.027,,,,,0.021,0.03,0.075,,,
,0.079,,,,,0.008,0.039,0.105,,,
,0.031,,,,,0.022,0.03,0.074,,,
,0.062,,,,,0.006,0.039,0.106,,,
,0.005,,,,,0.016,0.029,0.072,,,
,0.052,,,,,0.002,0.04,0.108,,,
,0.038,,,,,0.018,0.028,0.07,,,
,0.083,,,,,0.001,0.041,0.11,,,
,0.018,,,,,0.019,0.028,0.067,,,
,0.072,,,,,-0.003,0.042,0.113,,,
,-0.003,,,,,0.015,0.026,0.064,,,
,0.068,,,,,-0.006,0.044,0.118,,,
,-0.015,,,,,0.017,0.024,0.059,,,
,0.073,,,,,-0.008,0.046,0.124,,,
,-0.026,,,,,0.021,0.022,0.051,,,
,0.102,,,,,-0.004,0.05,0.134,,,
,-0.034,,,,,0.042,0.015,0.036,,,
,0.124,,,,,-0.003,0.05,0.148,,,
,-0.102,,,,,0.051,-0.002,-0.002,,,
,0.202,,,,,-0.025,0.061,0.196,,,
,-0.339,,,,,0.103,-0.044,-0.14,,,
,0.633,,,,,0.041,0.516,0.336,,,
,3.598,,,,,-0.338,1.089,1.736,,,
,0.566,,,,,-0.051,0.169,0.223,,,
,0.208,,,,,-0.13,0.071,0.174,,,
,0.059,,,,,-0.078,0.046,0.076,,,
,0.149,,,,,-0.116,0.063,0.136,,,
,0.057,,,,,-0.086,0.038,0.063,,,
,0.12,,,,,-0.11,0.05,0.107,,,
,0.049,,,,,-0.091,0.029,0.065,,,
,0.077,,,,,-0.107,0.037,0.095,,,
,0.047,,,,,-0.093,0.019,0.066,,,
,0.169,,,,,-0.105,0.019,0.084,,,
,0.111,,,,,-0.094,0.005,0.067,,,
,0.119,,,,,-0.107,-0.002,0.095,,,
,0.081,,,,,-0.121,-0.013,0.079,,,
,0.105,,,,,-0.145,-0.026,0.074,,,
,0.086,,,,,-0.153,-0.041,0.058,,,
,0.101,,,,,-0.134,-0.025,0.056,,,
,0.084,,,,,-0.121,-0.018,0.062,,,
,0.092,,,,,-0.102,-0.005,0.058,,,
,0.112,,,,,-0.089,-0.001,0.07,,,
,0.107,,,,,-0.07,0.003,0.058,,,
,0.114,,,,,-0.058,0.005,0.072,,,
,0.103,,,,,-0.037,0.007,0.055,,,
,0.112,,,,,-0.037,0.015,0.075,,,
,0.095,,,,,-0.031,0.012,0.052,,,
,0.116,,,,,-0.038,0.024,0.078,,,
,0.077,,,,,-0.03,0.03,0.05,,,
,0.143,,,,,-0.036,0.042,0.103,,,
,0.094,,,,,-0.023,0.019,0.057,,,
,0.119,,,,,-0.036,0.017,0.086,,,
,0.075,,,,,-0.022,-0.01,0.027,,,
,0.122,,,,,-0.036,0.004,0.07,,,
,0.062,,,,,-0.014,0.015,0.007,,,
,0.13,,,,,-0.036,0.028,0.074,,,
,0.044,,,,,-0.012,0.005,-0.007,,,
,0.142,,,,,-0.038,0.026,0.083,,,
,0.021,,,,,-0.015,-0.004,-0.028,,,
,0.161,,,,,-0.063,0.026,0.098,,,
,-0.016,,,,,-0.006,-0.016,-0.061,,,
,0.205,,,,,-0.064,0.031,0.135,,,
,-0.095,,,,,0.023,-0.038,-0.122,,,
,0.34,,,,,-0.098,0.057,0.294,,,
,-0.48,,,,,0.141,-0.063,-0.486,,,
,1.563,,,,,-0.337,0.832,0.569,,,
,2.784,,,,,-0.501,0.908,1.645,,,
,0.356,,,,,-0.052,0.136,0.125,,,
,0.497,,,,,-0.126,0.165,0.354,,,
,0.041,,,,,-0.028,0.055,0.017,,,
,0.287,,,,,-0.097,0.109,0.175,,,
,-0.031,,,,,-0.036,-0.003,-0.06,,,
,0.13,,,,,-0.082,0.031,0.056,,,
,-0.12,,,,,-0.035,-0.026,-0.13,,,
,0.018,,,,,-0.071,0.012,-0.037,,,
,-0.177,,,,,-0.017,-0.04,-0.154,,,
,-0.087,,,,,-0.029,0.05,-0.014,,,
,-0.219,,,,,0.02,0.058,-0.084,,,
,-0.138,,,,,0.013,0.112,0.003,,,
,-0.293,,,,,0.052,0.124,-0.079,,,
,-0.263,,,,,0.041,0.162,-0.012,,,
,-0.394,,,,,0.102,0.178,-0.093,,,
,-0.316,,,,,0.093,0.207,-0.035,,,
,-0.456,,,,,0.11,0.184,-0.147,,,
,-0.403,,,,,0.086,0.204,-0.129,,,
,-0.501,,,,,0.102,0.188,-0.254,,,
,-0.454,,,,,0.069,0.204,-0.248,,,
,-0.626,,,,,-0.003,0.093,-0.452,,,
,-0.557,,,,,-0.104,0.004,-0.527,,,
,-0.621,,,,,-0.109,-0.134,-0.722,,,
,-0.54,,,,,-0.127,-0.214,-0.797,,,
,-0.607,,,,,-0.128,-0.285,-0.935,,,
,-0.6,,,,,-0.154,-0.314,-0.964,,,
,-0.772,,,,,-0.114,-0.444,-1.151,,,
,-0.751,,,,,-0.111,-0.527,-1.208,,,
,-0.81,,,,,-0.074,-0.56,-1.31,,,
,-0.769,,,,,-0.009,-0.549,-1.305,,,
,-0.913,,,,,0.111,-0.582,-1.4,,,
,-0.847,,,,,0.146,-0.645,-1.383,,,
,-0.868,,,,,0.097,-0.739,-1.401,,,
,-0.773,,,,,-0.075,-0.777,-1.292,,,
,-0.776,,,,,-0.204,-0.786,-1.23,,,
,-0.605,,,,,-0.347,-0.755,-1.042,,,
,-0.564,,,,,-0.459,-0.752,-0.983,,,
,-0.399,,,,,-0.507,-0.728,-0.856,,,
,-0.341,,,,,-0.494,-0.732,-0.818,,,
,-0.225,,,,,-0.491,-0.715,-0.737,,,
,-0.252,,,,,-0.47,-0.688,-0.702,,,
,-0.185,,,,,-0.467,-0.599,-0.587,,,
,-0.219,,,,,-0.431,-0.539,-0.561,,,
,-0.155,,,,,-0.372,-0.417,-0.429,,,
,-0.153,,,,,-0.263,-0.33,-0.334,,,
,-0.048,,,,,-0.186,-0.205,-0.186,,,
,-0.033,,,,,-0.109,-0.12,-0.101,,,
,0.107,,,,,-0.073,-0.054,-0.003,,,
,0.036,,,,,-0.032,-0.019,0.001,,,
,0.057,,,,,-0.028,0.018,0.07,,,
,-0.014,,,,,-0.001,0.022,0.08,,,
,0.038,,,,,0.002,0.055,0.12,,,
,0.046,,,,,0.024,0.058,0.107,,,
,0.134,,,,,0.028,0.1,0.158,,,
,0.072,,,,,0.051,0.096,0.128,,,
,0.116,,,,,0.054,0.104,0.167,,,
,0.056,,,,,0.058,0.095,0.153,,,
,0.127,,,,,0.051,0.104,0.178,,,
,0.089,,,,,0.058,0.095,0.158,,,
,0.196,,,,,0.051,0.104,0.183,,,
,0.128,,,,,0.058,0.095,0.166,,,
,0.138,,,,,0.051,0.104,0.197,,,
,0.075,,,,,0.058,0.095,0.172,,,
,0.117,,,,,0.051,0.104,0.196,,,
,0.055,,,,,0.058,0.096,0.173,,,
,0.149,,,,,0.051,0.102,0.195,,,
,0.139,,,,,0.058,0.105,0.19,,,
,0.172,,,,,0.051,0.136,0.239,,,
,0.138,,,,,0.058,0.123,0.21,,,
,0.18,,,,,0.049,0.136,0.24,,,
,0.139,,,,,0.053,0.123,0.217,,,
,0.182,,,,,0.046,0.137,0.242,,,
,0.145,,,,,0.053,0.129,0.218,,,
,0.185,,,,,0.046,0.14,0.247,,,
,0.145,,,,,0.048,0.129,0.222,,,
,0.192,,,,,0.041,0.14,0.248,,,
,0.153,,,,,0.048,0.135,0.227,,,
,0.209,,,,,0.042,0.145,0.256,,,
,0.136,,,,,0.045,0.134,0.236,,,
,0.206,,,,,0.035,0.145,0.262,,,
,0.197,,,,,0.043,0.135,0.259,,,
,0.226,,,,,0.036,0.15,0.302,,,
,0.192,,,,,0.043,0.143,0.278,,,
,0.227,,,,,0.033,0.158,0.318,,,
,0.192,,,,,0.037,0.149,0.285,,,
,0.227,,,,,0.032,0.163,0.327,,,
,0.194,,,,,0.036,0.154,0.321,,,
,0.25,,,,,0.026,0.169,0.339,,,
,0.238,,,,,0.033,0.159,0.325,,,
,0.271,,,,,0.026,0.176,0.377,,,
,0.238,,,,,0.03,0.191,0.391,,,
,0.294,,,,,0.02,0.198,0.415,,,
,0.262,,,,,0.029,0.195,0.406,,,
,0.297,,,,,0.018,0.203,0.436,,,
,0.262,,,,,0.023,0.206,0.436,,,
,0.297,,,,,0.016,0.219,0.48,,,
,0.262,,,,,0.023,0.212,0.46,,,
,0.298,,,,,0.018,0.224,0.488,,,
,0.27,,,,,0.044,0.222,0.486,,,
,0.315,,,,,0.059,0.248,0.527,,,
,0.276,,,,,0.063,0.241,0.523,,,
,0.306,,,,,0.066,0.264,0.548,,,
,0.302,,,,,0.071,0.266,0.551,,,
,0.337,,,,,0.069,0.275,0.568,,,
,0.285,,,,,0.069,0.262,0.54,,,
