I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.196,-0.166,0.03,,,,,,,,,
-0.154,-0.152,0.002,,,,,,,,,
-0.125,-0.145,-0.02,,,,,,,,,
-0.129,-0.138,-0.009,,,,,,,,,
-0.089,-0.126,-0.037,,,,,,,,,
-0.057,-0.116,-0.058,,,,,,,,,
-0.059,-0.108,-0.049,,,,,,,,,
-0.05,-0.1,-0.05,,,,,,,,,
-0.05,-0.095,-0.046,,,,,,,,,
-0.05,-0.095,-0.045,,,,,,,,,
-0.052,-0.095,-0.043,,,,,,,,,
-0.055,-0.095,-0.04,,,,,,,,,
-0.055,-0.095,-0.04,,,,,,,,,
-0.064,-0.106,-0.041,,,,,,,,,
-0.057,-0.124,-0.067,,,,,,,,,
-0.046,-0.13,-0.084,,,,,,,,,
-0.044,-0.124,-0.079,,,,,,,,,
-0.04,-0.12,-0.08,,,,,,,,,
-0.036,-0.116,-0.08,,,,,,,,,
-0.035,-0.115,-0.08,,,,,,,,,
-0.034,-0.114,-0.08,,,,,,,,,
-0.029,-0.109,-0.08,,,,,,,,,
-0.025,-0.105,-0.08,,,,,,,,,
-0.025,-0.105,-0.08,,,,,,,,,
-0.023,-0.103,-0.08,,,,,,,,,
-0.017,-0.097,-0.08,,,,,,,,,
-0.016,-0.095,-0.079,,,,,,,,,
-0.015,-0.095,-0.08,,,,,,,,,
0.006,-0.091,-0.097,,,,,,,,,
0.009,-0.09,-0.099,,,,,,,,,
0.004,-0.09,-0.094,,,,,,,,,
0.005,-0.09,-0.095,,,,,,,,,
0.005,-0.09,-0.095,,,,,,,,,
0.001,-0.09,-0.091,,,,,,,,,
0.0,-0.09,-0.09,,,,,,,,,
0.0,-0.09,-0.09,,,,,,,,,
0.0,-0.09,-0.09,,,,,,,,,
0.0,-0.09,-0.09,,,,,,,,,
-0.004,-0.09,-0.086,,,,,,,,,
-0.005,-0.09,-0.085,,,,,,,,,
-0.005,-0.09,-0.085,,,,,,,,,
-0.005,-0.09,-0.085,,,,,,,,,
,-0.09,,0.048,0.04,-0.087,,,,,,
,-0.09,,0.05,0.036,-0.085,,,,,,
,-0.09,,0.05,0.034,-0.085,,,,,,
,-0.09,,0.05,0.036,-0.085,,,,,,
,-0.09,,0.051,0.034,-0.084,,,,,,
,-0.09,,0.053,0.03,-0.082,,,,,,
,-0.09,,0.053,0.03,-0.082,,,,,,
,-0.09,,0.053,0.03,-0.082,,,,,,
,-0.09,,0.053,0.03,-0.082,,,,,,
,-0.09,,0.053,0.029,-0.082,,,,,,
,-0.09,,0.055,0.025,-0.08,,,,,,
,-0.09,,0.055,0.025,-0.08,,,,,,
,-0.091,,0.055,0.025,-0.081,,,,,,
,-0.088,,0.054,0.025,-0.078,,,,,,
,-0.085,,0.048,0.031,-0.078,,,,,,
,-0.085,,0.043,0.043,-0.085,,,,,,
,-0.085,,0.045,0.039,-0.083,,,,,,
,-0.082,,0.042,0.038,-0.08,,,,,,
,-0.079,,0.039,0.041,-0.08,,,,,,
,-0.08,,0.041,0.039,-0.08,,,,,,
,-0.08,,0.043,0.035,-0.077,,,,,,
,-0.076,,0.039,0.037,-0.075,,,,,,
,-0.074,,0.037,0.039,-0.075,,,,,,
,-0.076,,0.039,0.036,-0.074,,,,,,
,-0.074,,0.039,0.033,-0.071,,,,,,
,-0.07,,0.035,0.035,-0.07,,,,,,
,-0.07,,0.034,0.036,-0.07,,,,,,
,-0.071,,0.037,0.032,-0.068,,,,,,
,-0.068,,0.036,0.031,-0.066,,,,,,
,-0.065,,0.032,0.034,-0.065,,,,,,
,-0.065,,0.033,0.033,-0.065,,,,,,
,-0.065,,0.035,0.029,-0.063,,,,,,
,-0.062,,0.032,0.029,-0.06,,,,,,
,-0.059,,0.029,0.031,-0.06,,,,,,
,-0.06,,0.031,0.029,-0.06,,,,,,
,-0.06,,0.033,0.025,-0.057,,,,,,
,-0.056,,0.029,0.027,-0.055,,,,,,
,-0.052,,0.025,0.03,-0.054,,,,,,
,-0.048,,0.022,0.029,-0.05,,,,,,
,-0.044,,0.019,0.028,-0.046,,,,,,
,-0.04,,0.015,0.03,-0.045,,,,,,
,-0.036,,0.011,0.033,-0.043,,,,,,
,-0.032,,0.008,0.032,-0.04,,,,,,
,-0.028,,-0.001,0.044,-0.043,,,,,,
,-0.024,,-0.011,0.059,-0.047,,,,,,
,-0.02,,-0.012,0.055,-0.042,,,,,,
,-0.016,,-0.016,0.057,-0.04,,,,,,
,-0.012,,-0.02,0.059,-0.038,,,,,,
,-0.007,,-0.025,0.062,-0.036,,,,,,
,-0.005,,-0.027,0.062,-0.035,,,,,,
,-0.005,,-0.025,0.058,-0.032,,,,,,
,0.003,,-0.033,0.061,-0.028,,,,,,
,0.009,,-0.039,0.064,-0.026,,,,,,
,0.012,,-0.042,0.066,-0.024,,,,,,
,0.016,,-0.046,0.068,-0.022,,,,,,
,0.02,,-0.05,0.07,-0.02,,,,,,
,0.024,,-0.051,0.067,-0.016,,,,,,
,0.028,,-0.055,0.068,-0.013,,,,,,
,0.032,,-0.059,0.071,-0.011,,,,,,
,0.036,,-0.063,0.073,-0.01,,,,,,
,0.04,,-0.067,0.075,-0.007,,,,,,
,0.044,,-0.07,0.073,-0.003,,,,,,
,0.045,,-0.069,0.071,-0.002,,,,,,
,0.047,,-0.072,0.073,-0.001,,,,,,
,0.05,,-0.075,0.075,0.0,,,,,,
,0.05,,-0.075,0.075,0.0,,,,,,
,0.066,,-0.091,0.083,0.008,,,,,,
,0.075,,-0.098,0.084,0.014,,,,,,
,0.076,,-0.097,0.08,0.017,,,,,,
,0.083,,-0.103,0.081,0.021,,,,,,
,0.095,,-0.115,0.087,0.027,,,,,,
,0.099,,-0.117,0.085,0.031,,,,,,
,0.103,,-0.12,0.086,0.034,,,,,,
,0.107,,-0.123,0.087,0.037,,,,,,
,0.111,,-0.126,0.084,0.041,,,,,,
,0.12,,-0.132,0.085,0.047,,,,,,
,0.132,,-0.145,0.091,0.053,,,,,,
,0.139,,-0.15,0.091,0.059,,,,,,
,0.14,,-0.15,0.09,0.06,,,,,,
,0.14,,-0.15,0.089,0.06,,,,,,
,0.14,,-0.147,0.085,0.062,,,,,,
,0.139,,-0.145,0.081,0.064,,,,,,
,0.146,,-0.149,0.08,0.069,,,,,,
,0.152,,-0.154,0.08,0.074,,,,,,
,0.156,,-0.155,0.076,0.079,,,,,,
,0.16,,-0.158,0.075,0.082,,,,,,
,0.157,,-0.159,0.081,0.077,,,,,,
,0.179,,-0.15,0.029,0.12,,,,,,
,0.19,,-0.138,-0.008,0.146,,,,,,
,0.178,,-0.135,0.002,0.132,,,,,,
,0.175,,-0.133,0.002,0.13,,,,,,
,0.171,,-0.129,0.0,0.128,,,,,,
,0.167,,-0.126,0.001,0.124,,,,,,
,0.163,,-0.123,0.001,0.121,,,,,,
,0.159,,-0.12,0.0,0.119,,,,,,
,0.155,,-0.118,0.002,0.115,,,,,,
,0.143,,-0.106,-0.004,0.109,,,,,,
,0.133,,-0.097,-0.006,0.103,,,,,,
,0.126,,-0.093,-0.004,0.097,,,,,,
,0.118,,-0.086,-0.006,0.091,,,,,,
,0.11,,-0.078,-0.01,0.087,,,,,,
,0.102,,-0.072,-0.01,0.081,,,,,,
,0.094,,-0.064,-0.013,0.077,,,,,,
,0.086,,-0.057,-0.015,0.072,,,,,,
,0.078,,-0.051,-0.016,0.066,,,,,,
,0.07,,-0.043,-0.02,0.062,,,,,,
,0.066,,-0.041,-0.019,0.058,,,,,,
,0.06,,-0.036,-0.018,0.053,,,,,,
,0.05,,-0.029,-0.018,0.047,,,,,,
,0.044,,-0.024,-0.018,0.041,,,,,,
,0.04,,-0.023,-0.015,0.037,,,,,,
,0.032,,-0.017,-0.015,0.032,,,,,,
,0.023,,-0.01,-0.016,0.025,,,,,,
,0.018,,-0.008,-0.012,0.019,,,,,,
,0.013,,-0.007,-0.007,0.013,,,,,,
,0.005,,0.0,-0.008,0.007,,,,,,
,-0.003,,0.006,-0.008,0.001,,,,,,
,-0.008,,0.008,-0.003,-0.004,,,,,,
,-0.012,,0.009,0.002,-0.009,,,,,,
,-0.016,,0.01,0.004,-0.013,,,,,,
,-0.02,,0.013,0.005,-0.017,,,,,,
,-0.024,,0.018,-0.001,-0.017,,,,,,
,-0.029,,0.024,-0.004,-0.019,,,,,,
,-0.029,,0.025,-0.006,-0.018,,,,,,
,-0.024,,0.023,-0.007,-0.014,,,,,,
,-0.025,,0.023,-0.007,-0.015,,,,,,
,-0.025,,0.023,-0.007,-0.015,,,,,,
,-0.025,,0.024,-0.01,-0.013,,,,,,
,-0.025,,0.025,-0.012,-0.012,,,,,,
,-0.025,,0.025,-0.013,-0.012,,,,,,
,-0.025,,0.027,-0.017,-0.01,,,,,,
,-0.025,,0.027,-0.017,-0.01,,,,,,
,-0.025,,0.027,-0.017,-0.01,,,,,,
,-0.025,,0.026,-0.015,-0.011,,,,,,
,-0.025,,0.025,-0.012,-0.012,,,,,,
,-0.025,,0.025,-0.012,-0.012,,,,,,
,-0.025,,0.025,-0.012,-0.012,,,,,,
,-0.025,,0.025,-0.013,-0.012,,,,,,
,-0.025,,0.024,-0.01,-0.013,,,,,,
,-0.025,,0.023,-0.007,-0.015,,,,,,
,-0.025,,0.023,-0.007,-0.015,,,,,,
,-0.025,,0.023,-0.007,-0.015,,,,,,
,-0.025,,0.023,-0.007,-0.015,,,,,,
,-0.025,,0.023,-0.007,-0.015,,,,,,
,-0.025,,0.023,-0.006,-0.015,,,,,,
,-0.025,,0.02,-0.002,-0.017,,,,,,
,-0.025,,0.02,-0.002,-0.017,,,,,,
,-0.025,,0.02,-0.002,-0.017,,,,,,
,-0.025,,0.02,-0.002,-0.017,,,,,,
,-0.025,,0.019,-0.001,-0.017,,,,,,
,-0.025,,0.018,0.003,-0.02,,,,,,
,-0.029,,0.022,0.001,-0.022,,,,,,
,-0.03,,0.023,0.0,-0.022,,,,,,
,-0.03,,0.023,0.0,-0.022,,,,,,
,-0.03,,0.023,0.0,-0.022,,,,,,
,-0.03,,0.023,0.0,-0.022,,,,,,
,-0.03,,0.027,-0.008,-0.018,,,,,,
,-0.031,,0.03,-0.013,-0.016,,,,,,
,-0.028,,0.03,-0.017,-0.012,,,,,,
,-0.025,,0.031,-0.024,-0.006,,,,,,
,-0.025,,0.032,-0.027,-0.005,,,,,,
,-0.025,,0.028,-0.019,-0.009,,,,,,
,-0.025,,0.025,-0.013,-0.011,,,,,,
,-0.025,,0.025,-0.011,-0.013,,,,,,
,-0.025,,0.022,-0.005,-0.016,,,,,,
,-0.025,,0.018,0.003,-0.02,,,,,,
,-0.025,,0.016,0.007,-0.022,,,,,,
,-0.022,,0.01,0.013,-0.022,,,,,,
,-0.019,,0.008,0.014,-0.021,,,,,,
,-0.02,,0.01,0.01,-0.02,,,,,,
,-0.02,,0.01,0.01,-0.02,,,,,,
,-0.02,,0.012,0.006,-0.018,,,,,,
,-0.02,,0.013,0.004,-0.017,,,,,,
,-0.02,,0.013,0.006,-0.017,,,,,,
,-0.02,,0.014,0.004,-0.017,,,,,,
,-0.02,,0.015,0.0,-0.015,,,,,,
,-0.016,,0.011,0.002,-0.012,,,,,,
,-0.015,,0.009,0.004,-0.012,,,,,,
,-0.015,,0.011,0.001,-0.011,,,,,,
,-0.015,,0.013,-0.002,-0.01,,,,,,
,-0.015,,0.013,-0.002,-0.01,,,,,,
,-0.015,,0.013,-0.002,-0.01,,,,,,
,-0.015,,0.014,-0.005,-0.008,,,,,,
,-0.015,,0.015,-0.007,-0.007,,,,,,
,-0.015,,0.015,-0.007,-0.007,,,,,,
,-0.015,,0.015,-0.007,-0.007,,,,,,
,-0.019,,0.017,-0.005,-0.011,,,,,,
,-0.024,,0.022,-0.007,-0.014,,,,,,
,-0.025,,0.022,-0.005,-0.016,,,,,,
,-0.026,,0.02,-0.002,-0.017,,,,,,
,-0.03,,0.025,-0.005,-0.02,,,,,,
,-0.034,,0.028,-0.003,-0.024,,,,,,
,-0.035,,0.028,-0.001,-0.026,,,,,,
,-0.035,,0.029,-0.004,-0.024,,,,,,
,-0.035,,0.03,-0.007,-0.022,,,,,,
,-0.035,,0.03,-0.007,-0.022,,,,,,
,-0.035,,0.032,-0.011,-0.02,,,,,,
,-0.035,,0.034,-0.013,-0.019,,,,,,
,-0.035,,0.031,-0.009,-0.021,,,,,,
,-0.035,,0.027,0.001,-0.026,,,,,,
,-0.035,,0.023,0.008,-0.03,,,,,,
,-0.035,,0.025,0.004,-0.028,,,,,,
,-0.035,,0.025,0.002,-0.027,,,,,,
,-0.035,,0.025,0.003,-0.027,,,,,,
,-0.035,,0.025,0.003,-0.027,,,,,,
,-0.035,,0.025,0.003,-0.027,,,,,,
,-0.035,,0.025,0.003,-0.027,,,,,,
,-0.035,,0.027,0.0,-0.026,,,,,,
,-0.035,,0.028,-0.003,-0.025,,,,,,
,-0.035,,0.028,-0.002,-0.025,,,,,,
,-0.035,,0.028,-0.002,-0.025,,,,,,
,-0.035,,0.028,-0.002,-0.025,,,,,,
,-0.035,,0.028,-0.002,-0.025,,,,,,
,-0.035,,0.028,-0.002,-0.025,,,,,,
,-0.035,,0.028,-0.003,-0.025,,,,,,
,-0.035,,0.03,-0.007,-0.022,,,,,,
,-0.035,,0.03,-0.007,-0.022,,,,,,
,-0.035,,0.03,-0.007,-0.022,,,,,,
,-0.035,,0.03,-0.007,-0.022,,,,,,
,-0.035,,0.03,-0.007,-0.022,,,,,,
,-0.035,,0.03,-0.007,-0.022,,,,,,
,-0.035,,0.033,-0.011,-0.02,,,,,,
,-0.035,,0.033,-0.012,-0.02,,,,,,
,-0.035,,0.033,-0.012,-0.02,,,,,,
,-0.035,,0.033,-0.012,-0.02,,,,,,
,-0.035,,0.033,-0.012,-0.02,,,,,,
,-0.035,,0.033,-0.011,-0.02,,,,,,
,-0.035,,0.035,-0.015,-0.018,,,,,,
,-0.035,,0.027,0.0,-0.026,,,,,,
,-0.035,,0.017,0.02,-0.036,,,,,,
,-0.035,,0.02,0.013,-0.032,,,,,,
,-0.035,,0.02,0.012,-0.032,,,,,,
,-0.035,,0.02,0.014,-0.032,,,,,,
,-0.035,,0.021,0.011,-0.031,,,,,,
,-0.035,,0.023,0.008,-0.03,,,,,,
,-0.035,,0.023,0.008,-0.03,,,,,,
,-0.035,,0.023,0.008,-0.03,,,,,,
,-0.035,,0.024,0.005,-0.028,,,,,,
,-0.035,,0.025,0.002,-0.027,,,,,,
,-0.035,,0.025,0.003,-0.027,,,,,,
,-0.035,,0.025,0.003,-0.027,,,,,,
,-0.035,,0.025,0.003,-0.027,,,,,,
,-0.035,,0.027,0.0,-0.026,,,,,,
,-0.035,,0.029,-0.004,-0.024,,,,,,
,-0.035,,0.027,0.001,-0.026,,,,,,
,-0.035,,0.018,0.018,-0.035,,,,,,
,-0.035,,0.009,0.036,-0.044,,,,,,
,-0.035,,0.009,0.036,-0.044,,,,,,
,-0.035,,0.01,0.032,-0.041,,,,,,
,-0.035,,0.01,0.033,-0.042,,,,,,
,-0.035,,0.01,0.033,-0.042,,,,,,
,-0.035,,0.01,0.033,-0.042,,,,,,
,-0.035,,0.01,0.034,-0.042,,,,,,
,-0.035,,0.011,0.031,-0.041,,,,,,
,-0.035,,0.013,0.028,-0.04,,,,,,
,-0.035,,0.013,0.028,-0.04,,,,,,
,-0.035,,0.013,0.028,-0.04,,,,,,
,-0.035,,0.013,0.028,-0.04,,,,,,
,-0.035,,0.013,0.028,-0.04,,,,,,
,-0.035,,0.013,0.029,-0.04,,,,,,
,-0.035,,0.01,0.033,-0.042,,,,,,
,-0.035,,0.01,0.033,-0.042,,,,,,
,-0.035,,0.01,0.033,-0.042,,,,,,
,-0.035,,0.01,0.033,-0.042,,,,,,
,-0.035,,0.01,0.033,-0.042,,,,,,
,-0.035,,0.01,0.033,-0.042,,,,,,
,-0.036,,0.011,0.033,-0.042,,,,,,
,-0.032,,0.007,0.034,-0.041,,,,,,
,-0.045,,0.02,0.028,-0.047,,,,,,
,-0.061,,0.036,0.019,-0.056,,,,,,
,-0.055,,0.03,0.023,-0.052,,,,,,
,-0.054,,0.029,0.023,-0.052,,,,,,
,-0.055,,0.03,0.023,-0.052,,,,,,
,-0.055,,0.03,0.023,-0.052,,,,,,
,-0.055,,0.03,0.023,-0.052,,,,,,
,-0.055,,0.03,0.023,-0.052,,,,,,
,-0.051,,0.026,0.025,-0.05,,,,,,
,-0.05,,0.025,0.025,-0.05,,,,,,
,-0.05,,0.025,0.025,-0.05,,,,,,
,-0.05,,0.025,0.025,-0.05,,,,,,
,-0.05,,0.025,0.025,-0.05,,,,,,
,-0.05,,0.025,0.025,-0.05,,,,,,
,-0.051,,0.026,0.025,-0.05,,,,,,
,-0.048,,0.023,0.026,-0.049,,,,,,
,-0.045,,0.02,0.028,-0.047,,,,,,
,-0.045,,0.02,0.028,-0.047,,,,,,
,-0.045,,0.02,0.029,-0.047,,,,,,
,-0.045,,0.023,0.022,-0.044,,,,,,
,-0.045,,0.027,0.015,-0.041,,,,,,
,-0.044,,0.028,0.012,-0.039,,,,,,
,-0.04,,0.025,0.01,-0.035,,,,,,
,-0.04,,0.027,0.006,-0.032,,,,,,
,-0.04,,0.029,0.002,-0.031,,,,,,
,-0.04,,0.032,-0.003,-0.028,,,,,,
,-0.04,,0.033,-0.004,-0.027,,,,,,
,-0.04,,0.028,0.005,-0.032,,,,,,
,-0.04,,0.023,0.015,-0.037,,,,,,
,-0.043,,0.029,0.008,-0.036,,,,,,
,-0.046,,0.041,-0.014,-0.027,,,,,,
,-0.054,,0.044,-0.006,-0.037,,,,,,
,-0.07,,0.033,0.04,-0.072,,,,,,
,-0.063,,0.03,0.035,-0.064,,,,,,
,-0.056,,0.03,0.024,-0.053,,,,,,
,-0.054,,0.03,0.022,-0.05,,,,,,
,-0.048,,0.027,0.02,-0.046,,,,,,
,-0.04,,0.02,0.02,-0.04,,,,,,
,-0.036,,0.018,0.019,-0.036,,,,,,
,-0.033,,0.017,0.016,-0.033,,,,,,
,-0.024,,0.011,0.016,-0.026,,,,,,
,-0.012,,0.001,0.018,-0.018,,,,,,
,-0.005,,-0.005,0.018,-0.012,,,,,,
,0.003,,-0.01,0.017,-0.006,,,,,,
,0.011,,-0.018,0.02,-0.002,,,,,,
,0.019,,-0.025,0.022,0.003,,,,,,
,0.027,,-0.032,0.023,0.008,,,,,,
,0.035,,-0.04,0.027,0.012,,,,,,
,0.039,,-0.045,0.03,0.014,,,,,,
,0.04,,-0.043,0.027,0.017,,,,,,
,0.04,,-0.041,0.025,0.017,,,,,,
,0.041,,-0.043,0.025,0.018,,,,,,
,0.045,,-0.045,0.022,0.022,,,,,,
,0.045,,-0.046,0.023,0.022,,,,,,
,0.044,,-0.042,0.018,0.023,,,,,,
,0.049,,-0.054,0.035,0.018,,,,,,
,0.056,,-0.068,0.052,0.016,,,,,,
,0.06,,-0.058,0.025,0.032,,,,,,
,0.067,,-0.051,0.0,0.05,,,,,,
,0.078,,-0.065,0.013,0.051,,,,,,
,0.079,,-0.06,0.0,0.059,,,,,,
,0.075,,-0.041,-0.031,0.071,,,,,,
,0.075,,-0.045,-0.023,0.067,,,,,,
,0.071,,-0.041,-0.024,0.065,,,,,,
,0.07,,-0.042,-0.022,0.063,,,,,,
,0.068,,-0.041,-0.021,0.061,,,,,,
,0.065,,-0.038,-0.022,0.059,,,,,,
,0.065,,-0.04,-0.018,0.057,,,,,,
,0.061,,-0.035,-0.02,0.056,,,,,,
,0.06,,-0.039,-0.012,0.051,,,,,,
,0.058,,-0.044,0.001,0.042,,,,,,
,0.055,,-0.046,0.009,0.036,,,,,,
,0.055,,-0.05,0.017,0.032,,,,,,
,0.043,,-0.044,0.023,0.02,,,,,,
,0.034,,-0.041,0.031,0.01,,,,,,
,0.024,,-0.037,0.037,0.0,,,,,,
,0.013,,-0.027,0.036,-0.008,,,,,,
,0.005,,-0.022,0.037,-0.015,,,,,,
,-0.003,,-0.029,0.064,-0.034,,,,,,
,-0.009,,-0.026,0.066,-0.039,,,,,,
,-0.011,,-0.02,0.058,-0.037,,,,,,
,-0.017,,-0.015,0.057,-0.041,,,,,,
,-0.025,,-0.007,0.053,-0.045,,,,,,
,-0.029,,-0.003,0.05,-0.047,,,,,,
,-0.033,,0.001,0.049,-0.049,,,,,,
,-0.036,,0.004,0.048,-0.05,,,,,,
,-0.043,,0.011,0.043,-0.054,,,,,,
,-0.06,,0.028,0.035,-0.062,,,,,,
,-0.065,,0.033,0.033,-0.065,,,,,,
,-0.068,,0.036,0.031,-0.066,,,,,,
,-0.072,,0.04,0.029,-0.068,,,,,,
,-0.075,,0.043,0.028,-0.07,,,,,,
,-0.075,,0.043,0.028,-0.07,,,,,,
,-0.075,,0.043,0.028,-0.07,,,,,,
,-0.075,,0.043,0.028,-0.07,,,,,,
,-0.075,,0.043,0.028,-0.07,,,,,,
,-0.075,,0.043,0.028,-0.07,,,,,,
,-0.075,,0.043,0.028,-0.07,,,,,,
,-0.075,,0.043,0.028,-0.07,,,,,,
,-0.074,,0.042,0.028,-0.07,,,,,,
,-0.078,,0.046,0.026,-0.072,,,,,,
,-0.087,,0.055,0.022,-0.076,,,,,,
,-0.09,,0.058,0.02,-0.077,,,,,,
,-0.09,,0.058,0.02,-0.077,,,,,,
,-0.09,,0.058,0.02,-0.077,,,,,,
,-0.09,,0.058,0.02,-0.077,,,,,,
,-0.09,,0.058,0.019,-0.077,,,,,,
,-0.09,,0.06,0.015,-0.075,,,,,,
,-0.094,,0.064,0.013,-0.077,,,,,,
,-0.095,,0.065,0.014,-0.077,,,,,,
,-0.095,,0.066,0.011,-0.076,,,,,,
,-0.095,,0.068,0.008,-0.075,,,,,,
,-0.095,,0.068,0.008,-0.075,,,,,,
,-0.095,,0.069,0.006,-0.074,,,,,,
,-0.093,,0.058,0.024,-0.082,,,,,,
,-0.087,,0.046,0.039,-0.084,,,,,,
,-0.087,,0.051,0.029,-0.079,,,,,,
,-0.105,,0.068,0.023,-0.09,,,,,,
,-0.137,,0.077,0.052,-0.128,,,,,,
,-0.169,,0.094,0.066,-0.159,,,,,,
,-0.203,,0.108,0.09,-0.197,,,,,,
,-0.239,,0.125,0.108,-0.233,,,,,,
,-0.255,,0.148,0.088,-0.235,,,,,,
,-0.223,,0.117,0.102,-0.218,,,,,,
,-0.198,,0.107,0.083,-0.189,,,,,,
,-0.129,,0.074,0.047,-0.12,,,,,,
,-0.012,,0.001,0.016,-0.016,,,,,,
,0.095,,-0.058,-0.028,0.085,,,,,,
,0.223,,-0.132,-0.072,0.203,,,,,,
,0.375,,-0.219,-0.125,0.343,,,,,,
,0.485,,-0.289,-0.151,0.439,,,,,,
,0.553,,-0.35,-0.13,0.479,,,,,,
,0.64,,-0.425,-0.11,0.535,,,,,,
,0.745,,-0.482,-0.153,0.635,,,,,,
,0.835,,-0.532,-0.189,0.72,,,,,,
,0.918,,-0.57,-0.24,0.809,,,,,,
,1.024,,-0.593,-0.352,0.944,,,,,,
,1.135,,-0.61,-0.483,1.092,,,,,,
,1.18,,-0.62,-0.531,1.15,,,,,,
,1.155,,-0.593,-0.547,1.139,,,,,,
,1.039,,-0.508,-0.542,1.049,,,,,,
,0.823,,-0.382,-0.472,0.853,,,,,,
,0.58,,-0.255,-0.36,0.615,,,,,,
,0.428,,-0.156,-0.33,0.486,,,,,,
,0.32,,-0.075,-0.33,0.404,,,,,,
,0.207,,-0.002,-0.308,0.309,,,,,,
,0.093,,0.062,-0.263,0.201,,,,,,
,0.0,,0.107,-0.215,0.107,,,,,,
,-0.061,,0.128,-0.165,0.037,,,,,,
,-0.12,,0.163,-0.145,-0.017,,,,,,
,-0.16,,0.18,-0.121,-0.059,,,,,,
,-0.163,,0.165,-0.085,-0.079,,,,,,
,-0.15,,0.148,-0.07,-0.077,,,,,,
,-0.142,,0.136,-0.059,-0.077,,,,,,
,-0.131,,0.119,-0.041,-0.077,,,,,,
,-0.121,,0.104,-0.026,-0.077,,,,,,
,-0.112,,0.091,-0.013,-0.077,,,,,,
,-0.1,,0.073,0.005,-0.077,,,,,,
,-0.092,,0.06,0.019,-0.078,,,,,,
,-0.086,,0.057,0.018,-0.073,,,,,,
,-0.085,,0.06,0.008,-0.068,,,,,,
,-0.084,,0.063,0.002,-0.064,,,,,,
,-0.08,,0.063,-0.005,-0.057,,,,,,
,-0.08,,0.069,-0.017,-0.051,,,,,,
,-0.083,,0.059,0.007,-0.065,,,,,,
,-0.103,,0.059,0.037,-0.096,,,,,,
,-0.122,,0.069,0.045,-0.113,,,,,,
,-0.115,,0.065,0.043,-0.107,,,,,,
,-0.114,,0.065,0.043,-0.106,,,,,,
,-0.116,,0.065,0.043,-0.108,,,,,,
,-0.113,,0.064,0.042,-0.105,,,,,,
,-0.11,,0.063,0.04,-0.102,,,,,,
,-0.11,,0.063,0.04,-0.102,,,,,,
,-0.11,,0.063,0.04,-0.102,,,,,,
,-0.107,,0.06,0.042,-0.101,,,,,,
,-0.104,,0.058,0.041,-0.099,,,,,,
,-0.105,,0.061,0.037,-0.097,,,,,,
,-0.105,,0.06,0.038,-0.097,,,,,,
,-0.101,,0.056,0.04,-0.096,,,,,,
,-0.099,,0.056,0.037,-0.093,,,,,,
,-0.101,,0.059,0.034,-0.092,,,,,,
,-0.099,,0.057,0.036,-0.092,,,,,,
,-0.095,,0.053,0.038,-0.09,,,,,,
,-0.095,,0.053,0.039,-0.09,,,,,,
,-0.096,,0.055,0.035,-0.088,,,,,,
,-0.093,,0.053,0.033,-0.086,,,,,,
,-0.09,,0.05,0.035,-0.085,,,,,,
,-0.09,,0.05,0.035,-0.085,,,,,,
,-0.09,,0.05,0.035,-0.085,,,,,,
,-0.087,,0.049,0.034,-0.082,,,,,,
,-0.084,,0.048,0.031,-0.078,,,,,,
,-0.085,,0.051,0.027,-0.077,,,,,,
,-0.085,,0.053,0.023,-0.075,,,,,,
,-0.085,,0.053,0.023,-0.075,,,,,,
,-0.086,,0.052,0.027,-0.078,,,,,,
,-0.097,,0.048,0.049,-0.097,,,,,,
,-0.105,,0.044,0.07,-0.113,,,,,,
,-0.1,,0.043,0.065,-0.107,,,,,,
,-0.1,,0.043,0.065,-0.107,,,,,,
,-0.1,,0.044,0.062,-0.106,,,,,,
,-0.1,,0.045,0.059,-0.105,,,,,,
,-0.1,,0.045,0.06,-0.105,,,,,,
,-0.1,,0.045,0.06,-0.105,,,,,,
,-0.096,,0.043,0.058,-0.101,,,,,,
,-0.095,,0.043,0.058,-0.1,,,,,,
,-0.095,,0.044,0.056,-0.099,,,,,,
,-0.095,,0.045,0.052,-0.097,,,,,,
,-0.095,,0.045,0.053,-0.097,,,,,,
,-0.095,,0.045,0.054,-0.097,,,,,,
,-0.096,,0.047,0.05,-0.096,,,,,,
,-0.093,,0.046,0.048,-0.094,,,,,,
,-0.09,,0.042,0.05,-0.092,,,,,,
,-0.09,,0.043,0.05,-0.092,,,,,,
,-0.09,,0.043,0.05,-0.092,,,,,,
,-0.09,,0.043,0.05,-0.092,,,,,,
,-0.09,,0.043,0.05,-0.092,,,,,,
,-0.089,,0.042,0.05,-0.092,,,,,,
,-0.085,,0.038,0.053,-0.09,,,,,,
,-0.085,,0.038,0.053,-0.09,,,,,,
,-0.085,,0.038,0.053,-0.09,,,,,,
,-0.085,,0.038,0.053,-0.09,,,,,,
,-0.085,,0.038,0.053,-0.09,,,,,,
,-0.085,,0.038,0.053,-0.09,,,,,,
,-0.085,,0.038,0.053,-0.09,,,,,,
,-0.082,,0.035,0.054,-0.088,,,,,,
,-0.08,,0.033,0.055,-0.087,,,,,,
,-0.079,,0.032,0.055,-0.087,,,,,,
,-0.075,,0.028,0.058,-0.085,,,,,,
