I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,-0.49,,0.429,-0.124,-0.305,,,,,,
,-0.479,,0.422,-0.126,-0.296,,,,,,
,-0.459,,0.406,-0.123,-0.283,,,,,,
,-0.429,,0.38,-0.115,-0.264,,,,,,
,-0.394,,0.348,-0.106,-0.242,,,,,,
,-0.36,,0.318,-0.096,-0.221,,,,,,
,-0.329,,0.29,-0.086,-0.203,,,,,,
,-0.301,,0.264,-0.077,-0.186,,,,,,
,-0.275,,0.24,-0.066,-0.172,,,,,,
,-0.25,,0.216,-0.054,-0.16,,,,,,
,-0.225,,0.19,-0.042,-0.147,,,,,,
,-0.198,,0.163,-0.029,-0.134,,,,,,
,-0.175,,0.14,-0.018,-0.123,,,,,,
,-0.159,,0.124,-0.009,-0.114,,,,,,
,-0.146,,0.111,-0.002,-0.107,,,,,,
,-0.13,,0.095,0.005,-0.099,,,,,,
,-0.114,,0.079,0.013,-0.092,,,,,,
,-0.104,,0.068,0.018,-0.086,,,,,,
,-0.1,,0.066,0.018,-0.083,,,,,,
,-0.1,,0.067,0.015,-0.082,,,,,,
,-0.099,,0.067,0.015,-0.081,,,,,,
,-0.097,,0.065,0.016,-0.081,,,,,,
,-0.095,,0.063,0.017,-0.08,,,,,,
,-0.093,,0.061,0.018,-0.078,,,,,,
,-0.091,,0.059,0.019,-0.077,,,,,,
,-0.089,,0.057,0.02,-0.076,,,,,,
,-0.087,,0.055,0.021,-0.075,,,,,,
,-0.085,,0.053,0.022,-0.075,,,,,,
,-0.083,,0.051,0.024,-0.074,,,,,,
,-0.081,,0.048,0.025,-0.073,,,,,,
,-0.079,,0.047,0.024,-0.071,,,,,,
,-0.077,,0.047,0.023,-0.069,,,,,,
,-0.075,,0.045,0.023,-0.067,,,,,,
,-0.073,,0.043,0.023,-0.066,,,,,,
,-0.071,,0.041,0.023,-0.064,,,,,,
,-0.07,,0.04,0.024,-0.064,,,,,,
,-0.068,,0.038,0.025,-0.065,,,,,,
,-0.068,,0.038,0.025,-0.065,,,,,,
,-0.07,,0.04,0.024,-0.064,,,,,,
,-0.07,,0.041,0.023,-0.064,,,,,,
,-0.069,,0.039,0.024,-0.064,,,,,,
,-0.068,,0.037,0.027,-0.064,,,,,,
,-0.066,,0.036,0.028,-0.063,,,,,,
,-0.064,,0.035,0.026,-0.061,,,,,,
,-0.063,,0.035,0.025,-0.06,,,,,,
,-0.064,,0.036,0.023,-0.059,,,,,,
,-0.065,,0.038,0.022,-0.059,,,,,,
,-0.066,,0.039,0.021,-0.06,,,,,,
,-0.064,,0.037,0.023,-0.06,,,,,,
,-0.061,,0.034,0.025,-0.059,,,,,,
,-0.06,,0.033,0.025,-0.057,,,,,,
,-0.059,,0.033,0.023,-0.055,,,,,,
,-0.059,,0.033,0.021,-0.054,,,,,,
,-0.06,,0.034,0.02,-0.055,,,,,,
,-0.06,,0.035,0.019,-0.055,,,,,,
,-0.06,,0.036,0.019,-0.054,,,,,,
,-0.058,,0.034,0.02,-0.054,,,,,,
,-0.056,,0.031,0.023,-0.053,,,,,,
,-0.055,,0.029,0.023,-0.051,,,,,,
,-0.054,,0.03,0.02,-0.05,,,,,,
,-0.055,,0.032,0.018,-0.049,,,,,,
,-0.054,,0.033,0.017,-0.05,,,,,,
,-0.055,,0.033,0.017,-0.05,,,,,,
,-0.054,,0.033,0.016,-0.049,,,,,,
,-0.053,,0.031,0.018,-0.048,,,,,,
,-0.051,,0.028,0.02,-0.047,,,,,,
,-0.049,,0.027,0.02,-0.046,,,,,,
,-0.049,,0.028,0.016,-0.045,,,,,,
,-0.049,,0.03,0.014,-0.044,,,,,,
,-0.05,,0.03,0.014,-0.045,,,,,,
,-0.05,,0.03,0.015,-0.045,,,,,,
,-0.049,,0.029,0.015,-0.044,,,,,,
,-0.048,,0.028,0.016,-0.043,,,,,,
,-0.045,,0.025,0.018,-0.042,,,,,,
,-0.043,,0.024,0.018,-0.041,,,,,,
,-0.044,,0.026,0.014,-0.039,,,,,,
,-0.045,,0.028,0.011,-0.039,,,,,,
,-0.046,,0.028,0.012,-0.04,,,,,,
,-0.045,,0.027,0.014,-0.04,,,,,,
,-0.043,,0.026,0.013,-0.039,,,,,,
,-0.041,,0.025,0.013,-0.038,,,,,,
,-0.04,,0.022,0.015,-0.037,,,,,,
,-0.039,,0.022,0.014,-0.036,,,,,,
,-0.039,,0.023,0.011,-0.035,,,,,,
,-0.04,,0.025,0.007,-0.034,,,,,,
,-0.04,,0.025,0.008,-0.034,,,,,,
,-0.039,,0.023,0.011,-0.035,,,,,,
,-0.039,,0.024,0.01,-0.035,,,,,,
,-0.04,,0.026,0.008,-0.034,,,,,,
,-0.039,,0.025,0.009,-0.034,,,,,,
,-0.037,,0.023,0.011,-0.033,,,,,,
,-0.035,,0.022,0.008,-0.03,,,,,,
,-0.034,,0.023,0.005,-0.028,,,,,,
,-0.035,,0.023,0.006,-0.029,,,,,,
,-0.034,,0.022,0.009,-0.03,,,,,,
,-0.034,,0.023,0.008,-0.029,,,,,,
,-0.035,,0.024,0.005,-0.028,,,,,,
,-0.035,,0.022,0.009,-0.03,,,,,,
,-0.034,,0.019,0.015,-0.033,,,,,,
,-0.034,,0.022,0.008,-0.03,,,,,,
,-0.035,,0.033,-0.012,-0.019,,,,,,
,-0.035,,0.041,-0.028,-0.011,,,,,,
,-0.034,,0.035,-0.018,-0.015,,,,,,
,-0.031,,0.019,0.009,-0.028,,,,,,
,-0.03,,0.005,0.033,-0.039,,,,,,
,-0.03,,0.001,0.04,-0.042,,,,,,
,-0.029,,0.004,0.035,-0.039,,,,,,
,-0.029,,0.008,0.028,-0.036,,,,,,
,-0.03,,0.01,0.024,-0.034,,,,,,
,-0.03,,0.01,0.023,-0.034,,,,,,
,-0.029,,0.009,0.024,-0.034,,,,,,
,-0.029,,0.011,0.022,-0.033,,,,,,
,-0.03,,0.013,0.019,-0.031,,,,,,
,-0.03,,0.015,0.016,-0.03,,,,,,
,-0.029,,0.014,0.016,-0.031,,,,,,
,-0.028,,0.014,0.015,-0.029,,,,,,
,-0.026,,0.015,0.012,-0.026,,,,,,
,-0.024,,0.013,0.011,-0.024,,,,,,
,-0.022,,0.009,0.015,-0.025,,,,,,
,-0.02,,0.007,0.014,-0.023,,,,,,
,-0.018,,0.013,0.002,-0.015,,,,,,
,-0.017,,0.02,-0.014,-0.004,,,,,,
,-0.014,,0.02,-0.017,-0.001,,,,,,
,-0.012,,0.008,0.001,-0.01,,,,,,
,-0.011,,-0.004,0.026,-0.021,,,,,,
,-0.009,,-0.01,0.036,-0.025,,,,,,
,-0.007,,-0.008,0.029,-0.019,,,,,,
,-0.004,,-0.003,0.015,-0.011,,,,,,
,-0.003,,0.0,0.004,-0.004,,,,,,
,-0.001,,0.002,-0.002,0.0,,,,,,
,0.001,,0.002,-0.006,0.004,,,,,,
,0.005,,0.0,-0.01,0.009,,,,,,
,0.009,,0.001,-0.017,0.015,,,,,,
,0.011,,0.004,-0.026,0.021,,,,,,
,0.013,,0.006,-0.032,0.025,,,,,,
,0.015,,0.004,-0.031,0.026,,,,,,
,0.017,,0.0,-0.024,0.024,,,,,,
,0.019,,-0.007,-0.015,0.022,,,,,,
,0.021,,-0.013,-0.005,0.018,,,,,,
,0.023,,-0.019,0.002,0.015,,,,,,
,0.025,,-0.023,0.008,0.014,,,,,,
,0.026,,-0.026,0.012,0.013,,,,,,
,0.028,,-0.031,0.019,0.011,,,,,,
,0.031,,-0.038,0.03,0.007,,,,,,
,0.033,,-0.044,0.039,0.005,,,,,,
,0.034,,-0.046,0.04,0.005,,,,,,
,0.036,,-0.045,0.036,0.009,,,,,,
,0.038,,-0.042,0.026,0.015,,,,,,
,0.04,,-0.035,0.009,0.024,,,,,,
,0.039,,-0.025,-0.009,0.033,,,,,,
,0.039,,-0.022,-0.016,0.037,,,,,,
,0.04,,-0.028,-0.005,0.032,,,,,,
,0.041,,-0.036,0.01,0.025,,,,,,
,0.039,,-0.032,0.006,0.026,,,,,,
,0.037,,-0.018,-0.018,0.037,,,,,,
,0.038,,-0.006,-0.044,0.051,,,,,,
,0.046,,-0.008,-0.052,0.06,,,,,,
,0.056,,-0.021,-0.044,0.064,,,,,,
,0.065,,-0.033,-0.032,0.065,,,,,,
,0.07,,-0.039,-0.027,0.066,,,,,,
,0.07,,-0.039,-0.028,0.066,,,,,,
,0.068,,-0.036,-0.03,0.065,,,,,,
,0.067,,-0.036,-0.029,0.064,,,,,,
,0.069,,-0.039,-0.024,0.064,,,,,,
,0.076,,-0.047,-0.02,0.067,,,,,,
,0.085,,-0.055,-0.017,0.072,,,,,,
,0.092,,-0.062,-0.013,0.076,,,,,,
,0.094,,-0.067,-0.009,0.076,,,,,,
,0.094,,-0.068,-0.007,0.074,,,,,,
,0.093,,-0.065,-0.01,0.074,,,,,,
,0.093,,-0.064,-0.012,0.076,,,,,,
,0.096,,-0.071,-0.004,0.074,,,,,,
,0.104,,-0.086,0.013,0.071,,,,,,
,0.113,,-0.097,0.023,0.073,,,,,,
,0.119,,-0.095,0.01,0.084,,,,,,
,0.123,,-0.085,-0.015,0.099,,,,,,
,0.124,,-0.076,-0.035,0.11,,,,,,
,0.126,,-0.075,-0.038,0.113,,,,,,
,0.128,,-0.08,-0.032,0.112,,,,,,
,0.133,,-0.087,-0.026,0.112,,,,,,
,0.139,,-0.093,-0.023,0.116,,,,,,
,0.144,,-0.097,-0.023,0.119,,,,,,
,0.147,,-0.099,-0.022,0.121,,,,,,
,0.148,,-0.101,-0.021,0.121,,,,,,
,0.152,,-0.105,-0.018,0.122,,,,,,
,0.158,,-0.111,-0.015,0.125,,,,,,
,0.164,,-0.117,-0.013,0.129,,,,,,
,0.168,,-0.121,-0.011,0.132,,,,,,
,0.172,,-0.125,-0.009,0.133,,,,,,
,0.176,,-0.129,-0.007,0.135,,,,,,
,0.182,,-0.134,-0.006,0.139,,,,,,
,0.188,,-0.141,-0.001,0.142,,,,,,
,0.194,,-0.15,0.008,0.141,,,,,,
,0.201,,-0.158,0.015,0.142,,,,,,
,0.206,,-0.159,0.008,0.149,,,,,,
,0.21,,-0.152,-0.011,0.162,,,,,,
,0.213,,-0.144,-0.032,0.176,,,,,,
,0.217,,-0.142,-0.042,0.184,,,,,,
,0.221,,-0.145,-0.042,0.187,,,,,,
,0.225,,-0.15,-0.038,0.187,,,,,,
,0.229,,-0.155,-0.034,0.189,,,,,,
,0.233,,-0.158,-0.033,0.191,,,,,,
,0.236,,-0.161,-0.032,0.193,,,,,,
,0.237,,-0.162,-0.032,0.194,,,,,,
,0.24,,,,,-0.095,0.869,0.425,,,
,0.243,,,,,-0.094,0.866,0.423,,,
,0.247,,,,,-0.094,0.865,0.42,,,
,0.25,,,,,-0.094,0.864,0.422,,,
,0.25,,,,,-0.094,0.864,0.431,,,
,0.254,,,,,-0.095,0.864,0.443,,,
,0.26,,,,,-0.095,0.864,0.453,,,
,0.266,,,,,-0.094,0.862,0.46,,,
,0.271,,,,,-0.094,0.858,0.466,,,
,0.273,,,,,-0.095,0.855,0.469,,,
,0.274,,,,,-0.095,0.854,0.47,,,
,0.275,,,,,-0.093,0.856,0.469,,,
,0.277,,,,,-0.091,0.857,0.469,,,
,0.28,,,,,-0.09,0.853,0.47,,,
,0.284,,,,,-0.089,0.844,0.472,,,
,0.288,,,,,-0.09,0.834,0.474,,,
,0.291,,,,,-0.089,0.824,0.475,,,
,0.294,,,,,-0.09,0.817,0.476,,,
,0.295,,,,,-0.09,0.809,0.474,,,
,0.294,,,,,-0.089,0.798,0.472,,,
,0.291,,,,,-0.089,0.786,0.47,,,
,0.288,,,,,-0.09,0.774,0.469,,,
,0.286,,,,,-0.09,0.764,0.469,,,
,0.285,,,,,-0.089,0.755,0.469,,,
,0.283,,,,,-0.088,0.746,0.468,,,
,0.281,,,,,-0.086,0.735,0.466,,,
,0.28,,,,,-0.084,0.725,0.464,,,
,0.279,,,,,-0.083,0.716,0.465,,,
,0.279,,,,,-0.084,0.706,0.465,,,
,0.278,,,,,-0.085,0.695,0.463,,,
,0.276,,,,,-0.085,0.683,0.46,,,
,0.274,,,,,-0.084,0.672,0.46,,,
,0.272,,,,,-0.084,0.661,0.462,,,
,0.27,,,,,-0.085,0.649,0.461,,,
,0.27,,,,,-0.086,0.633,0.454,,,
,0.269,,,,,-0.085,0.616,0.444,,,
,0.269,,,,,-0.084,0.598,0.434,,,
,0.268,,,,,-0.082,0.581,0.426,,,
,0.266,,,,,-0.081,0.566,0.418,,,
,0.263,,,,,-0.079,0.552,0.409,,,
,0.261,,,,,-0.079,0.538,0.397,,,
,0.26,,,,,-0.079,0.525,0.385,,,
,0.26,,,,,-0.08,0.51,0.373,,,
,0.261,,,,,-0.08,0.497,0.364,,,
,0.257,,,,,-0.079,0.484,0.356,,,
,0.249,,,,,-0.079,0.47,0.348,,,
,0.241,,,,,-0.08,0.456,0.34,,,
,0.233,,,,,-0.08,0.442,0.333,,,
,0.225,,,,,-0.079,0.429,0.325,,,
,0.217,,,,,-0.079,0.415,0.317,,,
,0.209,,,,,-0.08,0.401,0.309,,,
,0.201,,,,,-0.08,0.387,0.301,,,
,0.195,,,,,-0.078,0.376,0.294,,,
,0.189,,,,,-0.076,0.365,0.287,,,
,0.183,,,,,-0.075,0.352,0.277,,,
,0.175,,,,,-0.075,0.335,0.263,,,
,0.167,,,,,-0.074,0.316,0.246,,,
,0.16,,,,,-0.074,0.298,0.229,,,
,0.152,,,,,-0.075,0.28,0.213,,,
,0.144,,,,,-0.075,0.263,0.198,,,
,0.136,,,,,-0.074,0.249,0.186,,,
,0.128,,,,,-0.074,0.236,0.175,,,
,0.121,,,,,-0.075,0.223,0.165,,,
,0.116,,,,,-0.075,0.212,0.155,,,
,0.11,,,,,-0.074,0.2,0.145,,,
,0.102,,,,,-0.073,0.189,0.136,,,
,0.094,,,,,-0.071,0.177,0.129,,,
,0.086,,,,,-0.069,0.165,0.122,,,
,0.079,,,,,-0.068,0.155,0.117,,,
,0.071,,,,,-0.069,0.146,0.111,,,
,0.063,,,,,-0.07,0.138,0.105,,,
,0.055,,,,,-0.07,0.13,0.099,,,
,0.048,,,,,-0.069,0.123,0.093,,,
,0.042,,,,,-0.069,0.118,0.088,,,
,0.036,,,,,-0.07,0.112,0.082,,,
,0.03,,,,,-0.07,0.104,0.074,,,
,0.025,,,,,-0.069,0.094,0.064,,,
,0.019,,,,,-0.069,0.083,0.053,,,
,0.015,,,,,-0.071,0.072,0.042,,,
,0.011,,,,,-0.071,0.063,0.033,,,
,0.006,,,,,-0.068,0.055,0.025,,,
,0.0,,,,,-0.066,0.049,0.019,,,
,-0.005,,,,,-0.069,0.044,0.014,,,
,-0.009,,,,,-0.079,0.041,0.01,,,
,-0.012,,,,,-0.09,0.037,0.007,,,
,-0.017,,,,,-0.095,0.032,0.003,,,
,-0.023,,,,,-0.094,0.026,0.0,,,
,-0.029,,,,,-0.091,0.021,-0.004,,,
,-0.034,,,,,-0.089,0.016,-0.008,,,
,-0.037,,,,,-0.089,0.012,-0.012,,,
,-0.04,,,,,-0.089,0.008,-0.016,,,
,-0.043,,,,,-0.09,0.002,-0.02,,,
,-0.044,,,,,-0.09,-0.003,-0.024,,,
,-0.044,,,,,-0.088,-0.008,-0.027,,,
,-0.043,,,,,-0.086,-0.011,-0.031,,,
,-0.045,,,,,-0.085,-0.015,-0.036,,,
,-0.049,,,,,-0.084,-0.019,-0.042,,,
,-0.053,,,,,-0.085,-0.023,-0.047,,,
,-0.057,,,,,-0.085,-0.027,-0.053,,,
,-0.058,,,,,-0.085,-0.031,-0.057,,,
,-0.06,,,,,-0.084,-0.035,-0.059,,,
,-0.062,,,,,-0.085,-0.039,-0.06,,,
,-0.064,,,,,-0.087,-0.042,-0.062,,,
,-0.065,,,,,-0.093,-0.047,-0.068,,,
,-0.067,,,,,-0.102,-0.05,-0.077,,,
,-0.07,,,,,-0.109,-0.054,-0.084,,,
,-0.073,,,,,-0.112,-0.057,-0.085,,,
,-0.077,,,,,-0.111,-0.059,-0.082,,,
,-0.08,,,,,-0.109,-0.059,-0.079,,,
,-0.082,,,,,-0.109,-0.058,-0.079,,,
,-0.084,,,,,-0.109,-0.059,-0.079,,,
,-0.086,,,,,-0.11,-0.065,-0.08,,,
,-0.088,,,,,-0.109,-0.073,-0.079,,,
,-0.09,,,,,-0.11,-0.081,-0.08,,,
,-0.09,,,,,-0.11,-0.084,-0.08,,,
,-0.089,,,,,-0.109,-0.084,-0.079,,,
,-0.089,,,,,-0.109,-0.084,-0.079,,,
,-0.09,,,,,-0.11,-0.085,-0.08,,,
,-0.09,,,,,-0.109,-0.085,-0.079,,,
,-0.089,,,,,-0.108,-0.084,-0.078,,,
,-0.089,,,,,-0.108,-0.084,-0.078,,,
,-0.09,,,,,-0.111,-0.086,-0.081,,,
,-0.09,,,,,-0.115,-0.088,-0.085,,,
,-0.09,,,,,-0.12,-0.089,-0.089,,,
,-0.089,,,,,-0.122,-0.09,-0.092,,,
,-0.089,,,,,-0.123,-0.09,-0.093,,,
,-0.09,,,,,-0.125,-0.089,-0.095,,,
,-0.09,,,,,-0.127,-0.088,-0.097,,,
,-0.089,,,,,-0.129,-0.089,-0.099,,,
,-0.089,,,,,-0.129,-0.091,-0.101,,,
,-0.09,,,,,-0.129,-0.093,-0.103,,,
,-0.09,,,,,-0.129,-0.094,-0.104,,,
,-0.089,,,,,-0.13,-0.095,-0.105,,,
,-0.089,,,,,-0.13,-0.095,-0.104,,,
,-0.09,,,,,-0.13,-0.094,-0.105,,,
,-0.09,,,,,-0.13,-0.094,-0.108,,,
,-0.089,,,,,-0.129,-0.095,-0.11,,,
,-0.089,,,,,-0.129,-0.096,-0.11,,,
,-0.09,,,,,-0.129,-0.095,-0.109,,,
,-0.09,,,,,-0.131,-0.093,-0.109,,,
,-0.089,,,,,-0.133,-0.091,-0.11,,,
,-0.089,,,,,-0.134,-0.09,-0.11,,,
,-0.09,,,,,-0.135,-0.089,-0.109,,,
,-0.09,,,,,-0.134,-0.089,-0.109,,,
,-0.089,,,,,-0.135,-0.09,-0.11,,,
,-0.089,,,,,-0.135,-0.09,-0.113,,,
,-0.09,,,,,-0.134,-0.089,-0.114,,,
,-0.09,,,,,-0.134,-0.089,-0.114,,,
,-0.089,,,,,-0.135,-0.09,-0.115,,,
,-0.089,,,,,-0.135,-0.09,-0.115,,,
,-0.09,,,,,-0.134,-0.089,-0.114,,,
,-0.09,,,,,-0.134,-0.089,-0.114,,,
,-0.089,,,,,-0.135,-0.09,-0.115,,,
,-0.089,,,,,-0.135,-0.09,-0.115,,,
,-0.09,,,,,-0.134,-0.089,-0.114,,,
,-0.09,,,,,-0.134,-0.089,-0.114,,,
,-0.089,,,,,-0.135,-0.09,-0.115,,,
,-0.089,,,,,-0.135,-0.09,-0.116,,,
,-0.09,,,,,-0.134,-0.089,-0.118,,,
,-0.09,,,,,-0.134,-0.089,-0.12,,,
,-0.089,,,,,-0.135,-0.09,-0.121,,,
,-0.089,,,,,-0.135,-0.09,-0.12,,,
,-0.089,,,,,-0.134,-0.089,-0.119,,,
,-0.089,,,,,-0.134,-0.089,-0.119,,,
,-0.09,,,,,-0.135,-0.09,-0.12,,,
,-0.09,,,,,-0.135,-0.09,-0.12,,,
,-0.09,,,,,-0.135,-0.09,-0.119,,,
,-0.089,,,,,-0.134,-0.089,-0.12,,,
,-0.087,,,,,-0.134,-0.089,-0.12,,,
,-0.085,,,,,-0.135,-0.09,-0.12,,,
,-0.084,,,,,-0.135,-0.09,-0.118,,,
,-0.084,,,,,-0.134,-0.089,-0.116,,,
,-0.084,,,,,-0.134,-0.089,-0.115,,,
,-0.085,,,,,-0.135,-0.09,-0.114,,,
,-0.085,,,,,-0.135,-0.09,-0.114,,,
,-0.084,,,,,-0.134,-0.088,-0.115,,,
,-0.084,,,,,-0.134,-0.086,-0.115,,,
,-0.085,,,,,-0.135,-0.084,-0.114,,,
,-0.084,,,,,-0.135,-0.082,-0.112,,,
,-0.085,,,,,-0.134,-0.08,-0.11,,,
,-0.085,,,,,-0.134,-0.078,-0.11,,,
,-0.084,,,,,-0.135,-0.076,-0.11,,,
,-0.084,,,,,-0.135,-0.074,-0.11,,,
,-0.085,,,,,-0.134,-0.072,-0.109,,,
,-0.085,,,,,-0.134,-0.07,-0.109,,,
,-0.084,,,,,-0.135,-0.069,-0.11,,,
,-0.082,,,,,-0.135,-0.067,-0.11,,,
,-0.08,,,,,-0.134,-0.065,-0.109,,,
,-0.079,,,,,-0.134,-0.063,-0.108,,,
,-0.08,,,,,-0.135,-0.061,-0.106,,,
,-0.08,,,,,-0.135,-0.059,-0.104,,,
,-0.079,,,,,-0.134,-0.057,-0.103,,,
,-0.079,,,,,-0.134,-0.055,-0.104,,,
,-0.08,,,,,-0.135,-0.054,-0.105,,,
,-0.08,,,,,-0.135,-0.054,-0.105,,,
,-0.079,,,,,-0.134,-0.054,-0.104,,,
,-0.079,,,,,-0.134,-0.054,-0.104,,,
,-0.08,,,,,-0.135,-0.055,-0.104,,,
,-0.08,,,,,-0.135,-0.055,-0.103,,,
,-0.079,,,,,-0.134,-0.054,-0.101,,,
,-0.079,,,,,-0.134,-0.054,-0.099,,,
,-0.08,,,,,-0.135,-0.055,-0.099,,,
,-0.08,,,,,-0.135,-0.055,-0.099,,,
,-0.078,,,,,-0.134,-0.053,-0.1,,,
,-0.076,,,,,-0.134,-0.051,-0.1,,,
,-0.075,,,,,-0.135,-0.05,-0.1,,,
,-0.074,,,,,-0.135,-0.049,-0.098,,,
,-0.074,,,,,-0.135,-0.049,-0.096,,,
,-0.075,,,,,-0.134,-0.05,-0.094,,,
,-0.075,,,,,-0.134,-0.05,-0.094,,,
,-0.074,,,,,-0.135,-0.049,-0.095,,,
,-0.074,,,,,-0.135,-0.049,-0.095,,,
,-0.075,,,,,-0.134,-0.05,-0.094,,,
,-0.075,,,,,-0.134,-0.05,-0.094,,,
,-0.075,,,,,-0.135,-0.049,-0.095,,,
,-0.075,,,,,-0.135,-0.049,-0.095,,,
,-0.074,,,,,-0.134,-0.051,-0.093,,,
,-0.074,,,,,-0.134,-0.053,-0.091,,,
,-0.075,,,,,-0.135,-0.054,-0.089,,,
,-0.075,,,,,-0.135,-0.055,-0.089,,,
,-0.074,,,,,-0.134,-0.054,-0.089,,,
,-0.074,,,,,-0.134,-0.054,-0.09,,,
,-0.075,,,,,-0.135,-0.055,-0.091,,,
,-0.074,,,,,-0.135,-0.055,-0.09,,,
,-0.072,,,,,-0.134,-0.054,-0.087,,,
,-0.07,,,,,-0.134,-0.054,-0.088,,,
,-0.069,,,,,-0.135,-0.055,-0.093,,,
,-0.069,,,,,-0.135,-0.055,-0.101,,,
,-0.07,,,,,-0.134,-0.054,-0.109,,,
,-0.07,,,,,-0.134,-0.054,-0.113,,,
,-0.069,,,,,-0.135,-0.055,-0.115,,,
,-0.069,,,,,-0.135,-0.055,-0.115,,,
,-0.07,,,,,-0.134,-0.054,-0.114,,,
,-0.07,,,,,-0.134,-0.054,-0.114,,,
,-0.069,,,,,-0.135,-0.055,-0.115,,,
,-0.069,,,,,-0.135,-0.055,-0.115,,,
,-0.07,,,,,-0.134,-0.054,-0.114,,,
,-0.07,,,,,-0.134,-0.054,-0.114,,,
,-0.069,,,,,-0.135,-0.055,-0.115,,,
,-0.069,,,,,-0.135,-0.055,-0.115,,,
,-0.07,,,,,-0.134,-0.054,-0.114,,,
,-0.07,,,,,-0.134,-0.054,-0.114,,,
,-0.069,,,,,-0.135,-0.055,-0.115,,,
,-0.069,,,,,-0.135,-0.055,-0.115,,,
,-0.07,,,,,-0.136,-0.054,-0.114,,,
,-0.07,,,,,-0.137,-0.054,-0.114,,,
,-0.07,,,,,-0.14,-0.054,-0.114,,,
,-0.069,,,,,-0.142,-0.055,-0.115,,,
,-0.069,,,,,-0.143,-0.055,-0.115,,,
,-0.07,,,,,-0.144,-0.054,-0.114,,,
,-0.071,,,,,-0.144,-0.054,-0.114,,,
,-0.07,,,,,-0.144,-0.055,-0.115,,,
,-0.068,,,,,-0.144,-0.055,-0.115,,,
,-0.066,,,,,-0.143,-0.054,-0.114,,,
,-0.065,,,,,-0.145,-0.054,-0.114,,,
,-0.064,,,,,-0.148,-0.055,-0.115,,,
,-0.064,,,,,-0.149,-0.055,-0.115,,,
,-0.065,,,,,-0.15,-0.054,-0.114,,,
,-0.065,,,,,-0.15,-0.054,-0.114,,,
,-0.064,,,,,-0.149,-0.055,-0.115,,,
,-0.064,,,,,-0.149,-0.055,-0.115,,,
,-0.065,,,,,-0.149,-0.054,-0.114,,,
,-0.065,,,,,-0.151,-0.054,-0.114,,,
,-0.064,,,,,-0.153,-0.055,-0.115,,,
,-0.064,,,,,-0.154,-0.055,-0.115,,,
,-0.065,,,,,-0.154,-0.054,-0.114,,,
,-0.065,,,,,-0.154,-0.054,-0.114,,,
,-0.064,,,,,-0.155,-0.055,-0.115,,,
,-0.064,,,,,-0.155,-0.055,-0.115,,,
,-0.065,,,,,-0.155,-0.054,-0.114,,,
,-0.065,,,,,-0.155,-0.054,-0.114,,,
,-0.064,,,,,-0.156,-0.055,-0.115,,,
,-0.064,,,,,-0.154,-0.055,-0.115,,,
,-0.065,,,,,-0.152,-0.054,-0.114,,,
,-0.065,,,,,-0.15,-0.054,-0.114,,,
,-0.064,,,,,-0.15,-0.055,-0.115,,,
,-0.064,,,,,-0.15,-0.055,-0.115,,,
,-0.064,,,,,-0.149,-0.054,-0.114,,,
,-0.064,,,,,-0.149,-0.054,-0.114,,,
,-0.065,,,,,-0.15,-0.055,-0.115,,,
,-0.066,,,,,-0.15,-0.055,-0.115,,,
,-0.068,,,,,-0.149,-0.054,-0.114,,,
,-0.07,,,,,-0.149,-0.054,-0.114,,,
,-0.071,,,,,-0.151,-0.056,-0.116,,,
,-0.07,,,,,-0.151,-0.056,-0.116,,,
,-0.069,,,,,-0.147,-0.053,-0.112,,,
,-0.069,,,,,-0.144,-0.051,-0.108,,,
,-0.07,,,,,-0.149,-0.055,-0.109,,,
,-0.07,,,,,-0.164,-0.066,-0.119,,,
,-0.069,,,,,-0.179,-0.079,-0.13,,,
,-0.07,,,,,-0.186,-0.088,-0.135,,,
,-0.07,,,,,-0.185,-0.09,-0.134,,,
,-0.069,,,,,-0.18,-0.09,-0.13,,,
,-0.069,,,,,-0.178,-0.09,-0.129,,,
,-0.07,,,,,-0.178,-0.089,-0.129,,,
,-0.07,,,,,-0.179,-0.089,-0.129,,,
,-0.069,,,,,-0.18,-0.09,-0.13,,,
,-0.069,,,,,-0.18,-0.09,-0.13,,,
,-0.071,,,,,-0.179,-0.089,-0.129,,,
,-0.073,,,,,-0.179,-0.089,-0.129,,,
,-0.074,,,,,-0.18,-0.09,-0.13,,,
,-0.075,,,,,-0.18,-0.09,-0.13,,,
,-0.074,,,,,-0.179,-0.089,-0.129,,,
,-0.074,,,,,-0.179,-0.089,-0.129,,,
,-0.075,,,,,-0.18,-0.09,-0.13,,,
,-0.075,,,,,-0.18,-0.09,-0.13,,,
,-0.074,,,,,-0.179,-0.089,-0.129,,,
,-0.074,,,,,-0.179,-0.089,-0.129,,,
,-0.075,,,,,-0.18,-0.09,-0.13,,,
,-0.075,,,,,-0.18,-0.09,-0.13,,,
,-0.074,,,,,-0.179,-0.089,-0.129,,,
,-0.074,,,,,-0.179,-0.089,-0.129,,,
,-0.075,,,,,-0.18,-0.09,-0.13,,,
,-0.075,,,,,-0.18,-0.09,-0.13,,,
,-0.074,,,,,-0.179,-0.089,-0.129,,,
,-0.075,,,,,-0.179,-0.089,-0.129,,,
,-0.076,,,,,-0.18,-0.091,-0.13,,,
,-0.078,,,,,-0.18,-0.093,-0.13,,,
