I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,-0.098,,0.058,0.032,-0.089,,,,,,
,-0.087,,0.051,0.029,-0.08,,,,,,
,-0.076,,0.044,0.027,-0.071,,,,,,
,-0.061,,0.033,0.027,-0.059,,,,,,
,-0.05,,0.026,0.023,-0.049,,,,,,
,-0.036,,0.022,0.01,-0.032,,,,,,
,-0.03,,0.025,-0.004,-0.02,,,,,,
,-0.02,,0.028,-0.024,-0.003,,,,,,
,-0.014,,0.031,-0.041,0.009,,,,,,
,-0.008,,0.022,-0.033,0.01,,,,,,
,0.002,,0.01,-0.024,0.012,,,,,,
,0.02,,-0.01,-0.011,0.021,,,,,,
,0.02,,-0.013,-0.003,0.016,,,,,,
,0.001,,-0.004,0.007,-0.002,,,,,,
,-0.05,,0.036,0.002,-0.038,,,,,,
,-0.076,,0.037,0.041,-0.077,,,,,,
,-0.103,,0.063,0.027,-0.09,,,,,,
,-0.127,,0.077,0.039,-0.115,,,,,,
,-0.147,,0.092,0.036,-0.128,,,,,,
,-0.183,,0.111,0.052,-0.163,,,,,,
,-0.194,,0.119,0.054,-0.172,,,,,,
,-0.201,,0.12,0.061,-0.181,,,,,,
,-0.208,,0.125,0.062,-0.187,,,,,,
,-0.191,,0.11,0.068,-0.177,,,,,,
,-0.2,,0.118,0.065,-0.183,,,,,,
,-0.224,,0.136,0.065,-0.2,,,,,,
,-0.225,,0.132,0.073,-0.205,,,,,,
,-0.224,,0.132,0.072,-0.204,,,,,,
,-0.225,,0.133,0.072,-0.205,,,,,,
,-0.224,,0.132,0.073,-0.204,,,,,,
,-0.226,,0.133,0.072,-0.205,,,,,,
,-0.223,,0.132,0.072,-0.203,,,,,,
,-0.226,,0.131,0.079,-0.209,,,,,,
,-0.229,,0.135,0.074,-0.209,,,,,,
,-0.26,,0.161,0.068,-0.229,,,,,,
,-0.28,,0.174,0.073,-0.246,,,,,,
,-0.249,,0.154,0.065,-0.219,,,,,,
,-0.154,,0.083,0.065,-0.148,,,,,,
,-0.045,,0.012,0.042,-0.055,,,,,,
,0.176,,-0.163,0.061,0.101,,,,,,
,0.46,,-0.375,0.058,0.316,,,,,,
,0.692,,-0.553,0.066,0.485,,,,,,
,0.672,,-0.573,0.136,0.435,,,,,,
,0.258,,-0.35,0.313,0.037,,,,,,
,-0.186,,-0.039,0.359,-0.319,,,,,,
,-0.402,,0.153,0.297,-0.449,,,,,,
,-0.449,,0.212,0.249,-0.461,,,,,,
,-0.451,,0.223,0.23,-0.453,,,,,,
,-0.431,,0.223,0.2,-0.423,,,,,,
,-0.412,,0.235,0.15,-0.384,,,,,,
,-0.361,,0.196,0.151,-0.346,,,,,,
,-0.334,,0.183,0.135,-0.318,,,,,,
,-0.304,,0.163,0.129,-0.292,,,,,,
,-0.286,,0.154,0.12,-0.275,,,,,,
,-0.283,,0.158,0.107,-0.265,,,,,,
,-0.279,,0.163,0.092,-0.256,,,,,,
,-0.275,,0.163,0.087,-0.25,,,,,,
,-0.271,,0.159,0.09,-0.248,,,,,,
,-0.268,,0.156,0.088,-0.244,,,,,,
,-0.263,,0.153,0.088,-0.241,,,,,,
,-0.261,,0.151,0.089,-0.24,,,,,,
,-0.252,,0.146,0.089,-0.234,,,,,,
,-0.265,,0.159,0.081,-0.239,,,,,,
,-0.273,,0.165,0.079,-0.243,,,,,,
,-0.268,,0.162,0.077,-0.239,,,,,,
,-0.271,,0.166,0.074,-0.24,,,,,,
,-0.265,,0.16,0.076,-0.237,,,,,,
,-0.265,,0.162,0.072,-0.235,,,,,,
,-0.264,,0.162,0.072,-0.234,,,,,,
,-0.265,,0.163,0.073,-0.235,,,,,,
,-0.26,,0.148,0.095,-0.242,,,,,,
,-0.26,,0.147,0.096,-0.242,,,,,,
,-0.259,,0.148,0.092,-0.24,,,,,,
,-0.256,,0.146,0.092,-0.238,,,,,,
,-0.254,,0.146,0.09,-0.235,,,,,,
,-0.255,,0.148,0.087,-0.235,,,,,,
,-0.254,,0.148,0.085,-0.233,,,,,,
,-0.25,,0.146,0.084,-0.23,,,,,,
,-0.246,,0.143,0.084,-0.226,,,,,,
,-0.245,,0.142,0.083,-0.225,,,,,,
,-0.242,,0.141,0.08,-0.222,,,,,,
,-0.237,,0.137,0.081,-0.218,,,,,,
,-0.235,,0.135,0.082,-0.216,,,,,,
,-0.233,,0.13,0.088,-0.218,,,,,,
,-0.228,,0.125,0.093,-0.218,,,,,,
,-0.224,,0.124,0.089,-0.212,,,,,,
,-0.22,,0.12,0.089,-0.21,,,,,,
,-0.213,,0.115,0.09,-0.205,,,,,,
,-0.197,,0.1,0.094,-0.194,,,,,,
,-0.182,,0.086,0.099,-0.186,,,,,,
,-0.166,,0.072,0.105,-0.176,,,,,,
,-0.154,,0.064,0.103,-0.167,,,,,,
,-0.15,,0.064,0.097,-0.161,,,,,,
,-0.145,,0.062,0.093,-0.154,,,,,,
,-0.139,,0.061,0.086,-0.147,,,,,,
,-0.14,,0.065,0.08,-0.145,,,,,,
,-0.139,,0.066,0.076,-0.142,,,,,,
,-0.14,,0.07,0.069,-0.139,,,,,,
,-0.139,,0.071,0.068,-0.138,,,,,,
,-0.14,,0.064,0.081,-0.145,,,,,,
,-0.139,,0.062,0.085,-0.147,,,,,,
,-0.14,,0.063,0.084,-0.146,,,,,,
,-0.139,,0.062,0.085,-0.147,,,,,,
,-0.139,,0.063,0.084,-0.146,,,,,,
,-0.14,,0.063,0.085,-0.147,,,,,,
,-0.139,,0.062,0.085,-0.146,,,,,,
,-0.14,,0.063,0.084,-0.147,,,,,,
,-0.138,,0.061,0.085,-0.146,,,,,,
,-0.145,,0.068,0.082,-0.149,,,,,,
,-0.151,,0.074,0.079,-0.152,,,,,,
,-0.149,,0.072,0.08,-0.151,,,,,,
,-0.163,,0.086,0.073,-0.159,,,,,,
,-0.165,,0.088,0.072,-0.16,,,,,,
,-0.178,,0.101,0.064,-0.165,,,,,,
,-0.174,,0.099,0.062,-0.16,,,,,,
,-0.175,,0.103,0.057,-0.16,,,,,,
,-0.173,,0.102,0.056,-0.158,,,,,,
,-0.17,,0.1,0.054,-0.155,,,,,,
,-0.169,,0.102,0.05,-0.152,,,,,,
,-0.17,,0.103,0.049,-0.152,,,,,,
,-0.168,,0.104,0.044,-0.148,,,,,,
,-0.164,,0.103,0.041,-0.144,,,,,,
,-0.165,,0.104,0.038,-0.142,,,,,,
,-0.164,,0.106,0.033,-0.139,,,,,,
,-0.159,,0.105,0.029,-0.134,,,,,,
,-0.16,,0.107,0.026,-0.132,,,,,,
,-0.16,,0.109,0.021,-0.13,,,,,,
,-0.157,,0.108,0.019,-0.128,,,,,,
,-0.142,,0.096,0.022,-0.117,,,,,,
,-0.131,,0.086,0.025,-0.111,,,,,,
,-0.116,,0.075,0.024,-0.098,,,,,,
,-0.106,,0.07,0.019,-0.089,,,,,,
,-0.093,,,,,0.082,0.038,-0.131,,,
,-0.083,,,,,0.091,0.054,-0.113,,,
,-0.068,,,,,0.097,0.059,-0.098,,,
,-0.07,,,,,0.112,0.08,-0.085,,,
,-0.059,,,,,0.115,0.08,-0.079,,,
,-0.037,,,,,0.108,0.089,-0.074,,,
,-0.019,,,,,0.103,0.106,-0.068,,,
,0.0,,,,,0.097,0.093,-0.063,,,
,0.012,,,,,0.088,0.063,-0.071,,,
,0.02,,,,,0.075,0.04,-0.093,,,
,0.027,,,,,0.064,0.031,-0.113,,,
,0.039,,,,,0.053,0.023,-0.116,,,
,0.051,,,,,0.05,0.016,-0.12,,,
,0.046,,,,,0.049,0.006,-0.12,,,
,0.058,,,,,0.049,-0.004,-0.118,,,
,0.038,,,,,0.044,-0.013,-0.127,,,
,0.003,,,,,0.045,-0.026,-0.143,,,
,-0.025,,,,,0.044,-0.027,-0.137,,,
,-0.048,,,,,0.044,-0.023,-0.143,,,
,-0.083,,,,,0.039,-0.02,-0.152,,,
,-0.107,,,,,0.04,-0.013,-0.166,,,
,-0.141,,,,,0.038,-0.029,-0.162,,,
,-0.149,,,,,0.035,-0.041,-0.171,,,
,-0.139,,,,,0.034,-0.042,-0.181,,,
,-0.159,,,,,0.035,-0.046,-0.177,,,
,-0.17,,,,,0.034,-0.055,-0.185,,,
,-0.169,,,,,0.035,-0.056,-0.186,,,
,-0.17,,,,,0.034,-0.049,-0.179,,,
,-0.169,,,,,0.035,-0.05,-0.18,,,
,-0.17,,,,,0.034,-0.044,-0.174,,,
,-0.169,,,,,0.035,-0.045,-0.175,,,
,-0.17,,,,,0.034,-0.039,-0.168,,,
,-0.17,,,,,0.036,-0.04,-0.171,,,
,-0.169,,,,,0.033,-0.033,-0.162,,,
,-0.17,,,,,0.037,-0.035,-0.168,,,
,-0.165,,,,,0.037,-0.025,-0.168,,,
,-0.197,,,,,0.095,0.061,-0.113,,,
,-0.215,,,,,0.193,0.189,-0.034,,,
,-0.161,,,,,0.179,0.19,-0.026,,,
,-0.07,,,,,0.044,0.016,-0.071,,,
,0.033,,,,,-0.123,-0.279,-0.149,,,
,0.218,,,,,-0.376,-0.667,-0.245,,,
,0.528,,,,,-0.641,-1.032,-0.357,,,
,0.745,,,,,-0.896,-1.241,-0.395,,,
,0.694,,,,,-1.008,-1.209,-0.392,,,
,0.312,,,,,-0.966,-1.032,-0.378,,,
,-0.114,,,,,-0.811,-0.899,-0.521,,,
,-0.321,,,,,-0.596,-0.827,-0.773,,,
,-0.383,,,,,-0.426,-0.637,-0.711,,,
,-0.369,,,,,-0.273,-0.452,-0.594,,,
,-0.368,,,,,-0.162,-0.304,-0.478,,,
,-0.334,,,,,-0.066,-0.193,-0.375,,,
,-0.274,,,,,-0.007,-0.096,-0.268,,,
,-0.252,,,,,0.014,-0.048,-0.215,,,
,-0.23,,,,,0.029,-0.037,-0.2,,,
,-0.213,,,,,0.051,-0.02,-0.186,,,
,-0.19,,,,,0.061,-0.004,-0.168,,,
,-0.177,,,,,0.068,0.005,-0.161,,,
,-0.179,,,,,0.074,0.007,-0.159,,,
,-0.192,,,,,0.075,0.012,-0.156,,,
,-0.197,,,,,0.074,0.014,-0.154,,,
,-0.193,,,,,0.075,0.015,-0.151,,,
,-0.195,,,,,0.074,0.014,-0.148,,,
,-0.189,,,,,0.075,0.015,-0.145,,,
,-0.19,,,,,0.074,0.015,-0.143,,,
,-0.189,,,,,0.075,0.014,-0.14,,,
,-0.186,,,,,0.074,0.015,-0.138,,,
,-0.184,,,,,0.075,0.014,-0.135,,,
,-0.185,,,,,0.073,0.014,-0.133,,,
,-0.18,,,,,0.076,0.014,-0.129,,,
,-0.173,,,,,0.089,0.034,-0.128,,,
,-0.164,,,,,0.09,0.036,-0.124,,,
,-0.16,,,,,0.089,0.034,-0.125,,,
,-0.155,,,,,0.09,0.031,-0.12,,,
,-0.152,,,,,0.089,0.028,-0.119,,,
,-0.147,,,,,0.09,0.037,-0.115,,,
,-0.147,,,,,0.089,0.047,-0.115,,,
,-0.175,,,,,0.09,0.058,-0.113,,,
,-0.161,,,,,0.089,0.061,-0.109,,,
,-0.15,,,,,0.09,0.058,-0.11,,,
,-0.134,,,,,0.089,0.067,-0.101,,,
,-0.134,,,,,0.09,0.071,-0.089,,,
,-0.137,,,,,0.095,0.087,-0.078,,,
,-0.132,,,,,0.1,0.096,-0.065,,,
,-0.137,,,,,0.099,0.108,-0.054,,,
,-0.13,,,,,0.1,0.127,-0.042,,,
,-0.132,,,,,0.099,0.133,-0.03,,,
,-0.137,,,,,0.1,0.154,-0.019,,,
,-0.121,,,,,0.099,0.161,0.002,,,
,-0.11,,,,,0.1,0.188,0.026,,,
,-0.095,,,,,0.1,0.205,0.051,,,
,-0.085,,,,,0.099,0.217,0.065,,,
,-0.072,,,,,0.093,0.231,0.08,,,
,-0.061,,,,,0.09,0.239,0.095,,,
,-0.049,,,,,0.088,0.241,0.095,,,
,-0.035,,,,,0.085,0.234,0.099,,,
,-0.02,,,,,0.083,0.231,0.102,,,
,-0.003,,,,,0.08,0.226,0.096,,,
,0.003,,,,,0.079,0.223,0.093,,,
,0.0,,,,,0.074,0.216,0.089,,,
,0.0,,,,,0.07,0.213,0.085,,,
,-0.003,,,,,0.069,0.209,0.082,,,
,0.0,,,,,0.065,0.205,0.075,,,
,-0.013,,,,,0.064,0.196,0.065,,,
,0.0,,,,,0.06,0.186,0.055,,,
,0.003,,,,,0.06,0.18,0.044,,,
,0.014,,,,,0.07,0.171,0.034,,,
,0.004,,,,,0.071,0.154,0.017,,,
,-0.003,,,,,0.069,0.133,0.002,,,
,-0.016,,,,,0.068,0.115,-0.011,,,
,-0.024,,,,,0.064,0.095,-0.025,,,
,-0.036,,,,,0.065,0.081,-0.044,,,
,-0.053,,,,,0.06,0.064,-0.069,,,
,-0.061,,,,,0.059,0.05,-0.083,,,
,-0.058,,,,,0.06,0.032,-0.093,,,
,-0.061,,,,,0.056,0.022,-0.101,,,
,-0.058,,,,,0.054,0.011,-0.121,,,
,-0.062,,,,,0.054,0.0,-0.125,,,
,-0.078,,,,,0.049,-0.007,-0.136,,,
,-0.073,,,,,0.05,-0.009,-0.139,,,
,-0.069,,,,,0.049,-0.012,-0.134,,,
,-0.069,,,,,0.05,-0.015,-0.131,,,
,-0.064,,,,,0.049,-0.011,-0.129,,,
,-0.061,,,,,0.059,-0.009,-0.125,,,
,-0.059,,,,,0.06,-0.01,-0.121,,,
,-0.056,,,,,0.06,-0.009,-0.119,,,
,-0.05,,,,,0.059,-0.009,-0.117,,,
,-0.05,,,,,0.059,-0.004,-0.111,,,
,-0.046,,,,,0.06,-0.005,-0.11,,,
,-0.044,,,,,0.059,-0.004,-0.106,,,
,-0.035,,,,,0.06,-0.005,-0.104,,,
,-0.025,,,,,0.059,-0.001,-0.101,,,
,-0.019,,,,,0.06,0.0,-0.095,,,
,-0.009,,,,,0.058,0.0,-0.09,,,
,-0.014,,,,,0.062,0.0,-0.085,,,
,-0.012,,,,,0.049,0.0,-0.077,,,
,0.0,,,,,0.05,0.004,-0.066,,,
,0.012,,,,,0.076,0.021,-0.056,,,
,0.022,,,,,0.073,0.035,-0.045,,,
,0.047,,,,,0.089,0.053,-0.041,,,
,0.054,,,,,0.089,0.056,-0.035,,,
,0.064,,,,,0.09,0.058,-0.035,,,
,0.086,,,,,0.096,0.085,-0.031,,,
,0.075,,,,,0.087,0.071,-0.027,,,
,0.086,,,,,0.068,0.054,-0.024,,,
,0.104,,,,,0.055,0.039,-0.028,,,
,0.118,,,,,0.038,0.023,-0.042,,,
,0.111,,,,,0.031,0.008,-0.051,,,
,0.134,,,,,0.025,-0.007,-0.065,,,
,0.146,,,,,0.021,-0.023,-0.064,,,
,0.139,,,,,0.014,-0.03,-0.065,,,
,0.125,,,,,0.011,-0.029,-0.064,,,
,0.115,,,,,0.003,-0.03,-0.068,,,
,0.1,,,,,-0.005,-0.038,-0.068,,,
,0.056,,,,,-0.004,-0.04,-0.078,,,
,0.026,,,,,0.003,-0.039,-0.095,,,
,0.013,,,,,0.003,-0.04,-0.095,,,
,-0.003,,,,,0.013,-0.039,-0.103,,,
,-0.02,,,,,0.014,-0.039,-0.099,,,
,-0.059,,,,,0.021,-0.043,-0.118,,,
,-0.059,,,,,0.018,-0.051,-0.119,,,
,-0.061,,,,,0.021,-0.049,-0.12,,,
,-0.058,,,,,0.018,-0.058,-0.119,,,
,-0.06,,,,,0.021,-0.053,-0.12,,,
,-0.076,,,,,0.018,-0.056,-0.119,,,
,-0.084,,,,,0.021,-0.053,-0.12,,,
,-0.07,,,,,0.018,-0.056,-0.119,,,
,-0.071,,,,,0.022,-0.049,-0.12,,,
,-0.06,,,,,0.017,-0.051,-0.119,,,
,-0.061,,,,,0.024,-0.048,-0.12,,,
,-0.048,,,,,0.03,-0.052,-0.12,,,
,-0.057,,,,,0.038,-0.043,-0.117,,,
,-0.079,,,,,0.029,-0.03,-0.092,,,
,-0.102,,,,,0.103,0.07,-0.032,,,
,-0.094,,,,,0.181,0.191,0.031,,,
,-0.054,,,,,0.13,0.135,0.043,,,
,0.034,,,,,0.004,-0.04,-0.006,,,
,0.122,,,,,-0.187,-0.378,-0.105,,,
,0.373,,,,,-0.452,-0.784,-0.203,,,
,0.69,,,,,-0.722,-1.132,-0.295,,,
,0.85,,,,,-0.95,-1.242,-0.283,,,
,0.712,,,,,-1.021,-1.153,-0.244,,,
,0.237,,,,,-0.935,-1.01,-0.259,,,
,-0.107,,,,,-0.764,-0.902,-0.532,,,
,-0.257,,,,,-0.573,-0.8,-0.716,,,
,-0.27,,,,,-0.38,-0.608,-0.608,,,
,-0.292,,,,,-0.252,-0.423,-0.481,,,
,-0.28,,,,,-0.145,-0.282,-0.372,,,
,-0.226,,,,,-0.061,-0.176,-0.26,,,
,-0.168,,,,,-0.01,-0.086,-0.167,,,
,-0.152,,,,,0.009,-0.046,-0.116,,,
,-0.133,,,,,0.025,-0.045,-0.102,,,
,-0.114,,,,,0.047,-0.033,-0.105,,,
,-0.101,,,,,0.049,-0.028,-0.098,,,
,-0.098,,,,,0.042,-0.019,-0.1,,,
,-0.095,,,,,0.065,-0.02,-0.09,,,
,-0.093,,,,,0.065,-0.014,-0.086,,,
,-0.089,,,,,0.064,-0.014,-0.08,,,
,-0.085,,,,,0.065,-0.009,-0.075,,,
,-0.085,,,,,0.064,-0.01,-0.07,,,
,-0.083,,,,,0.065,-0.007,-0.064,,,
,-0.094,,,,,0.064,-0.003,-0.06,,,
,-0.114,,,,,0.064,0.0,-0.059,,,
,-0.106,,,,,0.06,0.0,-0.06,,,
,-0.105,,,,,0.059,0.006,-0.056,,,
,-0.099,,,,,0.059,0.009,-0.054,,,
,-0.097,,,,,0.06,0.01,-0.055,,,
,-0.091,,,,,0.059,0.014,-0.054,,,
,-0.089,,,,,0.06,0.019,-0.051,,,
,-0.083,,,,,0.059,0.02,-0.049,,,
,-0.085,,,,,0.062,0.024,-0.05,,,
,-0.084,,,,,0.079,0.025,-0.046,,,
,-0.085,,,,,0.079,0.03,-0.044,,,
,-0.081,,,,,0.08,0.039,-0.044,,,
,-0.08,,,,,0.079,0.034,-0.045,,,
,-0.079,,,,,0.08,0.043,-0.04,,,
,-0.08,,,,,0.079,0.057,-0.032,,,
,-0.078,,,,,0.08,0.062,-0.024,,,
,-0.075,,,,,0.079,0.076,-0.019,,,
,-0.074,,,,,0.08,0.071,-0.01,,,
,-0.075,,,,,0.079,0.079,0.001,,,
,-0.074,,,,,0.08,0.104,0.013,,,
,-0.075,,,,,0.078,0.116,0.024,,,
,-0.06,,,,,0.075,0.132,0.033,,,
,-0.045,,,,,0.074,0.149,0.057,,,
,-0.029,,,,,0.069,0.164,0.074,,,
,-0.013,,,,,0.07,0.161,0.072,,,
,0.002,,,,,0.067,0.175,0.088,,,
,0.017,,,,,0.064,0.213,0.123,,,
,0.033,,,,,0.064,0.213,0.136,,,
,0.043,,,,,0.059,0.216,0.147,,,
,0.038,,,,,0.059,0.213,0.15,,,
,0.053,,,,,0.054,0.22,0.163,,,
,0.064,,,,,0.055,0.229,0.163,,,
,0.07,,,,,0.051,0.222,0.159,,,
,0.081,,,,,0.049,0.213,0.155,,,
,0.077,,,,,0.049,0.207,0.152,,,
,0.087,,,,,0.045,0.196,0.146,,,
,0.085,,,,,0.044,0.185,0.134,,,
,0.083,,,,,0.045,0.177,0.122,,,
,0.079,,,,,0.044,0.17,0.111,,,
,0.078,,,,,0.045,0.159,0.101,,,
,0.073,,,,,0.044,0.149,0.094,,,
,0.075,,,,,0.045,0.141,0.086,,,
,0.063,,,,,0.044,0.134,0.079,,,
,0.056,,,,,0.045,0.119,0.063,,,
,0.047,,,,,0.044,0.1,0.045,,,
,0.04,,,,,0.045,0.086,0.03,,,
,0.034,,,,,0.044,0.069,0.014,,,
,0.035,,,,,0.045,0.054,0.0,,,
,0.034,,,,,0.044,0.038,-0.016,,,
,0.033,,,,,0.04,0.023,-0.032,,,
,0.016,,,,,0.039,0.01,-0.044,,,
,0.002,,,,,0.04,0.005,-0.061,,,
,-0.014,,,,,0.039,0.001,-0.066,,,
,-0.021,,,,,0.04,-0.001,-0.071,,,
,-0.033,,,,,0.039,-0.006,-0.08,,,
,-0.027,,,,,0.04,-0.009,-0.077,,,
,-0.019,,,,,0.039,-0.015,-0.074,,,
,-0.011,,,,,0.04,-0.011,-0.075,,,
,-0.01,,,,,0.039,-0.01,-0.074,,,
,-0.018,,,,,0.04,-0.009,-0.074,,,
,-0.015,,,,,0.039,-0.005,-0.075,,,
,-0.014,,,,,0.04,-0.004,-0.074,,,
,-0.01,,,,,0.039,-0.005,-0.062,,,
,-0.009,,,,,0.045,0.0,-0.054,,,
,-0.001,,,,,0.044,0.0,-0.046,,,
,0.005,,,,,0.045,0.001,-0.039,,,
,0.014,,,,,0.044,0.005,-0.034,,,
,0.018,,,,,0.045,0.005,-0.035,,,
,0.022,,,,,0.044,0.005,-0.034,,,
,0.026,,,,,0.045,0.018,-0.03,,,
,0.028,,,,,0.044,0.016,-0.029,,,
,0.065,,,,,0.046,0.013,-0.031,,,
,0.052,,,,,0.043,0.007,-0.018,,,
,0.049,,,,,0.047,0.014,-0.005,,,
,0.071,,,,,0.041,0.034,0.006,,,
,0.078,,,,,0.051,0.053,0.02,,,
,0.093,,,,,0.047,0.046,0.024,,,
,0.096,,,,,0.051,0.051,0.025,,,
,0.093,,,,,0.061,0.065,0.025,,,
,0.104,,,,,0.048,0.067,0.035,,,
,0.118,,,,,0.042,0.068,0.039,,,
,0.143,,,,,0.033,0.04,0.023,,,
,0.15,,,,,0.023,0.019,0.013,,,
,0.149,,,,,0.013,0.002,-0.002,,,
,0.152,,,,,0.002,-0.003,-0.001,,,
,0.177,,,,,-0.007,-0.018,0.002,,,
,0.181,,,,,-0.022,-0.022,0.006,,,
,0.184,,,,,-0.026,-0.02,0.01,,,
,0.159,,,,,-0.023,-0.026,0.0,,,
,0.145,,,,,-0.031,-0.048,-0.011,,,
,0.101,,,,,-0.03,-0.044,-0.022,,,
,0.067,,,,,-0.029,-0.046,-0.034,,,
,0.05,,,,,-0.029,-0.038,-0.039,,,
,0.032,,,,,-0.03,-0.043,-0.043,,,
,0.013,,,,,-0.027,-0.046,-0.046,,,
,0.0,,,,,-0.024,-0.048,-0.053,,,
,-0.017,,,,,-0.025,-0.057,-0.055,,,
,-0.03,,,,,-0.024,-0.054,-0.065,,,
,-0.048,,,,,-0.024,-0.054,-0.066,,,
,-0.044,,,,,-0.019,-0.049,-0.064,,,
,-0.045,,,,,-0.019,-0.049,-0.065,,,
,-0.043,,,,,-0.019,-0.05,-0.062,,,
,-0.046,,,,,-0.019,-0.045,-0.059,,,
,-0.041,,,,,-0.019,-0.045,-0.059,,,
,-0.04,,,,,-0.015,-0.043,-0.06,,,
,-0.038,,,,,-0.014,-0.04,-0.056,,,
,-0.041,,,,,-0.009,-0.038,-0.054,,,
,-0.039,,,,,-0.012,-0.042,-0.055,,,
,-0.048,,,,,-0.02,-0.048,-0.055,,,
,-0.029,,,,,0.007,-0.024,-0.033,,,
,-0.083,,,,,0.095,0.101,0.033,,,
,-0.079,,,,,0.163,0.21,0.122,,,
,-0.019,,,,,0.086,0.113,0.098,,,
,0.056,,,,,-0.064,-0.099,0.039,,,
,0.181,,,,,-0.261,-0.463,-0.049,,,
,0.464,,,,,-0.54,-0.865,-0.162,,,
,0.732,,,,,-0.813,-1.198,-0.241,,,
,0.842,,,,,-1.006,-1.257,-0.24,,,
,0.606,,,,,-1.038,-1.147,-0.235,,,
,0.139,,,,,-0.957,-1.016,-0.293,,,
,-0.16,,,,,-0.756,-0.937,-0.566,,,
,-0.273,,,,,-0.544,-0.787,-0.627,,,
,-0.262,,,,,-0.375,-0.572,-0.513,,,
,-0.244,,,,,-0.249,-0.392,-0.401,,,
,-0.241,,,,,-0.141,-0.257,-0.282,,,
,-0.206,,,,,-0.085,-0.162,-0.187,,,
,-0.143,,,,,-0.016,-0.07,-0.101,,,
,-0.139,,,,,0.007,-0.037,-0.066,,,
,-0.121,,,,,0.009,-0.032,-0.057,,,
,-0.111,,,,,0.016,-0.023,-0.042,,,
,-0.099,,,,,0.021,-0.016,-0.03,,,
,-0.101,,,,,0.03,-0.009,-0.025,,,
,-0.098,,,,,0.036,-0.01,-0.024,,,
,-0.101,,,,,0.046,-0.007,-0.025,,,
,-0.097,,,,,0.051,-0.004,-0.021,,,
,-0.095,,,,,0.049,-0.004,-0.019,,,
,-0.094,,,,,0.05,0.0,-0.02,,,
,-0.095,,,,,0.049,0.0,-0.019,,,
,-0.094,,,,,0.05,0.0,-0.015,,,
,-0.092,,,,,0.049,0.003,-0.014,,,
,-0.088,,,,,0.05,0.004,-0.015,,,
,-0.09,,,,,0.049,0.005,-0.011,,,
,-0.089,,,,,0.05,0.009,-0.009,,,
,-0.09,,,,,0.049,0.01,-0.01,,,
,-0.086,,,,,0.05,0.01,-0.009,,,
,-0.085,,,,,0.049,0.014,-0.006,,,
,-0.084,,,,,0.05,0.018,-0.001,,,
,-0.08,,,,,0.047,0.021,0.0,,,
,-0.08,,,,,0.044,0.018,0.003,,,
,-0.078,,,,,0.045,0.024,0.005,,,
,-0.074,,,,,0.044,0.037,0.008,,,
,-0.075,,,,,0.039,0.035,0.01,,,
,-0.073,,,,,0.04,0.033,0.013,,,
,-0.069,,,,,0.039,0.042,0.016,,,
,-0.07,,,,,0.048,0.059,0.024,,,
,-0.066,,,,,0.052,0.067,0.038,,,
,-0.064,,,,,0.048,0.075,0.044,,,
,-0.064,,,,,0.051,0.077,0.049,,,
,-0.066,,,,,0.046,0.086,0.064,,,
,-0.086,,,,,0.045,0.11,0.077,,,
,-0.074,,,,,0.043,0.118,0.089,,,
,-0.057,,,,,0.051,0.134,0.107,,,
,-0.043,,,,,0.064,0.154,0.124,,,
,-0.031,,,,,0.056,0.165,0.139,,,
,-0.017,,,,,0.055,0.186,0.161,,,
,0.0,,,,,0.051,0.194,0.173,,,
,0.012,,,,,0.049,0.196,0.177,,,
,0.025,,,,,0.047,0.208,0.184,,,
,0.021,,,,,0.044,0.209,0.187,,,
,0.035,,,,,0.042,0.201,0.192,,,
,0.055,,,,,0.037,0.198,0.184,,,
,0.045,,,,,0.035,0.194,0.182,,,
,0.038,,,,,0.032,0.188,0.177,,,
,0.05,,,,,0.03,0.182,0.175,,,
,0.062,,,,,0.027,0.181,0.167,,,
,0.095,,,,,0.024,0.17,0.163,,,
,0.1,,,,,0.022,0.161,0.159,,,
,0.086,,,,,0.019,0.154,0.156,,,
,0.086,,,,,0.02,0.146,0.148,,,
,0.077,,,,,0.019,0.133,0.136,,,
,0.07,,,,,0.02,0.122,0.124,,,
,0.064,,,,,0.018,0.109,0.113,,,
,0.057,,,,,0.023,0.099,0.099,,,
,0.045,,,,,0.032,0.084,0.084,,,
,0.04,,,,,0.028,0.068,0.068,,,
,0.03,,,,,0.03,0.052,0.056,,,
,0.019,,,,,0.024,0.037,0.042,,,
,0.007,,,,,0.025,0.024,0.03,,,
,-0.004,,,,,0.022,0.013,0.016,,,
,-0.014,,,,,0.019,0.001,0.004,,,
,-0.015,,,,,0.02,-0.007,0.0,,,
,-0.023,,,,,0.019,-0.015,-0.004,,,
,-0.036,,,,,0.014,-0.022,-0.005,,,
,-0.048,,,,,0.016,-0.032,-0.009,,,
,-0.032,,,,,0.011,-0.031,-0.013,,,
,-0.031,,,,,0.01,-0.029,-0.015,,,
,-0.017,,,,,0.009,-0.026,-0.011,,,
,-0.023,,,,,0.013,-0.024,-0.007,,,
,-0.022,,,,,0.013,-0.021,-0.004,,,
,-0.011,,,,,0.017,-0.019,-0.003,,,
,-0.004,,,,,0.022,-0.02,0.002,,,
,0.004,,,,,0.018,-0.016,0.004,,,
,-0.007,,,,,0.02,-0.014,0.008,,,
