I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,0.109,,-0.172,0.181,-0.009,,,,,,
,-0.109,,0.046,0.072,-0.118,,,,,,
,-0.205,,0.131,0.047,-0.177,,,,,,
,-0.265,,0.174,0.049,-0.223,,,,,,
,-0.27,,0.213,-0.02,-0.192,,,,,,
,-0.265,,0.219,-0.04,-0.178,,,,,,
,-0.228,,0.174,-0.005,-0.168,,,,,,
,-0.223,,0.177,-0.016,-0.159,,,,,,
,-0.198,,0.153,-0.008,-0.144,,,,,,
,-0.192,,0.152,-0.014,-0.136,,,,,,
,-0.14,,0.1,0.01,-0.109,,,,,,
,-0.125,,0.085,0.018,-0.102,,,,,,
,-0.123,,0.083,0.017,-0.1,,,,,,
,-0.128,,0.086,0.02,-0.106,,,,,,
,-0.148,,0.096,0.032,-0.126,,,,,,
,-0.136,,0.085,0.035,-0.119,,,,,,
,-0.076,,0.024,0.067,-0.09,,,,,,
,-0.087,,0.035,0.061,-0.095,,,,,,
,-0.143,,0.091,0.034,-0.123,,,,,,
,-0.138,,0.087,0.035,-0.12,,,,,,
,-0.139,,0.087,0.035,-0.122,,,,,,
,-0.143,,0.091,0.033,-0.123,,,,,,
,-0.144,,0.092,0.033,-0.125,,,,,,
,-0.145,,0.094,0.032,-0.125,,,,,,
,-0.143,,0.09,0.034,-0.124,,,,,,
,-0.14,,0.088,0.034,-0.121,,,,,,
,-0.134,,0.082,0.039,-0.12,,,,,,
,-0.132,,0.081,0.037,-0.118,,,,,,
,-0.126,,0.072,0.045,-0.117,,,,,,
,-0.121,,0.068,0.044,-0.113,,,,,,
,-0.118,,0.097,-0.017,-0.079,,,,,,
,-0.121,,0.1,-0.017,-0.081,,,,,,
,-0.118,,0.103,-0.028,-0.074,,,,,,
,-0.121,,0.077,0.028,-0.105,,,,,,
,-0.117,,0.061,0.054,-0.115,,,,,,
,-0.122,,0.104,-0.025,-0.079,,,,,,
,-0.117,,0.099,-0.022,-0.076,,,,,,
,-0.123,,0.11,-0.035,-0.074,,,,,,
,-0.114,,0.077,0.018,-0.095,,,,,,
,-0.117,,0.065,0.046,-0.112,,,,,,
,-0.044,,0.029,0.01,-0.039,,,,,,
,-0.041,,0.029,0.003,-0.032,,,,,,
,-0.052,,0.044,-0.01,-0.034,,,,,,
,-0.085,,0.052,0.024,-0.075,,,,,,
,-0.119,,0.081,0.019,-0.099,,,,,,
,-0.042,,0.03,0.002,-0.032,,,,,,
,-0.019,,-0.002,0.035,-0.032,,,,,,
,-0.031,,0.017,0.013,-0.029,,,,,,
,-0.051,,0.018,0.041,-0.058,,,,,,
,-0.097,,0.038,0.068,-0.107,,,,,,
,-0.023,,-0.002,0.039,-0.036,,,,,,
,0.003,,-0.013,0.021,-0.008,,,,,,
,0.007,,-0.017,0.023,-0.005,,,,,,
,0.028,,-0.02,-0.002,0.021,,,,,,
,-0.001,,-0.028,0.062,-0.031,,,,,,
,-0.025,,0.0,0.037,-0.038,,,,,,
,0.013,,-0.004,-0.012,0.016,,,,,,
,0.067,,-0.071,0.039,0.029,,,,,,
,0.054,,-0.07,0.061,0.009,,,,,,
,0.02,,-0.048,0.066,-0.017,,,,,,
,0.032,,-0.052,0.056,-0.003,,,,,,
,0.109,,-0.085,0.006,0.078,,,,,,
,0.094,,-0.083,0.024,0.058,,,,,,
,0.074,,-0.066,0.023,0.042,,,,,,
,0.056,,-0.068,0.052,0.016,,,,,,
,0.038,,-0.041,0.026,0.014,,,,,,
,0.116,,-0.085,-0.003,0.088,,,,,,
,0.14,,-0.097,-0.016,0.113,,,,,,
,0.132,,-0.102,0.004,0.096,,,,,,
,0.136,,-0.122,0.038,0.082,,,,,,
,0.134,,-0.123,0.043,0.079,,,,,,
,0.133,,-0.108,0.015,0.092,,,,,,
,0.138,,-0.077,-0.055,0.131,,,,,,
,0.1,,-0.07,-0.011,0.081,,,,,,
,0.025,,-0.021,0.006,0.015,,,,,,
,0.002,,-0.02,0.037,-0.016,,,,,,
,0.064,,-0.049,0.001,0.047,,,,,,
,0.097,,-0.076,0.005,0.069,,,,,,
,0.05,,-0.024,-0.026,0.05,,,,,,
,0.0,,-0.003,0.008,-0.004,,,,,,
,-0.002,,0.002,0.0,-0.001,,,,,,
,-0.026,,0.005,0.028,-0.033,,,,,,
,0.029,,-0.015,-0.013,0.028,,,,,,
,0.045,,-0.015,-0.036,0.051,,,,,,
,-0.007,,0.009,-0.007,-0.001,,,,,,
,-0.032,,0.007,0.035,-0.041,,,,,,
,-0.003,,0.007,-0.01,0.002,,,,,,
,0.057,,-0.029,-0.027,0.055,,,,,,
,0.0,,0.006,-0.011,0.005,,,,,,
,-0.003,,-0.001,0.008,-0.006,,,,,,
,-0.036,,0.03,-0.006,-0.023,,,,,,
,-0.002,,-0.017,0.039,-0.022,,,,,,
,0.067,,-0.076,0.052,0.024,,,,,,
,0.07,,-0.051,-0.004,0.055,,,,,,
,-0.005,,0.029,-0.052,0.022,,,,,,
,-0.013,,0.01,0.0,-0.01,,,,,,
,-0.034,,0.017,0.018,-0.034,,,,,,
,-0.006,,0.001,0.007,-0.009,,,,,,
,0.037,,0.0,-0.055,0.056,,,,,,
,0.056,,-0.042,-0.001,0.042,,,,,,
,-0.02,,0.023,-0.016,-0.006,,,,,,
,-0.026,,0.014,0.012,-0.025,,,,,,
,0.037,,-0.048,0.04,0.007,,,,,,
,0.05,,-0.014,-0.048,0.061,,,,,,
,0.035,,-0.013,-0.026,0.04,,,,,,
,-0.05,,0.03,0.014,-0.044,,,,,,
,-0.035,,0.015,0.023,-0.038,,,,,,
,0.036,,-0.02,-0.012,0.033,,,,,,
,0.049,,-0.024,-0.026,0.048,,,,,,
,0.049,,-0.019,-0.035,0.055,,,,,,
,-0.021,,0.005,0.021,-0.027,,,,,,
,-0.015,,0.001,0.022,-0.023,,,,,,
,0.063,,-0.041,-0.012,0.052,,,,,,
,0.109,,-0.059,-0.046,0.105,,,,,,
,0.112,,-0.06,-0.048,0.107,,,,,,
,0.058,,-0.027,-0.034,0.061,,,,,,
,0.061,,-0.037,-0.016,0.053,,,,,,
,0.066,,-0.041,-0.015,0.056,,,,,,
,0.139,,-0.08,-0.049,0.128,,,,,,
,0.118,,-0.066,-0.046,0.112,,,,,,
,0.092,,-0.063,-0.012,0.074,,,,,,
,0.071,,-0.053,0.0,0.053,,,,,,
,0.084,,-0.088,0.048,0.039,,,,,,
,0.126,,-0.09,-0.008,0.097,,,,,,
,0.149,,-0.078,-0.067,0.145,,,,,,
,0.068,,,,,-0.024,-0.05,-0.026,,,
,0.06,,,,,-0.022,-0.049,-0.026,,,
,0.043,,,,,-0.019,-0.05,-0.026,,,
,0.056,,,,,-0.019,-0.049,-0.065,,,
,0.033,,,,,-0.014,-0.049,-0.066,,,
,-0.027,,,,,-0.015,-0.05,-0.063,,,
,-0.084,,,,,-0.012,-0.049,-0.05,,,
,-0.078,,,,,-0.009,-0.056,-0.069,,,
,-0.029,,,,,-0.008,-0.074,-0.082,,,
,-0.035,,,,,-0.004,-0.068,-0.101,,,
,-0.029,,,,,-0.005,-0.071,-0.107,,,
,-0.108,,,,,0.0,-0.068,-0.103,,,
,-0.106,,,,,0.0,-0.071,-0.099,,,
,-0.053,,,,,0.001,-0.069,-0.1,,,
,-0.09,,,,,0.009,-0.07,-0.095,,,
,-0.069,,,,,0.017,-0.069,-0.095,,,
,-0.103,,,,,0.026,-0.07,-0.089,,,
,-0.14,,,,,0.023,-0.069,-0.092,,,
,-0.086,,,,,0.0,-0.07,-0.082,,,
,-0.074,,,,,-0.015,-0.068,-0.097,,,
,-0.022,,,,,0.012,-0.025,-0.088,,,
,-0.086,,,,,0.048,0.04,-0.001,,,
,-0.019,,,,,0.065,0.096,0.12,,,
,0.08,,,,,0.054,0.197,0.282,,,
,0.167,,,,,0.027,0.461,0.572,,,
,0.242,,,,,0.023,0.64,0.88,,,
,0.275,,,,,-0.062,0.479,0.948,,,
,0.407,,,,,-0.232,0.169,0.882,,,
,0.601,,,,,-0.401,-0.15,0.762,,,
,0.585,,,,,-0.433,-0.401,0.528,,,
,0.369,,,,,-0.36,-0.505,0.206,,,
,0.001,,,,,-0.252,-0.607,-0.346,,,
,-0.255,,,,,-0.132,-0.614,-0.632,,,
,-0.312,,,,,-0.073,-0.533,-0.588,,,
,-0.274,,,,,-0.063,-0.446,-0.575,,,
,-0.27,,,,,-0.057,-0.384,-0.523,,,
,-0.232,,,,,-0.048,-0.344,-0.457,,,
,-0.293,,,,,-0.041,-0.301,-0.373,,,
,-0.218,,,,,-0.039,-0.255,-0.323,,,
,-0.138,,,,,-0.04,-0.192,-0.276,,,
,-0.137,,,,,-0.04,-0.147,-0.233,,,
,-0.094,,,,,-0.03,-0.106,-0.179,,,
,-0.162,,,,,-0.015,-0.08,-0.167,,,
,-0.165,,,,,-0.004,-0.074,-0.158,,,
,-0.099,,,,,0.01,-0.066,-0.152,,,
,-0.113,,,,,-0.011,-0.058,-0.141,,,
,-0.072,,,,,-0.013,-0.051,-0.13,,,
,-0.139,,,,,-0.002,-0.047,-0.117,,,
,-0.16,,,,,0.004,-0.044,-0.106,,,
,-0.105,,,,,0.013,-0.043,-0.096,,,
,-0.128,,,,,0.011,-0.037,-0.119,,,
,-0.072,,,,,0.005,-0.034,-0.112,,,
,-0.121,,,,,0.007,-0.034,-0.103,,,
,-0.17,,,,,0.02,-0.028,-0.096,,,
,-0.089,,,,,0.026,-0.025,-0.087,,,
,-0.088,,,,,0.028,-0.02,-0.084,,,
,-0.054,,,,,0.019,-0.019,-0.085,,,
,-0.095,,,,,0.027,-0.015,-0.083,,,
,-0.168,,,,,0.055,-0.012,-0.079,,,
,-0.099,,,,,0.046,-0.007,-0.08,,,
,-0.084,,,,,0.045,-0.005,-0.079,,,
,-0.041,,,,,0.039,-0.003,-0.068,,,
,-0.054,,,,,0.038,0.001,-0.053,,,
,-0.156,,,,,0.03,0.004,-0.042,,,
,-0.103,,,,,0.034,0.008,-0.024,,,
,-0.078,,,,,0.055,0.013,-0.026,,,
,-0.046,,,,,0.054,0.015,-0.05,,,
,-0.036,,,,,0.055,0.022,-0.024,,,
,-0.148,,,,,0.055,0.039,0.0,,,
,-0.103,,,,,0.051,0.034,0.004,,,
,-0.066,,,,,0.049,0.062,-0.009,,,
,-0.036,,,,,0.049,0.059,-0.01,,,
,-0.019,,,,,0.044,0.054,0.011,,,
,-0.125,,,,,0.045,0.083,0.041,,,
,-0.101,,,,,0.044,0.086,0.058,,,
,0.003,,,,,0.04,0.108,0.061,,,
,0.041,,,,,0.039,0.117,0.066,,,
,-0.024,,,,,0.038,0.112,0.067,,,
,-0.109,,,,,0.034,0.131,0.099,,,
,-0.082,,,,,0.035,0.141,0.121,,,
,0.019,,,,,0.033,0.143,0.113,,,
,0.082,,,,,0.029,0.148,0.109,,,
,0.034,,,,,0.029,0.15,0.101,,,
,-0.052,,,,,0.03,0.155,0.138,,,
,-0.039,,,,,0.028,0.153,0.153,,,
,0.063,,,,,0.024,0.168,0.137,,,
,0.132,,,,,0.025,0.171,0.136,,,
,0.094,,,,,0.02,0.168,0.124,,,
,0.075,,,,,0.019,0.171,0.168,,,
,0.054,,,,,0.018,0.165,0.195,,,
,0.048,,,,,0.014,0.165,0.178,,,
,0.166,,,,,0.015,0.164,0.176,,,
,0.16,,,,,0.014,0.164,0.162,,,
,0.134,,,,,0.01,0.16,0.181,,,
,0.112,,,,,0.009,0.16,0.199,,,
,0.086,,,,,0.008,0.159,0.19,,,
,0.186,,,,,0.004,0.155,0.191,,,
,0.199,,,,,0.005,0.154,0.186,,,
,0.086,,,,,0.006,0.155,0.184,,,
,0.047,,,,,0.031,0.154,0.177,,,
,0.079,,,,,0.03,0.149,0.187,,,
,0.173,,,,,0.031,0.14,0.194,,,
,0.192,,,,,0.028,0.133,0.177,,,
,0.066,,,,,0.036,0.123,0.166,,,
,0.022,,,,,0.074,0.105,0.152,,,
,0.047,,,,,0.067,0.087,0.13,,,
,0.119,,,,,0.065,0.069,0.095,,,
,0.163,,,,,0.06,0.053,0.068,,,
,0.038,,,,,0.057,0.052,0.055,,,
,-0.019,,,,,0.052,0.081,0.094,,,
,0.004,,,,,0.05,0.065,0.071,,,
,0.072,,,,,0.055,0.051,0.065,,,
,0.14,,,,,0.058,0.033,0.063,,,
,0.044,,,,,0.063,0.027,0.06,,,
,-0.041,,,,,0.064,0.047,0.058,,,
,-0.009,,,,,0.059,0.044,0.052,,,
,0.097,,,,,0.055,0.04,0.047,,,
,0.134,,,,,0.051,0.039,0.045,,,
,0.055,,,,,0.048,0.035,0.037,,,
,-0.042,,,,,0.043,0.034,0.033,,,
,-0.027,,,,,0.04,0.03,0.03,,,
,0.074,,,,,0.031,0.029,0.021,,,
,0.126,,,,,0.02,0.024,0.007,,,
,0.059,,,,,0.021,0.021,0.004,,,
,-0.042,,,,,0.054,0.019,0.043,,,
,-0.05,,,,,0.055,0.015,0.046,,,
,0.044,,,,,0.05,0.014,0.041,,,
,0.122,,,,,0.049,0.01,0.037,,,
,0.079,,,,,0.046,0.01,0.033,,,
,-0.032,,,,,0.042,0.034,0.029,,,
,-0.063,,,,,0.039,0.029,0.026,,,
,0.023,,,,,0.043,0.015,0.016,,,
,0.102,,,,,0.045,0.002,-0.005,,,
,0.113,,,,,0.048,-0.009,-0.022,,,
,0.044,,,,,0.05,-0.004,-0.013,,,
,-0.036,,,,,0.045,-0.004,0.006,,,
,-0.045,,,,,0.045,-0.008,0.0,,,
,0.041,,,,,0.044,-0.026,-0.027,,,
,0.1,,,,,0.045,-0.037,-0.055,,,
,0.052,,,,,0.044,-0.031,-0.065,,,
,-0.039,,,,,0.045,-0.018,-0.067,,,
,-0.065,,,,,0.043,-0.022,-0.072,,,
,0.004,,,,,0.039,-0.059,-0.075,,,
,0.086,,,,,0.039,-0.06,-0.079,,,
,0.057,,,,,0.04,-0.059,-0.079,,,
,-0.022,,,,,0.035,-0.06,-0.08,,,
,-0.077,,,,,0.018,-0.059,-0.084,,,
,-0.009,,,,,0.004,-0.06,-0.085,,,
,0.08,,,,,-0.014,-0.06,-0.085,,,
,0.08,,,,,-0.01,-0.056,-0.081,,,
,-0.01,,,,,0.017,-0.054,-0.079,,,
,-0.047,,,,,0.035,-0.051,-0.076,,,
,-0.004,,,,,0.021,-0.049,-0.074,,,
,0.121,,,,,0.001,-0.047,-0.06,,,
,0.081,,,,,0.002,-0.041,-0.034,,,
,-0.006,,,,,0.028,-0.04,-0.013,,,
,-0.002,,,,,0.047,-0.036,0.002,,,
,0.082,,,,,0.044,-0.035,-0.013,,,
,0.192,,,,,0.035,-0.031,-0.039,,,
,0.183,,,,,0.028,-0.029,-0.053,,,
,0.134,,,,,0.018,-0.026,-0.049,,,
,0.043,,,,,-0.002,-0.024,-0.048,,,
,0.104,,,,,-0.027,-0.02,-0.044,,,
,0.21,,,,,-0.044,-0.053,-0.04,,,
,0.211,,,,,-0.062,-0.056,-0.025,,,
,0.107,,,,,-0.055,-0.051,-0.016,,,
,0.062,,,,,-0.048,-0.047,-0.001,,,
,0.088,,,,,-0.039,-0.044,-0.016,,,
,0.204,,,,,-0.037,-0.043,-0.046,,,
,0.205,,,,,-0.036,-0.038,-0.067,,,
,0.079,,,,,-0.034,-0.035,-0.054,,,
,-0.041,,,,,-0.035,-0.029,-0.036,,,
,0.015,,,,,-0.031,-0.032,-0.03,,,
,0.077,,,,,-0.029,-0.066,-0.089,,,
,0.071,,,,,-0.029,-0.065,-0.111,,,
,-0.029,,,,,-0.03,-0.062,-0.128,,,
,-0.087,,,,,-0.029,-0.06,-0.122,,,
,-0.061,,,,,-0.029,-0.055,-0.127,,,
,0.036,,,,,-0.03,-0.091,-0.123,,,
,0.055,,,,,-0.024,-0.097,-0.132,,,
,0.023,,,,,-0.011,-0.092,-0.127,,,
,-0.09,,,,,-0.001,-0.096,-0.133,,,
,-0.108,,,,,0.013,-0.093,-0.132,,,
,-0.055,,,,,0.003,-0.096,-0.137,,,
,0.056,,,,,-0.016,-0.093,-0.131,,,
,-0.027,,,,,-0.026,-0.092,-0.133,,,
,-0.107,,,,,-0.016,-0.087,-0.117,,,
,-0.12,,,,,-0.008,-0.088,-0.119,,,
,-0.074,,,,,0.005,-0.079,-0.102,,,
,0.06,,,,,0.011,-0.05,-0.096,,,
,0.135,,,,,0.031,0.051,0.012,,,
,0.131,,,,,0.037,0.157,0.199,,,
,0.106,,,,,0.098,0.374,0.467,,,
,0.18,,,,,0.105,0.614,0.78,,,
,0.339,,,,,-0.035,0.563,0.915,,,
,0.46,,,,,-0.203,0.278,0.838,,,
,0.54,,,,,-0.332,0.011,0.782,,,
,0.493,,,,,-0.38,-0.281,0.657,,,
,0.407,,,,,-0.351,-0.46,0.374,,,
,0.203,,,,,-0.332,-0.627,-0.166,,,
,-0.031,,,,,-0.211,-0.664,-0.639,,,
,-0.229,,,,,-0.092,-0.571,-0.636,,,
,-0.308,,,,,-0.017,-0.495,-0.58,,,
,-0.232,,,,,0.006,-0.448,-0.523,,,
,-0.154,,,,,-0.063,-0.42,-0.516,,,
,-0.123,,,,,-0.081,-0.354,-0.46,,,
,-0.2,,,,,-0.038,-0.279,-0.359,,,
,-0.221,,,,,-0.039,-0.223,-0.266,,,
,-0.156,,,,,-0.04,-0.192,-0.242,,,
,-0.069,,,,,-0.04,-0.157,-0.209,,,
,-0.019,,,,,-0.039,-0.115,-0.173,,,
,-0.103,,,,,-0.031,-0.105,-0.141,,,
,-0.173,,,,,-0.028,-0.099,-0.147,,,
,-0.094,,,,,-0.02,-0.09,-0.142,,,
,0.005,,,,,-0.019,-0.083,-0.147,,,
,0.01,,,,,-0.033,-0.079,-0.138,,,
,-0.093,,,,,-0.013,-0.078,-0.135,,,
,-0.147,,,,,0.024,-0.073,-0.13,,,
,-0.109,,,,,0.024,-0.073,-0.127,,,
,-0.006,,,,,-0.009,-0.068,-0.119,,,
,0.023,,,,,-0.036,-0.071,-0.118,,,
,-0.069,,,,,-0.034,-0.062,-0.111,,,
,-0.137,,,,,-0.025,-0.06,-0.11,,,
,-0.109,,,,,-0.017,-0.051,-0.109,,,
,-0.015,,,,,-0.014,-0.049,-0.111,,,
,0.034,,,,,0.0,-0.044,-0.102,,,
,-0.047,,,,,0.015,-0.041,-0.082,,,
,-0.119,,,,,0.033,-0.036,-0.067,,,
,-0.104,,,,,0.039,-0.034,-0.042,,,
,-0.001,,,,,0.009,-0.028,-0.073,,,
,0.056,,,,,-0.024,-0.026,-0.069,,,
,0.022,,,,,-0.001,-0.02,-0.038,,,
,-0.073,,,,,0.042,-0.02,-0.02,,,
,-0.104,,,,,0.027,-0.015,-0.011,,,
,-0.005,,,,,0.015,-0.015,-0.033,,,
,0.045,,,,,-0.003,-0.008,-0.061,,,
,0.007,,,,,-0.012,-0.002,-0.043,,,
,-0.088,,,,,0.0,0.002,0.006,,,
,-0.093,,,,,0.024,0.007,-0.014,,,
,-0.018,,,,,0.031,0.013,-0.012,,,
,0.053,,,,,0.014,0.016,-0.031,,,
,0.028,,,,,-0.001,0.033,-0.007,,,
,-0.059,,,,,0.004,0.072,0.043,,,
,-0.088,,,,,0.023,0.069,0.036,,,
,-0.055,,,,,0.027,0.069,0.029,,,
,0.057,,,,,0.011,0.063,0.019,,,
,0.081,,,,,-0.002,0.073,0.029,,,
,-0.026,,,,,0.002,0.126,0.087,,,
,-0.05,,,,,0.021,0.124,0.109,,,
,-0.028,,,,,0.027,0.113,0.102,,,
,0.078,,,,,0.006,0.106,0.081,,,
,0.117,,,,,-0.018,0.102,0.076,,,
,0.024,,,,,-0.022,0.148,0.131,,,
,-0.027,,,,,-0.012,0.158,0.136,,,
,0.046,,,,,-0.006,0.153,0.117,,,
,0.134,,,,,-0.018,0.156,0.107,,,
,0.16,,,,,-0.042,0.153,0.095,,,
,0.085,,,,,-0.037,0.155,0.152,,,
,0.018,,,,,-0.029,0.154,0.156,,,
,0.057,,,,,-0.021,0.153,0.146,,,
,0.17,,,,,-0.012,0.142,0.134,,,
,0.207,,,,,0.002,0.141,0.127,,,
,0.135,,,,,0.013,0.131,0.175,,,
,0.062,,,,,0.03,0.13,0.202,,,
,0.087,,,,,0.029,0.119,0.211,,,
,0.191,,,,,0.003,0.126,0.21,,,
,0.242,,,,,-0.016,0.138,0.208,,,
,0.171,,,,,0.001,0.15,0.211,,,
,0.076,,,,,0.037,0.169,0.199,,,
,0.083,,,,,0.052,0.142,0.176,,,
,0.171,,,,,0.049,0.127,0.158,,,
,0.233,,,,,0.049,0.102,0.132,,,
,0.17,,,,,0.05,0.115,0.155,,,
,0.067,,,,,0.049,0.105,0.184,,,
,0.052,,,,,0.05,0.088,0.156,,,
,0.129,,,,,0.049,0.073,0.11,,,
,0.192,,,,,0.05,0.058,0.096,,,
,0.169,,,,,0.049,0.055,0.102,,,
,0.076,,,,,0.052,0.053,0.098,,,
,0.043,,,,,0.051,0.049,0.099,,,
,0.082,,,,,0.049,0.05,0.054,,,
,0.153,,,,,0.046,0.045,0.021,,,
,0.131,,,,,0.044,0.045,0.016,,,
,0.02,,,,,0.04,0.043,0.044,,,
,-0.007,,,,,0.038,0.04,0.064,,,
,0.07,,,,,0.035,0.038,0.067,,,
,0.134,,,,,0.033,0.034,0.062,,,
,0.129,,,,,0.03,0.035,0.061,,,
,0.027,,,,,0.028,0.03,0.057,,,
,-0.014,,,,,0.025,0.03,0.056,,,
,0.053,,,,,0.023,0.028,0.053,,,
,0.126,,,,,0.02,0.024,0.056,,,
,0.137,,,,,0.018,0.025,0.053,,,
,0.039,,,,,0.034,0.024,0.056,,,
,-0.019,,,,,0.05,0.025,0.053,,,
,0.044,,,,,0.042,0.021,0.052,,,
,0.121,,,,,0.041,0.019,0.04,,,
,0.134,,,,,0.037,0.02,0.036,,,
,0.059,,,,,0.035,0.019,0.027,,,
,-0.02,,,,,0.033,0.018,0.017,,,
,0.024,,,,,0.03,0.011,-0.01,,,
,0.106,,,,,0.028,0.003,-0.014,,,
,0.134,,,,,0.023,-0.001,-0.045,,,
,0.058,,,,,0.02,-0.006,-0.057,,,
,-0.023,,,,,0.018,-0.016,-0.054,,,
,0.004,,,,,0.015,-0.02,-0.055,,,
,0.08,,,,,0.014,-0.048,-0.053,,,
,0.126,,,,,0.009,-0.042,-0.037,,,
,0.066,,,,,0.012,-0.032,-0.024,,,
,-0.027,,,,,0.027,-0.019,-0.003,,,
,-0.005,,,,,0.025,-0.019,-0.007,,,
,0.067,,,,,0.025,-0.044,-0.059,,,
,0.116,,,,,0.022,-0.068,-0.052,,,
,0.075,,,,,0.019,-0.076,-0.044,,,
,-0.017,,,,,0.02,-0.074,-0.03,,,
,-0.02,,,,,0.015,-0.075,-0.03,,,
,0.056,,,,,0.015,-0.074,-0.069,,,
,0.102,,,,,0.015,-0.064,-0.079,,,
,0.076,,,,,0.011,-0.054,-0.069,,,
,-0.018,,,,,0.009,-0.048,-0.063,,,
,-0.025,,,,,0.009,-0.039,-0.053,,,
,0.045,,,,,0.004,-0.066,-0.067,,,
,0.101,,,,,0.005,-0.078,-0.092,,,
,0.083,,,,,0.003,-0.073,-0.102,,,
,-0.007,,,,,0.018,-0.071,-0.099,,,
,-0.032,,,,,0.022,-0.069,-0.096,,,
,0.031,,,,,0.019,-0.068,-0.093,,,
,0.09,,,,,0.02,-0.063,-0.091,,,
,0.08,,,,,0.019,-0.066,-0.113,,,
,-0.003,,,,,0.02,-0.059,-0.107,,,
,-0.039,,,,,0.019,-0.06,-0.105,,,
,0.02,,,,,0.02,-0.054,-0.1,,,
,0.082,,,,,0.016,-0.056,-0.096,,,
,0.092,,,,,0.014,-0.052,-0.094,,,
,0.006,,,,,0.015,-0.05,-0.095,,,
,-0.041,,,,,0.015,-0.048,-0.094,,,
,0.018,,,,,0.014,-0.067,-0.095,,,
,0.084,,,,,0.015,-0.076,-0.095,,,
,0.116,,,,,0.014,-0.091,-0.093,,,
,0.047,,,,,0.02,-0.09,-0.089,,,
,-0.01,,,,,0.029,-0.085,-0.088,,,
,0.023,,,,,0.023,-0.081,-0.084,,,
,0.088,,,,,0.021,-0.077,-0.083,,,
,0.134,,,,,0.015,-0.074,-0.079,,,
,0.083,,,,,0.013,-0.075,-0.077,,,
,0.014,,,,,0.007,-0.073,-0.073,,,
,0.06,,,,,0.005,-0.07,-0.073,,,
,0.146,,,,,-0.006,-0.069,-0.068,,,
,0.19,,,,,-0.013,-0.07,-0.07,,,
,0.146,,,,,-0.022,-0.067,-0.062,,,
,0.072,,,,,-0.024,-0.064,-0.059,,,
,0.1,,,,,-0.028,-0.065,-0.052,,,
,0.159,,,,,-0.028,-0.064,-0.047,,,
,0.203,,,,,-0.043,-0.059,-0.06,,,
,0.173,,,,,-0.053,-0.06,-0.068,,,
,0.08,,,,,-0.045,-0.059,-0.059,,,
,0.079,,,,,-0.044,-0.062,-0.06,,,
,0.133,,,,,-0.038,-0.083,-0.056,,,
,0.167,,,,,-0.035,-0.079,-0.052,,,
,0.135,,,,,-0.034,-0.069,-0.05,,,
,0.052,,,,,-0.035,-0.062,-0.044,,,
,0.066,,,,,-0.034,-0.056,-0.039,,,
,0.045,,,,,-0.035,-0.093,-0.089,,,
,0.086,,,,,-0.035,-0.112,-0.112,,,
,0.08,,,,,-0.031,-0.124,-0.129,,,
,-0.009,,,,,-0.029,-0.115,-0.117,,,
,-0.041,,,,,-0.026,-0.116,-0.117,,,
,0.002,,,,,-0.024,-0.111,-0.107,,,
,0.054,,,,,-0.024,-0.111,-0.115,,,
,0.06,,,,,-0.019,-0.106,-0.113,,,
,-0.018,,,,,-0.02,-0.106,-0.121,,,
,-0.046,,,,,-0.013,-0.1,-0.118,,,
,-0.018,,,,,-0.016,-0.101,-0.126,,,
,0.048,,,,,-0.003,-0.091,-0.124,,,
,0.057,,,,,0.015,-0.084,-0.122,,,
,0.005,,,,,0.035,-0.07,-0.09,,,
,-0.044,,,,,0.054,-0.02,-0.041,,,
,0.046,,,,,0.049,0.036,0.038,,,
,0.169,,,,,0.021,0.07,0.122,,,
,0.244,,,,,0.02,0.193,0.291,,,
,0.236,,,,,0.076,0.461,0.588,,,
,0.207,,,,,0.044,0.591,0.849,,,
,0.308,,,,,-0.108,0.384,0.816,,,
,0.564,,,,,-0.289,0.071,0.7,,,
,0.673,,,,,-0.406,-0.213,0.572,,,
,0.521,,,,,-0.387,-0.451,0.36,,,
,0.276,,,,,-0.315,-0.572,0.038,,,
,0.026,,,,,-0.217,-0.691,-0.494,,,
,-0.047,,,,,-0.119,-0.687,-0.697,,,
,-0.075,,,,,-0.072,-0.598,-0.648,,,
,-0.15,,,,,-0.055,-0.48,-0.561,,,
,-0.216,,,,,-0.052,-0.408,-0.498,,,
,-0.213,,,,,-0.039,-0.365,-0.435,,,
,-0.136,,,,,-0.041,-0.344,-0.4,,,
,-0.13,,,,,-0.05,-0.297,-0.351,,,
,-0.127,,,,,-0.033,-0.227,-0.269,,,
,-0.127,,,,,-0.023,-0.164,-0.196,,,
,-0.111,,,,,-0.007,-0.134,-0.164,,,
,-0.041,,,,,-0.001,-0.111,-0.152,,,
,0.018,,,,,0.002,-0.092,-0.134,,,
,0.006,,,,,0.006,-0.086,-0.121,,,
,-0.053,,,,,0.01,-0.082,-0.119,,,
,-0.086,,,,,0.009,-0.078,-0.12,,,
,-0.046,,,,,0.01,-0.071,-0.12,,,
,0.014,,,,,0.009,-0.067,-0.118,,,
,0.009,,,,,0.01,-0.064,-0.104,,,
,-0.043,,,,,0.009,-0.06,-0.098,,,
,-0.089,,,,,0.01,-0.056,-0.082,,,
,-0.06,,,,,0.009,-0.052,-0.088,,,
,0.008,,,,,0.01,-0.048,-0.1,,,
,0.014,,,,,0.009,-0.044,-0.1,,,
