I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,-0.154,,0.115,0.004,-0.117,,,,,,
,-0.155,,0.114,0.005,-0.118,,,,,,
,-0.155,,0.113,0.008,-0.12,,,,,,
,-0.154,,0.112,0.009,-0.121,,,,,,
,-0.154,,0.113,0.009,-0.121,,,,,,
,-0.155,,0.114,0.005,-0.119,,,,,,
,-0.155,,0.115,0.004,-0.118,,,,,,
,-0.154,,0.112,0.008,-0.12,,,,,,
,-0.157,,0.108,0.02,-0.128,,,,,,
,-0.163,,0.105,0.036,-0.141,,,,,,
,-0.178,,0.109,0.05,-0.158,,,,,,
,-0.196,,0.119,0.056,-0.174,,,,,,
,-0.21,,0.127,0.06,-0.187,,,,,,
,-0.211,,0.125,0.067,-0.192,,,,,,
,-0.204,,0.112,0.082,-0.194,,,,,,
,-0.196,,0.097,0.098,-0.196,,,,,,
,-0.194,,0.088,0.115,-0.203,,,,,,
,-0.191,,0.076,0.133,-0.21,,,,,,
,-0.184,,0.06,0.156,-0.216,,,,,,
,-0.178,,0.048,0.17,-0.219,,,,,,
,-0.181,,0.054,0.165,-0.219,,,,,,
,-0.184,,0.065,0.146,-0.211,,,,,,
,-0.17,,0.058,0.14,-0.197,,,,,,
,-0.129,,0.018,0.157,-0.174,,,,,,
,-0.069,,-0.035,0.175,-0.138,,,,,,
,-0.001,,-0.079,0.16,-0.08,,,,,,
,0.07,,-0.108,0.11,-0.001,,,,,,
,0.144,,-0.133,0.047,0.085,,,,,,
,0.224,,-0.164,-0.008,0.171,,,,,,
,0.306,,-0.197,-0.065,0.262,,,,,,
,0.393,,-0.226,-0.138,0.363,,,,,,
,0.479,,-0.248,-0.223,0.47,,,,,,
,0.56,,-0.268,-0.305,0.572,,,,,,
,0.632,,-0.288,-0.372,0.659,,,,,,
,0.694,,-0.309,-0.424,0.732,,,,,,
,0.742,,-0.325,-0.462,0.787,,,,,,
,0.773,,-0.336,-0.489,0.824,,,,,,
,0.788,,-0.339,-0.504,0.843,,,,,,
,0.794,,-0.339,-0.512,0.852,,,,,,
,0.793,,-0.336,-0.514,0.852,,,,,,
,0.79,,-0.335,-0.515,0.85,,,,,,
,0.793,,-0.339,-0.513,0.851,,,,,,
,0.815,,-0.358,-0.508,0.865,,,,,,
,0.847,,-0.388,-0.494,0.883,,,,,,
,0.87,,-0.417,-0.471,0.888,,,,,,
,0.857,,-0.425,-0.436,0.861,,,,,,
,0.802,,-0.408,-0.388,0.796,,,,,,
,0.709,,-0.372,-0.318,0.691,,,,,,
,0.593,,-0.329,-0.231,0.56,,,,,,
,0.471,,-0.279,-0.148,0.427,,,,,,
,0.366,,-0.225,-0.1,0.324,,,,,,
,0.281,,-0.167,-0.087,0.254,,,,,,
,0.205,,-0.11,-0.088,0.197,,,,,,
,0.123,,-0.053,-0.078,0.13,,,,,,
,0.038,,0.001,-0.061,0.058,,,,,,
,-0.035,,0.052,-0.051,-0.001,,,,,,
,-0.094,,0.096,-0.051,-0.045,,,,,,
,-0.138,,0.127,-0.045,-0.08,,,,,,
,-0.174,,0.145,-0.026,-0.116,,,,,,
,-0.2,,0.154,-0.006,-0.146,,,,,,
,-0.22,,0.164,0.002,-0.166,,,,,,
,-0.235,,0.176,0.001,-0.177,,,,,,
,-0.245,,0.185,-0.002,-0.182,,,,,,
,-0.241,,0.182,-0.001,-0.18,,,,,,
,-0.23,,0.173,0.002,-0.172,,,,,,
,-0.219,,0.164,0.003,-0.166,,,,,,
,-0.215,,0.16,0.003,-0.163,,,,,,
,-0.211,,0.155,0.005,-0.16,,,,,,
,-0.202,,0.148,0.007,-0.156,,,,,,
,-0.193,,0.139,0.012,-0.151,,,,,,
,-0.186,,0.132,0.015,-0.148,,,,,,
,-0.18,,0.127,0.017,-0.144,,,,,,
,-0.175,,0.123,0.017,-0.14,,,,,,
,-0.17,,0.119,0.017,-0.135,,,,,,
,-0.166,,0.117,0.017,-0.133,,,,,,
,-0.163,,0.113,0.019,-0.131,,,,,,
,-0.159,,0.109,0.02,-0.129,,,,,,
,-0.154,,0.104,0.022,-0.126,,,,,,
,-0.151,,0.102,0.023,-0.124,,,,,,
,-0.147,,0.099,0.023,-0.121,,,,,,
,-0.143,,0.096,0.024,-0.119,,,,,,
,-0.138,,0.091,0.025,-0.116,,,,,,
,-0.135,,,,,0.095,0.07,0.14,,,
,-0.131,,,,,0.095,0.069,0.137,,,
,-0.127,,,,,0.095,0.069,0.135,,,
,-0.122,,,,,0.093,0.07,0.134,,,
,-0.121,,,,,0.094,0.076,0.135,,,
,-0.121,,,,,0.095,0.081,0.135,,,
,-0.122,,,,,0.097,0.083,0.133,,,
,-0.123,,,,,0.098,0.083,0.13,,,
,-0.125,,,,,0.099,0.085,0.13,,,
,-0.125,,,,,0.1,0.085,0.13,,,
,-0.125,,,,,0.1,0.084,0.13,,,
,-0.125,,,,,0.099,0.084,0.127,,,
,-0.126,,,,,0.1,0.084,0.126,,,
,-0.124,,,,,0.1,0.085,0.125,,,
,-0.122,,,,,0.101,0.084,0.124,,,
,-0.124,,,,,0.099,0.084,0.124,,,
,-0.135,,,,,0.097,0.085,0.124,,,
,-0.146,,,,,0.097,0.085,0.122,,,
,-0.151,,,,,0.106,0.084,0.118,,,
,-0.148,,,,,0.12,0.084,0.115,,,
,-0.145,,,,,0.134,0.085,0.114,,,
,-0.144,,,,,0.141,0.085,0.115,,,
,-0.145,,,,,0.14,0.084,0.115,,,
,-0.145,,,,,0.139,0.084,0.113,,,
,-0.145,,,,,0.14,0.085,0.112,,,
,-0.144,,,,,0.14,0.085,0.11,,,
,-0.145,,,,,0.138,0.085,0.109,,,
,-0.144,,,,,0.135,0.084,0.109,,,
,-0.145,,,,,0.134,0.085,0.108,,,
,-0.145,,,,,0.134,0.085,0.107,,,
,-0.145,,,,,0.135,0.085,0.104,,,
,-0.144,,,,,0.135,0.084,0.103,,,
,-0.145,,,,,0.135,0.085,0.103,,,
,-0.145,,,,,0.134,0.085,0.106,,,
,-0.145,,,,,0.132,0.085,0.107,,,
,-0.144,,,,,0.13,0.084,0.109,,,
,-0.143,,,,,0.13,0.085,0.11,,,
,-0.141,,,,,0.13,0.085,0.11,,,
,-0.14,,,,,0.13,0.085,0.11,,,
,-0.139,,,,,0.129,0.083,0.112,,,
,-0.139,,,,,0.129,0.084,0.114,,,
,-0.14,,,,,0.13,0.089,0.115,,,
,-0.14,,,,,0.13,0.092,0.114,,,
,-0.139,,,,,0.128,0.095,0.115,,,
,-0.139,,,,,0.126,0.098,0.117,,,
,-0.14,,,,,0.125,0.1,0.12,,,
,-0.139,,,,,0.124,0.102,0.12,,,
,-0.139,,,,,0.123,0.103,0.12,,,
,-0.14,,,,,0.125,0.104,0.118,,,
,-0.14,,,,,0.125,0.105,0.117,,,
,-0.139,,,,,0.124,0.105,0.114,,,
,-0.139,,,,,0.122,0.104,0.114,,,
,-0.14,,,,,0.121,0.105,0.115,,,
,-0.139,,,,,0.12,0.105,0.115,,,
,-0.137,,,,,0.12,0.104,0.114,,,
,-0.134,,,,,0.119,0.104,0.114,,,
,-0.134,,,,,0.12,0.104,0.114,,,
,-0.134,,,,,0.12,0.105,0.115,,,
,-0.135,,,,,0.119,0.105,0.115,,,
,-0.135,,,,,0.119,0.104,0.114,,,
,-0.135,,,,,0.119,0.104,0.114,,,
,-0.135,,,,,0.121,0.105,0.115,,,
,-0.134,,,,,0.124,0.104,0.114,,,
,-0.134,,,,,0.124,0.104,0.115,,,
,-0.135,,,,,0.124,0.104,0.118,,,
,-0.135,,,,,0.124,0.105,0.12,,,
,-0.135,,,,,0.124,0.105,0.12,,,
,-0.134,,,,,0.125,0.104,0.119,,,
,-0.135,,,,,0.125,0.104,0.121,,,
,-0.135,,,,,0.125,0.105,0.126,,,
,-0.135,,,,,0.124,0.105,0.13,,,
,-0.135,,,,,0.124,0.104,0.13,,,
,-0.135,,,,,0.124,0.104,0.129,,,
,-0.134,,,,,0.125,0.105,0.129,,,
,-0.132,,,,,0.124,0.105,0.129,,,
,-0.129,,,,,0.124,0.104,0.129,,,
,-0.128,,,,,0.125,0.104,0.129,,,
,-0.129,,,,,0.125,0.105,0.13,,,
,-0.129,,,,,0.124,0.104,0.129,,,
,-0.13,,,,,0.124,0.103,0.129,,,
,-0.129,,,,,0.124,0.105,0.13,,,
,-0.13,,,,,0.125,0.108,0.131,,,
,-0.13,,,,,0.124,0.112,0.131,,,
,-0.129,,,,,0.124,0.115,0.128,,,
,-0.13,,,,,0.125,0.117,0.127,,,
,-0.13,,,,,0.125,0.119,0.13,,,
,-0.13,,,,,0.124,0.121,0.139,,,
,-0.129,,,,,0.124,0.123,0.15,,,
,-0.129,,,,,0.124,0.125,0.158,,,
,-0.13,,,,,0.125,0.125,0.16,,,
,-0.13,,,,,0.125,0.125,0.16,,,
,-0.129,,,,,0.124,0.124,0.159,,,
,-0.13,,,,,0.124,0.125,0.16,,,
,-0.13,,,,,0.125,0.125,0.16,,,
,-0.13,,,,,0.126,0.125,0.159,,,
,-0.129,,,,,0.125,0.124,0.159,,,
,-0.13,,,,,0.123,0.125,0.16,,,
,-0.13,,,,,0.12,0.125,0.16,,,
,-0.13,,,,,0.12,0.125,0.161,,,
,-0.129,,,,,0.12,0.124,0.162,,,
,-0.129,,,,,0.12,0.124,0.164,,,
,-0.13,,,,,0.118,0.125,0.165,,,
,-0.13,,,,,0.116,0.124,0.165,,,
,-0.129,,,,,0.114,0.124,0.164,,,
,-0.13,,,,,0.113,0.124,0.165,,,
,-0.13,,,,,0.115,0.125,0.165,,,
,-0.129,,,,,0.116,0.126,0.165,,,
,-0.129,,,,,0.115,0.125,0.164,,,
,-0.13,,,,,0.114,0.123,0.165,,,
,-0.13,,,,,0.111,0.122,0.164,,,
,-0.13,,,,,0.11,0.125,0.165,,,
,-0.129,,,,,0.109,0.133,0.166,,,
,-0.13,,,,,0.11,0.145,0.169,,,
,-0.13,,,,,0.109,0.152,0.17,,,
,-0.129,,,,,0.107,0.155,0.17,,,
,-0.129,,,,,0.105,0.154,0.169,,,
,-0.13,,,,,0.105,0.155,0.17,,,
,-0.13,,,,,0.105,0.155,0.17,,,
,-0.13,,,,,0.104,0.155,0.17,,,
,-0.129,,,,,0.102,0.154,0.169,,,
,-0.13,,,,,0.104,0.155,0.17,,,
,-0.13,,,,,0.112,0.155,0.169,,,
,-0.13,,,,,0.121,0.155,0.169,,,
,-0.129,,,,,0.126,0.155,0.171,,,
,-0.13,,,,,0.129,0.156,0.176,,,
,-0.13,,,,,0.129,0.155,0.18,,,
,-0.13,,,,,0.132,0.153,0.181,,,
,-0.129,,,,,0.134,0.152,0.182,,,
,-0.131,,,,,0.135,0.159,0.188,,,
,-0.133,,,,,0.132,0.17,0.197,,,
,-0.135,,,,,0.13,0.18,0.205,,,
,-0.135,,,,,0.129,0.184,0.207,,,
,-0.135,,,,,0.13,0.185,0.206,,,
,-0.134,,,,,0.131,0.184,0.204,,,
,-0.135,,,,,0.131,0.184,0.205,,,
,-0.135,,,,,0.129,0.185,0.205,,,
,-0.135,,,,,0.127,0.185,0.205,,,
,-0.135,,,,,0.126,0.185,0.204,,,
,-0.135,,,,,0.124,0.185,0.205,,,
,-0.134,,,,,0.124,0.184,0.204,,,
,-0.135,,,,,0.124,0.185,0.205,,,
,-0.135,,,,,0.124,0.185,0.205,,,
,-0.135,,,,,0.124,0.184,0.204,,,
,-0.133,,,,,0.125,0.184,0.203,,,
,-0.132,,,,,0.126,0.184,0.203,,,
,-0.129,,,,,0.125,0.185,0.205,,,
,-0.127,,,,,0.122,0.184,0.213,,,
,-0.125,,,,,0.12,0.184,0.221,,,
,-0.125,,,,,0.12,0.185,0.227,,,
,-0.125,,,,,0.119,0.185,0.227,,,
,-0.125,,,,,0.12,0.184,0.225,,,
,-0.123,,,,,0.119,0.185,0.224,,,
,-0.121,,,,,0.12,0.184,0.225,,,
,-0.119,,,,,0.12,0.183,0.225,,,
,-0.12,,,,,0.12,0.183,0.226,,,
,-0.12,,,,,0.119,0.184,0.23,,,
,-0.119,,,,,0.117,0.19,0.24,,,
,-0.116,,,,,0.116,0.197,0.25,,,
,-0.114,,,,,0.114,0.201,0.258,,,
,-0.111,,,,,0.114,0.199,0.259,,,
,-0.11,,,,,0.115,0.194,0.26,,,
,-0.109,,,,,0.115,0.192,0.261,,,
,-0.11,,,,,0.115,0.193,0.264,,,
,-0.109,,,,,0.113,0.199,0.266,,,
,-0.107,,,,,0.112,0.21,0.269,,,
,-0.105,,,,,0.11,0.22,0.269,,,
,-0.105,,,,,0.109,0.226,0.27,,,
,-0.105,,,,,0.109,0.228,0.27,,,
,-0.104,,,,,0.11,0.23,0.271,,,
,-0.101,,,,,0.11,0.233,0.273,,,
,-0.1,,,,,0.11,0.235,0.275,,,
,-0.099,,,,,0.11,0.233,0.276,,,
,-0.1,,,,,0.109,0.234,0.278,,,
,-0.099,,,,,0.109,0.238,0.282,,,
,-0.097,,,,,0.107,0.247,0.289,,,
,-0.094,,,,,0.104,0.254,0.295,,,
,-0.094,,,,,0.104,0.259,0.3,,,
,-0.094,,,,,0.104,0.26,0.303,,,
,-0.095,,,,,0.105,0.261,0.307,,,
,-0.095,,,,,0.105,0.262,0.311,,,
,-0.095,,,,,0.105,0.265,0.315,,,
,-0.093,,,,,0.105,0.267,0.316,,,
,-0.09,,,,,0.105,0.269,0.319,,,
,-0.089,,,,,0.103,0.269,0.322,,,
,-0.09,,,,,0.102,0.27,0.326,,,
,-0.089,,,,,0.1,0.27,0.329,,,
,-0.088,,,,,0.099,0.271,0.333,,,
,-0.085,,,,,0.099,0.275,0.335,,,
,-0.083,,,,,0.1,0.285,0.336,,,
,-0.083,,,,,0.1,0.297,0.337,,,
,-0.085,,,,,0.099,0.305,0.345,,,
,-0.086,,,,,0.099,0.305,0.357,,,
,-0.086,,,,,0.1,0.304,0.371,,,
,-0.084,,,,,0.1,0.309,0.377,,,
,-0.081,,,,,0.1,0.32,0.376,,,
,-0.08,,,,,0.099,0.329,0.369,,,
,-0.079,,,,,0.097,0.331,0.364,,,
,-0.08,,,,,0.096,0.327,0.363,,,
,-0.078,,,,,0.094,0.323,0.37,,,
,-0.076,,,,,0.094,0.323,0.383,,,
,-0.075,,,,,0.095,0.325,0.395,,,
,-0.074,,,,,0.095,0.325,0.4,,,
,-0.074,,,,,0.095,0.325,0.4,,,
,-0.075,,,,,0.094,0.324,0.399,,,
,-0.075,,,,,0.095,0.324,0.401,,,
,-0.074,,,,,0.095,0.325,0.405,,,
,-0.073,,,,,0.095,0.328,0.407,,,
,-0.071,,,,,0.094,0.332,0.409,,,
,-0.07,,,,,0.096,0.338,0.409,,,
,-0.069,,,,,0.098,0.344,0.407,,,
,-0.07,,,,,0.1,0.35,0.41,,,
,-0.07,,,,,0.1,0.354,0.419,,,
,-0.07,,,,,0.103,0.361,0.431,,,
,-0.068,,,,,0.109,0.369,0.437,,,
,-0.067,,,,,0.118,0.379,0.437,,,
,-0.065,,,,,0.124,0.384,0.434,,,
,-0.064,,,,,0.125,0.385,0.434,,,
,-0.064,,,,,0.121,0.381,0.435,,,
,-0.064,,,,,0.119,0.379,0.435,,,
,-0.065,,,,,0.119,0.379,0.434,,,
,-0.065,,,,,0.12,0.38,0.435,,,
,-0.063,,,,,0.118,0.378,0.435,,,
,-0.061,,,,,0.116,0.376,0.435,,,
,-0.059,,,,,0.114,0.374,0.434,,,
,-0.058,,,,,0.115,0.375,0.435,,,
,-0.06,,,,,0.114,0.374,0.435,,,
,-0.06,,,,,0.113,0.373,0.435,,,
,-0.06,,,,,0.11,0.37,0.434,,,
,-0.058,,,,,0.109,0.37,0.435,,,
,-0.056,,,,,0.11,0.37,0.435,,,
,-0.055,,,,,0.11,0.37,0.435,,,
,-0.054,,,,,0.108,0.368,0.434,,,
,-0.054,,,,,0.106,0.366,0.435,,,
,-0.055,,,,,0.105,0.364,0.435,,,
,-0.056,,,,,0.104,0.364,0.435,,,
,-0.054,,,,,0.104,0.364,0.434,,,
,-0.053,,,,,0.102,0.363,0.436,,,
,-0.051,,,,,0.101,0.36,0.436,,,
,-0.049,,,,,0.099,0.36,0.432,,,
,-0.049,,,,,0.1,0.36,0.426,,,
,-0.049,,,,,0.1,0.359,0.42,,,
,-0.05,,,,,0.098,0.355,0.415,,,
,-0.049,,,,,0.095,0.348,0.412,,,
,-0.048,,,,,0.093,0.342,0.408,,,
,-0.046,,,,,0.091,0.339,0.405,,,
,-0.045,,,,,0.09,0.335,0.4,,,
,-0.044,,,,,0.088,0.329,0.394,,,
,-0.044,,,,,0.085,0.322,0.387,,,
,-0.044,,,,,0.085,0.317,0.383,,,
,-0.045,,,,,0.085,0.314,0.378,,,
,-0.045,,,,,0.085,0.31,0.375,,,
,-0.043,,,,,0.083,0.304,0.371,,,
,-0.041,,,,,0.08,0.298,0.367,,,
,-0.039,,,,,0.078,0.293,0.362,,,
,-0.039,,,,,0.075,0.289,0.356,,,
,-0.04,,,,,0.075,0.284,0.349,,,
,-0.039,,,,,0.074,0.28,0.344,,,
,-0.039,,,,,0.074,0.273,0.338,,,
,-0.04,,,,,0.073,0.266,0.332,,,
,-0.043,,,,,0.072,0.26,0.325,,,
,-0.044,,,,,0.07,0.255,0.32,,,
,-0.045,,,,,0.067,0.25,0.314,,,
,-0.044,,,,,0.066,0.247,0.308,,,
,-0.044,,,,,0.065,0.242,0.3,,,
,-0.044,,,,,0.065,0.236,0.293,,,
,-0.045,,,,,0.064,0.23,0.285,,,
,-0.045,,,,,0.063,0.223,0.279,,,
,-0.044,,,,,0.06,0.217,0.272,,,
,-0.045,,,,,0.058,0.212,0.266,,,
,-0.045,,,,,0.057,0.209,0.26,,,
,-0.045,,,,,0.054,0.204,0.254,,,
,-0.044,,,,,0.052,0.199,0.249,,,
,-0.045,,,,,0.05,0.193,0.243,,,
,-0.045,,,,,0.05,0.186,0.235,,,
,-0.044,,,,,0.05,0.18,0.223,,,
,-0.044,,,,,0.049,0.174,0.21,,,
,-0.045,,,,,0.048,0.171,0.199,,,
,-0.045,,,,,0.046,0.166,0.189,,,
,-0.045,,,,,0.044,0.162,0.181,,,
,-0.044,,,,,0.041,0.156,0.172,,,
,-0.044,,,,,0.04,0.149,0.165,,,
,-0.046,,,,,0.039,0.143,0.158,,,
,-0.049,,,,,0.04,0.138,0.153,,,
,-0.049,,,,,0.039,0.133,0.146,,,
,-0.049,,,,,0.038,0.128,0.141,,,
,-0.049,,,,,0.035,0.125,0.135,,,
,-0.05,,,,,0.032,0.121,0.129,,,
,-0.05,,,,,0.03,0.116,0.123,,,
,-0.049,,,,,0.029,0.112,0.117,,,
,-0.049,,,,,0.03,0.109,0.113,,,
,-0.049,,,,,0.03,0.105,0.11,,,
,-0.05,,,,,0.028,0.1,0.106,,,
,-0.05,,,,,0.025,0.096,0.102,,,
,-0.049,,,,,0.024,0.093,0.097,,,
,-0.049,,,,,0.022,0.089,0.094,,,
,-0.05,,,,,0.019,0.084,0.089,,,
,-0.05,,,,,0.017,0.081,0.086,,,
,-0.049,,,,,0.016,0.077,0.081,,,
,-0.049,,,,,0.014,0.073,0.078,,,
,-0.05,,,,,0.012,0.068,0.074,,,
,-0.05,,,,,0.014,0.065,0.07,,,
,-0.049,,,,,0.021,0.062,0.065,,,
,-0.05,,,,,0.03,0.061,0.062,,,
,-0.051,,,,,0.038,0.059,0.059,,,
,-0.053,,,,,0.047,0.057,0.057,,,
,-0.054,,,,,0.055,0.054,0.055,,,
,-0.055,,,,,0.063,0.053,0.053,,,
,-0.055,,,,,0.07,0.051,0.051,,,
,-0.056,,,,,0.079,0.049,0.049,,,
,-0.057,,,,,0.086,0.046,0.046,,,
,-0.06,,,,,0.089,0.045,0.045,,,
,-0.061,,,,,0.089,0.044,0.044,,,
,-0.064,,,,,0.085,0.044,0.045,,,
,-0.066,,,,,0.083,0.044,0.044,,,
,-0.069,,,,,0.084,0.042,0.043,,,
,-0.07,,,,,0.084,0.039,0.039,,,
,-0.07,,,,,0.084,0.038,0.037,,,
,-0.069,,,,,0.084,0.036,0.035,,,
,-0.071,,,,,0.085,0.033,0.035,,,
,-0.073,,,,,0.085,0.031,0.035,,,
,-0.074,,,,,0.085,0.029,0.035,,,
,-0.075,,,,,0.085,0.028,0.033,,,
,-0.075,,,,,0.085,0.026,0.031,,,
,-0.075,,,,,0.084,0.024,0.028,,,
,-0.077,,,,,0.082,0.023,0.026,,,
,-0.079,,,,,0.079,0.025,0.025,,,
,-0.08,,,,,0.078,0.026,0.025,,,
,-0.079,,,,,0.079,0.028,0.025,,,
,-0.081,,,,,0.079,0.029,0.024,,,
,-0.083,,,,,0.08,0.03,0.021,,,
,-0.085,,,,,0.08,0.03,0.02,,,
,-0.085,,,,,0.079,0.029,0.019,,,
,-0.085,,,,,0.079,0.029,0.02,,,
,-0.085,,,,,0.08,0.03,0.02,,,
,-0.087,,,,,0.079,0.029,0.02,,,
,-0.09,,,,,0.079,0.029,0.019,,,
,-0.091,,,,,0.079,0.029,0.02,,,
,-0.09,,,,,0.08,0.03,0.02,,,
,-0.089,,,,,0.078,0.03,0.019,,,
,-0.089,,,,,0.076,0.029,0.02,,,
,-0.089,,,,,0.075,0.03,0.02,,,
,-0.09,,,,,0.074,0.03,0.018,,,
,-0.089,,,,,0.074,0.03,0.016,,,
,-0.089,,,,,0.075,0.029,0.014,,,
,-0.089,,,,,0.074,0.03,0.015,,,
,-0.09,,,,,0.074,0.03,0.015,,,
,-0.09,,,,,0.075,0.03,0.015,,,
,-0.089,,,,,0.074,0.029,0.014,,,
,-0.089,,,,,0.074,0.03,0.015,,,
,-0.09,,,,,0.075,0.03,0.015,,,
,-0.089,,,,,0.074,0.03,0.015,,,
,-0.089,,,,,0.073,0.029,0.014,,,
,-0.09,,,,,0.071,0.029,0.015,,,
,-0.09,,,,,0.069,0.03,0.015,,,
,-0.089,,,,,0.069,0.03,0.016,,,
,-0.089,,,,,0.07,0.029,0.014,,,
,-0.089,,,,,0.07,0.03,0.013,,,
,-0.09,,,,,0.069,0.03,0.011,,,
,-0.089,,,,,0.07,0.03,0.01,,,
,-0.089,,,,,0.07,0.029,0.009,,,
,-0.089,,,,,0.069,0.029,0.009,,,
,-0.09,,,,,0.07,0.03,0.01,,,
,-0.089,,,,,0.07,0.03,0.009,,,
,-0.089,,,,,0.069,0.029,0.009,,,
,-0.09,,,,,0.069,0.029,0.009,,,
,-0.09,,,,,0.069,0.03,0.01,,,
,-0.089,,,,,0.072,0.029,0.009,,,
,-0.09,,,,,0.074,0.029,0.009,,,
,-0.089,,,,,0.075,0.03,0.009,,,
,-0.089,,,,,0.075,0.03,0.007,,,
,-0.09,,,,,0.075,0.03,0.004,,,
,-0.09,,,,,0.075,0.029,0.004,,,
,-0.09,,,,,0.075,0.03,0.005,,,
,-0.089,,,,,0.074,0.03,0.005,,,
,-0.09,,,,,0.075,0.03,0.005,,,
,-0.09,,,,,0.075,0.029,0.004,,,
,-0.09,,,,,0.075,0.03,0.005,,,
,-0.089,,,,,0.074,0.03,0.005,,,
,-0.09,,,,,0.074,0.03,0.005,,,
,-0.09,,,,,0.075,0.029,0.004,,,
,-0.09,,,,,0.075,0.03,0.005,,,
,-0.089,,,,,0.074,0.031,0.005,,,
,-0.09,,,,,0.075,0.034,0.005,,,
,-0.09,,,,,0.075,0.036,0.005,,,
,-0.09,,,,,0.075,0.037,0.008,,,
,-0.089,,,,,0.074,0.039,0.01,,,
,-0.09,,,,,0.075,0.042,0.012,,,
,-0.09,,,,,0.074,0.044,0.013,,,
,-0.088,,,,,0.075,0.045,0.016,,,
,-0.086,,,,,0.075,0.044,0.018,,,
,-0.085,,,,,0.075,0.045,0.02,,,
,-0.084,,,,,0.074,0.046,0.021,,,
,-0.084,,,,,0.075,0.049,0.023,,,
,-0.084,,,,,0.075,0.05,0.026,,,
,-0.082,,,,,0.075,0.05,0.028,,,
,-0.079,,,,,0.074,0.05,0.029,,,
,-0.079,,,,,0.075,0.052,0.032,,,
,-0.079,,,,,0.075,0.054,0.034,,,
,-0.08,,,,,0.075,0.056,0.036,,,
,-0.08,,,,,0.074,0.056,0.038,,,
,-0.079,,,,,0.075,0.055,0.04,,,
,-0.078,,,,,0.075,0.052,0.04,,,
,-0.076,,,,,0.075,0.051,0.039,,,
,-0.074,,,,,0.074,0.05,0.039,,,
,-0.075,,,,,0.075,0.05,0.04,,,
,-0.074,,,,,0.075,0.05,0.04,,,
,-0.072,,,,,0.075,0.05,0.039,,,
,-0.07,,,,,0.074,0.049,0.039,,,
,-0.07,,,,,0.075,0.05,0.04,,,
,-0.069,,,,,0.077,0.05,0.04,,,
,-0.069,,,,,0.075,0.05,0.039,,,
,-0.069,,,,,0.069,0.049,0.039,,,
,-0.069,,,,,0.067,0.049,0.039,,,
,-0.07,,,,,0.076,0.05,0.041,,,
,-0.073,,,,,0.092,0.05,0.042,,,
,-0.079,,,,,0.104,0.049,0.044,,,
,-0.09,,,,,0.107,0.049,0.045,,,
,-0.101,,,,,0.102,0.05,0.046,,,
,-0.106,,,,,0.098,0.049,0.045,,,
,-0.103,,,,,0.098,0.049,0.044,,,
,-0.1,,,,,0.099,0.05,0.045,,,
,-0.098,,,,,0.101,0.051,0.047,,,
,-0.099,,,,,0.1,0.05,0.048,,,
,-0.1,,,,,0.099,0.048,0.05,,,
,-0.1,,,,,0.097,0.047,0.051,,,
,-0.099,,,,,0.094,0.05,0.05,,,
,-0.1,,,,,0.093,0.06,0.048,,,
,-0.1,,,,,0.094,0.07,0.048,,,
,-0.1,,,,,0.095,0.075,0.051,,,
,-0.099,,,,,0.095,0.074,0.053,,,
,-0.1,,,,,0.095,0.07,0.054,,,
,-0.1,,,,,0.093,0.068,0.055,,,
,-0.1,,,,,0.091,0.069,0.054,,,
,-0.099,,,,,0.089,0.069,0.055,,,
,-0.1,,,,,0.089,0.07,0.054,,,
,-0.1,,,,,0.09,0.069,0.054,,,
,-0.1,,,,,0.09,0.07,0.054,,,
,-0.099,,,,,0.089,0.069,0.055,,,
,-0.1,,,,,0.089,0.07,0.053,,,
,-0.1,,,,,0.09,0.07,0.051,,,
,-0.099,,,,,0.089,0.069,0.049,,,
,-0.099,,,,,0.087,0.068,0.049,,,
,-0.1,,,,,0.085,0.066,0.049,,,
,-0.1,,,,,0.085,0.064,0.049,,,
,-0.099,,,,,0.084,0.064,0.046,,,
,-0.099,,,,,0.084,0.065,0.045,,,
,-0.1,,,,,0.085,0.064,0.043,,,
,-0.1,,,,,0.085,0.064,0.044,,,
,-0.099,,,,,0.084,0.064,0.044,,,
,-0.099,,,,,0.084,0.065,0.045,,,
,-0.1,,,,,0.084,0.064,0.044,,,
,-0.1,,,,,0.085,0.064,0.043,,,
,-0.1,,,,,0.085,0.064,0.04,,,
,-0.099,,,,,0.083,0.065,0.039,,,
,-0.099,,,,,0.081,0.065,0.038,,,
,-0.1,,,,,0.08,0.064,0.039,,,
,-0.099,,,,,0.079,0.063,0.04,,,
,-0.099,,,,,0.079,0.061,0.04,,,
,-0.1,,,,,0.079,0.06,0.039,,,
,-0.1,,,,,0.08,0.059,0.036,,,
,-0.099,,,,,0.079,0.06,0.034,,,
,-0.099,,,,,0.079,0.06,0.034,,,
,-0.099,,,,,0.079,0.06,0.034,,,
,-0.1,,,,,0.08,0.059,0.035,,,
,-0.1,,,,,0.079,0.06,0.036,,,
,-0.099,,,,,0.079,0.059,0.035,,,
,-0.099,,,,,0.079,0.06,0.033,,,
,-0.1,,,,,0.08,0.059,0.03,,,
,-0.1,,,,,0.078,0.058,0.029,,,
,-0.099,,,,,0.076,0.056,0.03,,,
,-0.1,,,,,0.074,0.054,0.029,,,
,-0.1,,,,,0.074,0.054,0.028,,,
,-0.1,,,,,0.075,0.055,0.025,,,
