I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.033,-0.017,0.016,,,,,,,,,
-0.018,-0.039,-0.021,,,,,,,,,
-0.083,-0.056,0.026,,,,,,,,,
-0.102,-0.058,0.044,,,,,,,,,
-0.073,-0.044,0.029,,,,,,,,,
-0.072,-0.041,0.031,,,,,,,,,
-0.111,-0.033,0.077,,,,,,,,,
-0.114,-0.031,0.082,,,,,,,,,
-0.11,-0.017,0.092,,,,,,,,,
-0.095,-0.015,0.08,,,,,,,,,
-0.045,-0.006,0.038,,,,,,,,,
-0.012,-0.035,-0.022,,,,,,,,,
-0.069,-0.053,0.015,,,,,,,,,
-0.11,-0.068,0.041,,,,,,,,,
-0.079,-0.049,0.03,,,,,,,,,
-0.073,-0.055,0.018,,,,,,,,,
-0.11,-0.041,0.069,,,,,,,,,
-0.127,-0.048,0.079,,,,,,,,,
-0.11,-0.033,0.077,,,,,,,,,
-0.111,-0.041,0.071,,,,,,,,,
-0.1,-0.025,0.075,,,,,,,,,
-0.092,-0.026,0.064,,,,,,,,,
-0.079,-0.004,0.075,,,,,,,,,
-0.074,-0.009,0.065,,,,,,,,,
-0.054,0.015,0.069,,,,,,,,,
-0.045,0.015,0.06,,,,,,,,,
-0.057,0.009,0.066,,,,,,,,,
-0.102,-0.047,0.055,,,,,,,,,
-0.129,-0.064,0.064,,,,,,,,,
-0.128,-0.071,0.056,,,,,,,,,
-0.12,-0.059,0.06,,,,,,,,,
-0.118,-0.066,0.051,,,,,,,,,
-0.106,-0.048,0.057,,,,,,,,,
-0.096,-0.049,0.046,,,,,,,,,
-0.086,-0.034,0.052,,,,,,,,,
-0.08,-0.032,0.048,,,,,,,,,
-0.07,-0.019,0.05,,,,,,,,,
-0.058,-0.015,0.042,,,,,,,,,
-0.049,-0.003,0.046,,,,,,,,,
-0.062,-0.018,0.044,,,,,,,,,
-0.075,-0.031,0.043,,,,,,,,,
-0.083,-0.043,0.039,,,,,,,,,
,-0.06,,0.08,-0.07,-0.01,,,,,,
,-0.073,,0.09,-0.072,-0.018,,,,,,
,-0.074,,0.09,-0.07,-0.019,,,,,,
,-0.067,,0.084,-0.068,-0.016,,,,,,
,-0.071,,0.085,-0.064,-0.021,,,,,,
,-0.067,,0.083,-0.066,-0.017,,,,,,
,-0.072,,0.084,-0.058,-0.026,,,,,,
,-0.064,,0.073,-0.05,-0.022,,,,,,
,-0.067,,0.07,-0.038,-0.03,,,,,,
,-0.06,,0.062,-0.033,-0.028,,,,,,
,-0.069,,0.063,-0.02,-0.041,,,,,,
,-0.06,,0.077,-0.065,-0.012,,,,,,
,-0.071,,0.097,-0.089,-0.007,,,,,,
,-0.058,,0.085,-0.081,-0.002,,,,,,
,-0.066,,0.088,-0.077,-0.01,,,,,,
,-0.054,,0.079,-0.077,-0.001,,,,,,
,-0.066,,0.085,-0.072,-0.012,,,,,,
,-0.053,,0.078,-0.075,-0.002,,,,,,
,-0.066,,0.083,-0.067,-0.015,,,,,,
,-0.053,,0.076,-0.072,-0.003,,,,,,
,-0.063,,0.079,-0.062,-0.016,,,,,,
,-0.047,,0.067,-0.063,-0.003,,,,,,
,-0.062,,0.076,-0.059,-0.016,,,,,,
,-0.047,,0.065,-0.059,-0.005,,,,,,
,-0.062,,0.074,-0.055,-0.018,,,,,,
,-0.047,,0.062,-0.054,-0.008,,,,,,
,-0.063,,0.063,-0.032,-0.031,,,,,,
,-0.046,,0.05,-0.03,-0.019,,,,,,
,-0.036,,0.051,-0.049,-0.001,,,,,,
,0.0,,0.04,-0.082,0.04,,,,,,
,0.018,,0.02,-0.068,0.047,,,,,,
,0.073,,-0.037,-0.034,0.071,,,,,,
,0.094,,-0.069,-0.003,0.071,,,,,,
,0.102,,-0.08,0.006,0.073,,,,,,
,0.086,,-0.047,-0.035,0.082,,,,,,
,0.092,,-0.033,-0.072,0.105,,,,,,
,0.08,,-0.03,-0.06,0.09,,,,,,
,0.083,,-0.03,-0.065,0.095,,,,,,
,0.072,,-0.024,-0.061,0.084,,,,,,
,0.078,,-0.025,-0.067,0.092,,,,,,
,0.059,,-0.016,-0.056,0.073,,,,,,
,0.063,,-0.027,-0.04,0.067,,,,,,
,0.152,,-0.078,-0.073,0.15,,,,,,
,0.174,,-0.09,-0.081,0.171,,,,,,
,0.152,,-0.078,-0.073,0.15,,,,,,
,0.148,,-0.074,-0.074,0.149,,,,,,
,0.147,,-0.074,-0.073,0.146,,,,,,
,0.136,,-0.066,-0.072,0.137,,,,,,
,0.131,,-0.061,-0.074,0.135,,,,,,
,0.122,,-0.057,-0.07,0.127,,,,,,
,0.12,,-0.054,-0.071,0.126,,,,,,
,0.081,,-0.021,-0.077,0.099,,,,,,
,0.16,,-0.102,-0.037,0.138,,,,,,
,0.199,,-0.148,-0.002,0.15,,,,,,
,0.194,,-0.142,-0.006,0.149,,,,,,
,0.184,,-0.139,0.001,0.137,,,,,,
,0.154,,-0.106,-0.018,0.124,,,,,,
,0.068,,-0.025,-0.051,0.075,,,,,,
,0.085,,-0.037,-0.052,0.09,,,,,,
,0.136,,-0.094,-0.016,0.11,,,,,,
,0.135,,-0.088,-0.027,0.115,,,,,,
,0.109,,-0.067,-0.029,0.096,,,,,,
,0.117,,-0.07,-0.037,0.106,,,,,,
,0.095,,-0.053,-0.037,0.089,,,,,,
,0.101,,-0.053,-0.045,0.097,,,,,,
,0.08,,-0.04,-0.04,0.08,,,,,,
,0.086,,-0.041,-0.048,0.088,,,,,,
,0.064,,-0.025,-0.047,0.072,,,,,,
,0.071,,-0.025,-0.055,0.08,,,,,,
,0.053,,-0.015,-0.052,0.066,,,,,,
,0.059,,-0.013,-0.061,0.074,,,,,,
,0.041,,-0.003,-0.057,0.059,,,,,,
,0.048,,-0.002,-0.068,0.07,,,,,,
,0.029,,0.009,-0.064,0.054,,,,,,
,0.038,,-0.005,-0.047,0.052,,,,,,
,0.002,,0.012,-0.029,0.015,,,,,,
,-0.017,,0.03,-0.033,0.003,,,,,,
,-0.057,,0.065,-0.044,-0.02,,,,,,
,-0.089,,0.098,-0.062,-0.035,,,,,,
,-0.09,,0.094,-0.052,-0.041,,,,,,
,-0.07,,0.076,-0.048,-0.028,,,,,,
,-0.069,,0.067,-0.028,-0.037,,,,,,
,-0.057,,0.046,-0.004,-0.04,,,,,,
,-0.052,,0.045,-0.012,-0.033,,,,,,
,-0.041,,0.04,-0.018,-0.022,,,,,,
,-0.039,,0.042,-0.025,-0.017,,,,,,
,-0.022,,0.03,-0.028,-0.001,,,,,,
,-0.011,,0.024,-0.031,0.007,,,,,,
,-0.112,,0.118,-0.069,-0.048,,,,,,
,-0.131,,0.134,-0.068,-0.063,,,,,,
,-0.093,,0.087,-0.034,-0.052,,,,,,
,-0.071,,0.061,-0.015,-0.044,,,,,,
,-0.064,,0.048,0.001,-0.049,,,,,,
,-0.046,,0.037,-0.005,-0.031,,,,,,
,-0.043,,0.038,-0.009,-0.027,,,,,,
,-0.019,,0.024,-0.017,-0.006,,,,,,
,-0.025,,0.029,-0.022,-0.007,,,,,,
,-0.053,,0.07,-0.061,-0.008,,,,,,
,-0.117,,0.124,-0.073,-0.05,,,,,,
,-0.116,,0.122,-0.067,-0.053,,,,,,
,-0.108,,0.103,-0.041,-0.061,,,,,,
,-0.079,,0.073,-0.027,-0.044,,,,,,
,-0.078,,0.058,0.003,-0.059,,,,,,
,-0.049,,0.042,-0.01,-0.032,,,,,,
,-0.053,,0.058,-0.038,-0.02,,,,,,
,-0.027,,0.049,-0.059,0.009,,,,,,
,-0.038,,0.044,-0.03,-0.012,,,,,,
,0.01,,0.017,-0.051,0.033,,,,,,
,0.002,,0.03,-0.065,0.034,,,,,,
,-0.02,,0.052,-0.075,0.022,,,,,,
,-0.058,,0.081,-0.076,-0.006,,,,,,
,-0.004,,0.036,-0.066,0.029,,,,,,
,0.021,,-0.008,-0.014,0.022,,,,,,
,0.093,,-0.051,-0.038,0.089,,,,,,
,0.119,,-0.037,-0.104,0.141,,,,,,
,0.107,,-0.031,-0.099,0.129,,,,,,
,0.164,,-0.069,-0.109,0.177,,,,,,
,0.311,,-0.167,-0.132,0.299,,,,,,
,0.317,,-0.171,-0.133,0.304,,,,,,
,0.281,,-0.141,-0.14,0.281,,,,,,
,0.368,,-0.237,-0.078,0.315,,,,,,
,0.412,,-0.313,0.006,0.306,,,,,,
,0.34,,-0.294,0.077,0.215,,,,,,
,0.344,,-0.32,0.122,0.196,,,,,,
,0.422,,-0.431,0.226,0.202,,,,,,
,0.432,,-0.509,0.371,0.139,,,,,,
,0.385,,-0.5,0.424,0.076,,,,,,
,0.399,,-0.499,0.398,0.099,,,,,,
,0.435,,-0.54,0.427,0.112,,,,,,
,0.355,,-0.508,0.485,0.023,,,,,,
,0.415,,-0.573,0.524,0.049,,,,,,
,0.51,,-0.643,0.518,0.124,,,,,,
,0.521,,-0.647,0.512,0.134,,,,,,
,0.549,,-0.694,0.565,0.129,,,,,,
,0.702,,-0.808,0.564,0.243,,,,,,
,0.752,,-0.878,0.629,0.248,,,,,,
,0.718,,-0.886,0.696,0.19,,,,,,
,0.701,,-0.868,0.684,0.182,,,,,,
,0.692,,-0.849,0.659,0.188,,,,,,
,0.672,,-0.875,0.743,0.132,,,,,,
,0.649,,-0.873,0.773,0.099,,,,,,
,0.576,,-0.794,0.724,0.07,,,,,,
,0.534,,-0.743,0.685,0.057,,,,,,
,0.499,,-0.711,0.674,0.037,,,,,,
,0.508,,-0.708,0.656,0.052,,,,,,
,0.461,,-0.665,0.639,0.026,,,,,,
,0.419,,-0.611,0.595,0.016,,,,,,
,0.347,,-0.548,0.576,-0.027,,,,,,
,0.341,,-0.521,0.532,-0.01,,,,,,
,0.21,,-0.432,0.549,-0.116,,,,,,
,0.137,,-0.377,0.549,-0.171,,,,,,
,0.159,,-0.38,0.521,-0.141,,,,,,
,0.086,,-0.333,0.536,-0.202,,,,,,
,-0.041,,-0.272,0.605,-0.333,,,,,,
,-0.054,,-0.236,0.556,-0.318,,,,,,
,-0.043,,-0.225,0.516,-0.29,,,,,,
,-0.015,,-0.3,0.624,-0.322,,,,,,
,-0.07,,-0.262,0.632,-0.369,,,,,,
,-0.055,,-0.242,0.568,-0.326,,,,,,
,-0.114,,-0.216,0.605,-0.388,,,,,,
,-0.264,,-0.144,0.688,-0.541,,,,,,
,-0.269,,-0.146,0.698,-0.551,,,,,,
,-0.224,,-0.181,0.7,-0.517,,,,,,
,-0.258,,-0.152,0.693,-0.539,,,,,,
,-0.294,,-0.11,0.666,-0.554,,,,,,
,-0.289,,-0.119,0.675,-0.554,,,,,,
,-0.282,,-0.104,0.63,-0.527,,,,,,
,-0.258,,-0.101,0.59,-0.489,,,,,,
,-0.182,,-0.151,0.575,-0.424,,,,,,
,-0.147,,-0.164,0.551,-0.385,,,,,,
,-0.226,,-0.065,0.471,-0.405,,,,,,
,-0.222,,-0.006,0.347,-0.339,,,,,,
,-0.153,,-0.025,0.282,-0.255,,,,,,
,-0.131,,-0.043,0.284,-0.24,,,,,,
,-0.169,,0.007,0.24,-0.247,,,,,,
,-0.158,,0.074,0.091,-0.163,,,,,,
,-0.138,,0.067,0.073,-0.14,,,,,,
,-0.125,,0.044,0.101,-0.144,,,,,,
,-0.127,,0.07,0.05,-0.119,,,,,,
,-0.117,,0.086,0.004,-0.09,,,,,,
,-0.12,,0.1,-0.019,-0.079,,,,,,
,-0.108,,0.102,-0.041,-0.06,,,,,,
,-0.113,,0.119,-0.07,-0.049,,,,,,
,-0.099,,0.131,-0.114,-0.017,,,,,,
,-0.107,,0.118,-0.075,-0.043,,,,,,
,-0.088,,0.136,-0.14,0.004,,,,,,
,-0.094,,0.172,-0.202,0.03,,,,,,
,-0.07,,0.138,-0.172,0.032,,,,,,
,-0.056,,0.116,-0.148,0.032,,,,,,
,0.008,,0.051,-0.116,0.063,,,,,,
,-0.063,,0.114,-0.131,0.018,,,,,,
,-0.132,,0.183,-0.168,-0.015,,,,,,
,-0.121,,0.158,-0.134,-0.024,,,,,,
,-0.095,,0.133,-0.125,-0.008,,,,,,
,-0.097,,0.115,-0.083,-0.03,,,,,,
,-0.075,,0.122,-0.132,0.01,,,,,,
,-0.079,,0.166,-0.215,0.048,,,,,,
,-0.04,,0.124,-0.189,0.064,,,,,,
,-0.04,,0.11,-0.162,0.05,,,,,,
,0.018,,0.053,-0.136,0.082,,,,,,
,-0.018,,0.081,-0.136,0.054,,,,,,
,-0.115,,0.178,-0.181,0.004,,,,,,
,-0.096,,0.147,-0.149,0.003,,,,,,
,-0.032,,0.085,-0.124,0.037,,,,,,
,-0.043,,0.08,-0.096,0.015,,,,,,
,-0.057,,0.105,-0.125,0.019,,,,,,
,-0.044,,0.137,-0.209,0.07,,,,,,
,-0.021,,0.118,-0.204,0.086,,,,,,
,-0.017,,0.101,-0.177,0.076,,,,,,
,0.016,,0.067,-0.16,0.092,,,,,,
,0.007,,0.068,-0.149,0.08,,,,,,
,-0.099,,0.173,-0.197,0.024,,,,,,
,-0.1,,0.165,-0.181,0.015,,,,,,
,-0.031,,0.092,-0.136,0.044,,,,,,
,-0.02,,0.07,-0.111,0.04,,,,,,
,-0.055,,0.1,-0.119,0.018,,,,,,
,-0.021,,0.119,-0.205,0.086,,,,,,
,0.024,,0.087,-0.211,0.123,,,,,,
,0.043,,0.055,-0.176,0.12,,,,,,
,0.038,,0.054,-0.167,0.112,,,,,,
,0.044,,0.045,-0.157,0.111,,,,,,
,0.008,,0.073,-0.16,0.086,,,,,,
,-0.032,,0.113,-0.178,0.064,,,,,,
,-0.059,,0.131,-0.172,0.041,,,,,,
,-0.046,,0.116,-0.163,0.046,,,,,,
,-0.055,,0.109,-0.136,0.025,,,,,,
,-0.026,,0.128,-0.219,0.089,,,,,,
,0.01,,0.118,-0.252,0.135,,,,,,
,0.044,,0.071,-0.213,0.139,,,,,,
,0.022,,0.082,-0.199,0.116,,,,,,
,0.022,,0.08,-0.196,0.115,,,,,,
,0.005,,0.085,-0.179,0.093,,,,,,
,0.007,,0.083,-0.178,0.094,,,,,,
,-0.017,,0.092,-0.161,0.067,,,,,,
,-0.011,,0.089,-0.162,0.073,,,,,,
,-0.037,,0.094,-0.132,0.038,,,,,,
,-0.012,,0.099,-0.182,0.082,,,,,,
,0.016,,0.104,-0.237,0.131,,,,,,
,0.06,,0.058,-0.209,0.149,,,,,,
,0.039,,0.067,-0.194,0.126,,,,,,
,0.04,,0.07,-0.201,0.131,,,,,,
,0.02,,0.079,-0.19,0.11,,,,,,
,0.026,,0.076,-0.192,0.115,,,,,,
,0.003,,0.088,-0.183,0.094,,,,,,
,0.014,,0.081,-0.186,0.104,,,,,,
,-0.023,,0.102,-0.169,0.067,,,,,,
,0.015,,0.081,-0.186,0.105,,,,,,
,0.112,,0.034,-0.236,0.202,,,,,,
,0.101,,0.048,-0.249,0.2,,,,,,
,0.037,,0.097,-0.25,0.153,,,,,,
,0.048,,0.087,-0.247,0.158,,,,,,
,0.073,,0.054,-0.219,0.164,,,,,,
,0.061,,0.062,-0.219,0.155,,,,,,
,0.038,,0.077,-0.213,0.134,,,,,,
,0.031,,0.083,-0.214,0.129,,,,,,
,0.003,,0.101,-0.209,0.106,,,,,,
,0.0,,0.104,-0.209,0.105,,,,,,
,0.113,,0.042,-0.252,0.21,,,,,,
,0.128,,0.036,-0.268,0.229,,,,,,
,0.073,,0.08,-0.273,0.191,,,,,,
,0.062,,0.088,-0.271,0.18,,,,,,
,0.104,,0.042,-0.242,0.199,,,,,,
,0.092,,0.047,-0.234,0.186,,,,,,
,0.078,,0.059,-0.235,0.176,,,,,,
,0.064,,0.06,-0.218,0.158,,,,,,
,0.058,,0.064,-0.216,0.151,,,,,,
,0.023,,0.079,-0.195,0.114,,,,,,
,0.134,,0.024,-0.252,0.227,,,,,,
,0.189,,-0.009,-0.268,0.275,,,,,,
,0.165,,-0.008,-0.232,0.238,,,,,,
,0.144,,-0.009,-0.197,0.206,,,,,,
,0.146,,0.023,-0.266,0.242,,,,,,
,0.12,,-0.01,-0.159,0.169,,,,,,
,0.122,,-0.033,-0.117,0.15,,,,,,
,0.096,,0.043,-0.233,0.188,,,,,,
,0.104,,0.031,-0.22,0.187,,,,,,
,0.053,,0.047,-0.176,0.127,,,,,,
,0.141,,-0.005,-0.202,0.206,,,,,,
,0.228,,-0.061,-0.221,0.281,,,,,,
,0.219,,-0.058,-0.213,0.27,,,,,,
,0.188,,-0.043,-0.197,0.24,,,,,,
,0.198,,-0.052,-0.192,0.244,,,,,,
,0.173,,-0.042,-0.176,0.217,,,,,,
,0.175,,-0.046,-0.171,0.217,,,,,,
,0.148,,-0.035,-0.151,0.186,,,,,,
,0.16,,-0.048,-0.145,0.192,,,,,,
,0.117,,-0.032,-0.112,0.143,,,,,,
,0.16,,-0.059,-0.122,0.181,,,,,,
,0.258,,-0.114,-0.16,0.273,,,,,,
,0.265,,-0.135,-0.126,0.262,,,,,,
,0.233,,-0.144,-0.061,0.205,,,,,,
,0.235,,-0.142,-0.067,0.209,,,,,,
,0.214,,-0.108,-0.106,0.213,,,,,,
,0.215,,-0.112,-0.097,0.209,,,,,,
,0.188,,-0.095,-0.093,0.187,,,,,,
,0.183,,-0.096,-0.084,0.178,,,,,,
,0.147,,-0.086,-0.049,0.135,,,,,,
,0.138,,-0.085,-0.039,0.123,,,,,,
,0.252,,-0.143,-0.091,0.234,,,,,,
,0.249,,-0.143,-0.088,0.23,,,,,,
,0.173,,-0.111,-0.039,0.149,,,,,,
,0.141,,-0.093,-0.026,0.119,,,,,,
,0.151,,-0.084,-0.059,0.142,,,,,,
,0.148,,-0.088,-0.047,0.135,,,,,,
,0.15,,-0.098,-0.029,0.127,,,,,,
,0.15,,-0.106,-0.013,0.119,,,,,,
,0.151,,-0.114,0.0,0.113,,,,,,
,0.084,,-0.065,0.001,0.062,,,,,,
,0.183,,-0.108,-0.059,0.167,,,,,,
,0.207,,-0.116,-0.078,0.195,,,,,,
,0.135,,-0.077,-0.048,0.125,,,,,,
,0.076,,-0.043,-0.03,0.072,,,,,,
,0.141,,-0.074,-0.063,0.137,,,,,,
,0.025,,-0.012,-0.013,0.025,,,,,,
,-0.043,,0.019,0.026,-0.044,,,,,,
,0.023,,-0.016,-0.002,0.017,,,,,,
,0.091,,-0.053,-0.028,0.082,,,,,,
,0.025,,-0.023,0.007,0.015,,,,,,
,0.101,,-0.062,-0.027,0.088,,,,,,
,0.171,,-0.09,-0.075,0.165,,,,,,
,0.108,,-0.06,-0.04,0.101,,,,,,
,0.016,,-0.005,-0.014,0.019,,,,,,
,0.082,,-0.052,-0.019,0.07,,,,,,
,0.031,,0.007,-0.062,0.053,,,,,,
,-0.08,,0.11,-0.101,-0.009,,,,,,
,-0.033,,0.052,-0.056,0.003,,,,,,
,0.051,,-0.031,-0.016,0.046,,,,,,
,0.004,,-0.006,0.005,0.0,,,,,,
,0.027,,-0.004,-0.031,0.035,,,,,,
,0.137,,-0.067,-0.072,0.138,,,,,,
,0.096,,-0.044,-0.057,0.102,,,,,,
,0.011,,0.0,-0.018,0.017,,,,,,
,0.022,,-0.003,-0.029,0.03,,,,,,
,0.047,,-0.01,-0.051,0.06,,,,,,
,0.007,,0.022,-0.056,0.033,,,,,,
,-0.04,,0.06,-0.059,0.0,,,,,,
,-0.041,,0.061,-0.058,-0.001,,,,,,
,-0.042,,0.043,-0.024,-0.019,,,,,,
,-0.037,,0.042,-0.031,-0.011,,,,,,
,-0.001,,0.063,-0.125,0.061,,,,,,
,0.045,,0.014,-0.098,0.083,,,,,,
,0.05,,-0.029,-0.017,0.046,,,,,,
,0.049,,-0.033,-0.007,0.04,,,,,,
,0.044,,-0.004,-0.057,0.062,,,,,,
,-0.095,,0.121,-0.097,-0.022,,,,,,
,-0.11,,0.104,-0.042,-0.06,,,,,,
,-0.02,,0.021,-0.01,-0.009,,,,,,
,0.015,,0.006,-0.036,0.028,,,,,,
,-0.042,,0.028,0.008,-0.036,,,,,,
,-0.026,,0.065,-0.09,0.025,,,,,,
,0.023,,0.038,-0.112,0.073,,,,,,
,0.025,,0.0,-0.039,0.037,,,,,,
,-0.034,,0.04,-0.028,-0.01,,,,,,
,0.037,,-0.001,-0.053,0.054,,,,,,
,-0.064,,0.101,-0.105,0.004,,,,,,
,-0.129,,0.156,-0.118,-0.036,,,,,,
,-0.056,,0.072,-0.06,-0.01,,,,,,
,0.005,,0.009,-0.027,0.018,,,,,,
,-0.045,,0.036,-0.003,-0.031,,,,,,
,-0.04,,0.077,-0.094,0.017,,,,,,
,0.0,,0.068,-0.136,0.069,,,,,,
,0.041,,-0.003,-0.057,0.059,,,,,,
,0.016,,-0.012,-0.001,0.012,,,,,,
,0.044,,-0.017,-0.032,0.049,,,,,,
,-0.052,,0.082,-0.088,0.003,,,,,,
,-0.136,,0.144,-0.086,-0.058,,,,,,
,-0.08,,0.067,-0.012,-0.053,,,,,,
,0.008,,0.011,-0.035,0.023,,,,,,
,-0.03,,0.029,-0.012,-0.017,,,,,,
,-0.048,,0.059,-0.043,-0.014,,,,,,
,-0.011,,0.071,-0.127,0.055,,,,,,
,0.039,,0.008,-0.077,0.068,,,,,,
,-0.028,,0.037,-0.031,-0.005,,,,,,
,0.002,,0.029,-0.065,0.034,,,,,,
,0.0,,0.03,-0.06,0.029,,,,,,
,-0.135,,0.099,0.004,-0.103,,,,,,
,-0.117,,0.092,-0.007,-0.083,,,,,,
,-0.019,,0.04,-0.051,0.011,,,,,,
,-0.041,,0.05,-0.038,-0.012,,,,,,
,-0.059,,0.056,-0.023,-0.031,,,,,,
,0.072,,-0.013,-0.083,0.095,,,,,,
,0.073,,-0.014,-0.081,0.095,,,,,,
,-0.018,,0.038,-0.05,0.012,,,,,,
,-0.012,,0.032,-0.046,0.012,,,,,,
,0.029,,0.012,-0.07,0.057,,,,,,
,-0.106,,0.131,-0.105,-0.026,,,,,,
,-0.122,,0.118,-0.053,-0.065,,,,,,
,-0.034,,0.037,-0.023,-0.013,,,,,,
,-0.007,,0.027,-0.044,0.017,,,,,,
,-0.054,,0.049,-0.015,-0.032,,,,,,
,-0.028,,0.081,-0.118,0.037,,,,,,
,0.013,,0.055,-0.132,0.075,,,,,,
,0.032,,-0.002,-0.044,0.046,,,,,,
,0.015,,0.0,-0.02,0.021,,,,,,
,0.036,,0.013,-0.082,0.067,,,,,,
,-0.095,,0.087,-0.032,-0.055,,,,,,
,-0.138,,0.101,0.004,-0.104,,,,,,
,-0.063,,0.068,-0.041,-0.026,,,,,,
,0.0,,0.033,-0.066,0.033,,,,,,
,-0.08,,0.076,-0.032,-0.043,,,,,,
,0.019,,0.013,-0.056,0.042,,,,,,
,0.101,,-0.033,-0.086,0.119,,,,,,
,0.041,,0.0,-0.057,0.059,,,,,,
,-0.032,,0.042,-0.036,-0.005,,,,,,
,0.042,,0.003,-0.07,0.067,,,,,,
,-0.037,,0.05,-0.044,-0.006,,,,,,
,-0.14,,0.101,0.008,-0.109,,,,,,
,-0.083,,0.073,-0.022,-0.051,,,,,,
,0.007,,0.021,-0.053,0.032,,,,,,
,-0.069,,0.067,-0.03,-0.036,,,,,,
,-0.031,,0.038,-0.03,-0.008,,,,,,
,0.089,,-0.031,-0.072,0.102,,,,,,
,0.048,,-0.009,-0.056,0.064,,,,,,
,-0.046,,0.053,-0.038,-0.014,,,,,,
,0.008,,0.011,-0.035,0.024,,,,,,
,0.001,,0.028,-0.06,0.03,,,,,,
,-0.124,,0.132,-0.079,-0.053,,,,,,
,-0.097,,0.083,-0.019,-0.063,,,,,,
,-0.003,,-0.006,0.02,-0.013,,,,,,
,-0.039,,0.021,0.018,-0.038,,,,,,
,-0.054,,0.054,-0.026,-0.028,,,,,,
,0.08,,-0.016,-0.088,0.104,,,,,,
,0.075,,-0.018,-0.076,0.094,,,,,,
,-0.016,,0.029,-0.035,0.005,,,,,,
,-0.005,,0.014,-0.022,0.007,,,,,,
,0.026,,0.005,-0.052,0.045,,,,,,
,-0.114,,0.14,-0.109,-0.03,,,,,,
,-0.126,,0.14,-0.092,-0.048,,,,,,
,-0.032,,0.041,-0.037,-0.004,,,,,,
,-0.019,,0.017,-0.006,-0.01,,,,,,
,-0.07,,0.06,-0.013,-0.046,,,,,,
,0.072,,-0.021,-0.067,0.088,,,,,,
,0.109,,-0.047,-0.069,0.116,,,,,,
,0.017,,0.003,-0.033,0.03,,,,,,
,-0.014,,0.019,-0.016,-0.002,,,,,,
,0.065,,-0.027,-0.042,0.069,,,,,,
,-0.066,,0.102,-0.104,0.002,,,,,,
,-0.081,,0.108,-0.095,-0.013,,,,,,
,0.044,,-0.026,-0.016,0.04,,,,,,
,0.068,,-0.051,0.001,0.05,,,,,,
,-0.015,,0.007,0.008,-0.015,,,,,,
,0.109,,-0.047,-0.067,0.115,,,,,,
,0.199,,-0.097,-0.104,0.201,,,,,,
,0.123,,-0.049,-0.086,0.135,,,,,,
,0.055,,-0.01,-0.06,0.071,,,,,,
,0.137,,-0.054,-0.099,0.151,,,,,,
,0.059,,-0.016,-0.055,0.072,,,,,,
,-0.042,,0.04,-0.015,-0.023,,,,,,
,0.028,,0.0,-0.042,0.042,,,,,,
,0.113,,-0.043,-0.084,0.126,,,,,,
,0.053,,-0.016,-0.048,0.063,,,,,,
,0.112,,-0.047,-0.075,0.121,,,,,,
,0.239,,-0.116,-0.126,0.242,,,,,,
,0.21,,-0.111,-0.094,0.204,,,,,,
,0.144,,-0.089,-0.039,0.128,,,,,,
,0.216,,-0.131,-0.061,0.192,,,,,,
,0.19,,-0.116,-0.054,0.169,,,,,,
,0.07,,-0.062,0.017,0.044,,,,,,
,0.138,,-0.119,0.029,0.088,,,,,,
,0.167,,-0.107,-0.036,0.144,,,,,,
,0.083,,-0.045,-0.034,0.078,,,,,,
,0.116,,-0.086,-0.003,0.088,,,,,,
,0.262,,-0.171,-0.053,0.224,,,,,,
,0.26,,-0.168,-0.055,0.222,,,,,,
,0.176,,-0.119,-0.026,0.145,,,,,,
,0.2,,-0.132,-0.037,0.168,,,,,,
,0.209,,-0.137,-0.041,0.177,,,,,,
,0.035,,-0.044,0.036,0.007,,,,,,
,0.07,,-0.091,0.076,0.014,,,,,,
,0.13,,-0.111,0.027,0.083,,,,,,
,0.046,,-0.036,0.0,0.034,,,,,,
,0.016,,-0.034,0.045,-0.01,,,,,,
,0.16,,-0.112,-0.017,0.129,,,,,,
,0.187,,-0.121,-0.039,0.16,,,,,,
,0.102,,-0.074,-0.005,0.078,,,,,,
,0.078,,-0.055,-0.006,0.06,,,,,,
,0.135,,-0.079,-0.046,0.124,,,,,,
,-0.007,,-0.001,0.014,-0.012,,,,,,
,-0.067,,0.035,0.031,-0.065,,,,,,
,0.011,,0.003,-0.025,0.022,,,,,,
,0.048,,-0.01,-0.054,0.063,,,,,,
,-0.032,,0.029,-0.009,-0.018,,,,,,
,0.072,,-0.023,-0.061,0.085,,,,,,
,0.138,,-0.053,-0.104,0.155,,,,,,
,0.053,,-0.006,-0.067,0.072,,,,,,
,-0.013,,0.029,-0.038,0.008,,,,,,
,0.066,,-0.014,-0.071,0.084,,,,,,
,-0.03,,0.032,-0.019,-0.012,,,,,,
,-0.143,,0.093,0.029,-0.122,,,,,,
,-0.081,,0.069,-0.015,-0.053,,,,,,
,-0.017,,0.042,-0.059,0.016,,,,,,
,-0.098,,0.086,-0.025,-0.06,,,,,,
,-0.035,,0.056,-0.057,0.002,,,,,,
,0.089,,-0.007,-0.119,0.126,,,,,,
,0.038,,0.013,-0.084,0.07,,,,,,
,-0.04,,0.049,-0.039,-0.01,,,,,,
,0.027,,0.008,-0.058,0.049,,,,,,
,-0.013,,0.033,-0.046,0.012,,,,,,
,-0.165,,0.12,0.008,-0.127,,,,,,
